task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
2	0b/f7a326	PROCESS_READS	EHS	CACHED	0	2021-06-14 19:27:33.906	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 3s	54.8s	-	96.5%	0.0%	53.2 MB	494.7 MB	500.3 MB	432 B
28	ba/423cf7	MEGAHIT	ERR2984773	CACHED	0	2021-06-14 19:27:33.878	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	34m 10s	34m 6s	-	345.4%	1.6%	2.1 GB	2.2 GB	22.3 GB	9.5 GB
62	52/422f83	reformat_IDBA	EHS	CACHED	0	2021-06-14 19:27:34.047	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	1m 36s	1m 24s	-	110.8%	0.1%	149.7 MB	3 GB	1003.2 MB	2.8 GB
63	9e/b39892	reformat_IDBA	ENN	CACHED	0	2021-06-14 19:27:34.041	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	1m 36s	1m 26s	-	102.9%	0.1%	154.5 MB	3 GB	608.9 MB	2.8 GB
13	58/da9a60	BCALM2	LNN	CACHED	0	2021-06-14 19:27:33.920	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	8m 34s	8m 26s	-	581.8%	5.6%	7.1 GB	11 GB	19.2 GB	14.1 GB
26	2d/4af383	MEGAHIT	EHS	CACHED	0	2021-06-14 19:27:33.914	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	32m 14s	32m	-	282.4%	1.4%	1.7 GB	1.8 GB	17 GB	7.1 GB
29	77/54352a	MEGAHIT	ERR2935805	CACHED	0	2021-06-14 19:27:33.882	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	1h 26m 25s	1h 26m 19s	-	328.4%	6.0%	7.6 GB	7.7 GB	76.2 GB	29.4 GB
23	a3/759dda	MINIA	ERR2935805	CACHED	0	2021-06-14 19:27:33.897	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	20m 39s	20m 29s	-	386.2%	5.0%	6.3 GB	12.4 GB	34.6 GB	14.6 GB
11	f6/5a0899	BCALM2	LHS	CACHED	0	2021-06-14 19:27:33.865	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	17m 25s	17m 20s	-	356.2%	6.3%	7.9 GB	13.5 GB	28.2 GB	16.2 GB
47	94/7a8bdf	SPADES	ERR2984773	CACHED	0	2021-06-14 19:27:34.014	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 45m 19s	1h 45m 10s	-	291.0%	1.9%	4.7 GB	5.3 GB	15.9 GB	106.4 GB
45	e7/37ef64	SPADES	ENN	CACHED	0	2021-06-14 19:27:33.968	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	25m 53s	25m 43s	-	305.3%	1.8%	2.3 GB	3.1 GB	8.8 GB	10.8 GB
53	f1/03c7d4	SPADES	LHS	CACHED	0	2021-06-14 19:27:33.980	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	6h 3m 51s	6h 3m 39s	-	286.6%	8.0%	10.1 GB	10.5 GB	52.8 GB	103.3 GB
40	cc/c7b9ca	UNICYCLER	ENN	CACHED	0	2021-06-14 19:27:33.977	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	1h 47m 4s	1h 46m 56s	-	216.3%	2.0%	2.5 GB	3.6 GB	39.5 GB	125.3 GB
57	de/25e6ff	VELVETOPTIMIZER	ENN	CACHED	0	2021-06-14 19:27:34.058	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	1h 41m 48s	1h 41m 39s	-	269.5%	6.4%	15.9 GB	17.3 GB	242.5 GB	30 GB
90	ca/8a459a	IDBA	ENN	CACHED	0	2021-06-14 19:29:13.913	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	38m 16s	38m 13s	-	339.3%	2.2%	5.6 GB	5.9 GB	5.4 GB	2.5 GB
31	6d/c4773b	MEGAHIT	LNN	CACHED	0	2021-06-14 19:27:33.855	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	1h 26m 21s	1h 26m 13s	-	315.1%	7.4%	9.4 GB	9.5 GB	80.3 GB	31.7 GB
25	57/3cdcf4	MINIA	LNN	CACHED	0	2021-06-14 19:27:33.893	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	8m 54s	8m 46s	-	579.7%	5.6%	7.1 GB	11 GB	19.7 GB	14.2 GB
32	c5/d8a84a	METASPADES	EHS	CACHED	0	2021-06-14 19:27:33.948	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	2h 7m	2h 6m 51s	-	256.3%	3.6%	4.5 GB	5.2 GB	12.8 GB	29.5 GB
30	6a/f3e42f	MEGAHIT	LHS	CACHED	0	2021-06-14 19:27:33.937	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	1h 17m 24s	1h 17m 13s	-	329.0%	7.4%	9.4 GB	9.6 GB	83 GB	32 GB
12	f6/1327ec	BCALM2	ERR2984773	CACHED	0	2021-06-14 19:27:33.805	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	7m 5s	7m	-	370.9%	3.8%	4.8 GB	12.2 GB	16.2 GB	6.8 GB
54	33/bd63ed	SKESA	ERR2984773	CACHED	0	2021-06-14 19:27:33.990	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	28m 23s	28m 10s	-	329.7%	7.2%	9.1 GB	10.9 GB	884.8 MB	29.1 MB
51	0f/ec93b5	SKESA	ERR2935805	CACHED	0	2021-06-14 19:27:34.010	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	43m 58s	43m 50s	-	311.4%	3.9%	9.8 GB	11.5 GB	3 GB	8.6 MB
37	1c/dbcb4a	METASPADES	LNN	CACHED	0	2021-06-14 19:27:33.987	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 34m 19s	1h 34m 7s	-	310.4%	1.9%	2.4 GB	3.3 GB	58.3 GB	29.5 GB
44	fc/bd7535	SPADES	EHS	CACHED	0	2021-06-14 19:27:34.000	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 21m 54s	1h 21m 42s	-	249.0%	1.0%	2.6 GB	4.7 GB	9.9 GB	29.3 GB
36	22/e9d367	METASPADES	LHS	CACHED	0	2021-06-15 08:51:00.547	docker:cimendes/spades:3.15.0-1	4	-	-	32 GB	13h 53m 39s	13h 53m 33s	-	220.2%	19.9%	25 GB	25.4 GB	68.5 GB	103.5 GB
34	4f/84bc3e	METASPADES	ERR2935805	CACHED	0	2021-06-14 19:27:33.944	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	4h 30m 1s	4h 29m 51s	-	314.0%	6.8%	8.5 GB	9 GB	69.3 GB	101.5 GB
55	1b/0c7d6a	SKESA	LNN	CACHED	0	2021-06-14 19:27:34.026	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	2h 40m 34s	2h 40m 24s	-	276.1%	4.5%	11.4 GB	13.4 GB	1.5 GB	18.9 MB
67	76/d47cca	reformat_IDBA	LNN	CACHED	0	2021-06-14 19:27:34.050	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5m 37s	5m 27s	-	124.9%	0.1%	240.3 MB	3 GB	3 GB	15.3 GB
50	80/7b9ba0	SKESA	ENN	CACHED	0	2021-06-14 19:27:34.007	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	31m 18s	31m 6s	-	240.4%	3.4%	8.5 GB	9.7 GB	302.5 MB	28.8 MB
8	a8/d48b5f	BCALM2	EHS	CACHED	0	2021-06-14 19:27:33.917	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	5m 54s	5m 47s	-	283.3%	4.0%	5 GB	10.6 GB	7.1 GB	3.7 GB
38	93/e50c93	UNICYCLER	ERR2935805	CACHED	0	2021-06-14 19:27:33.964	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	11h 48s	11h 36s	-	199.5%	12.7%	16 GB	18.1 GB	169.5 GB	630.7 GB
21	b2/6409f1	MINIA	ENN	CACHED	0	2021-06-14 19:27:33.840	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	3m 14s	3m 8s	-	451.1%	4.1%	5.1 GB	8.2 GB	6.3 GB	3.5 GB
42	c2/607f02	UNICYCLER	EHS	CACHED	0	2021-06-14 19:27:33.993	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	4h 54m 10s	4h 54m	-	158.7%	4.2%	5.3 GB	5.6 GB	41 GB	320.1 GB
9	67/1948f3	BCALM2	ENN	CACHED	0	2021-06-14 19:27:33.850	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	2m 59s	2m 53s	-	436.3%	4.1%	5.1 GB	8.2 GB	5.8 GB	3.4 GB
41	5b/331e5f	UNICYCLER	LNN	CACHED	0	2021-06-14 19:27:33.983	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	3h 37m 50s	3h 37m 38s	-	266.0%	2.0%	2.5 GB	3.4 GB	168.2 GB	129.5 GB
59	e2/bc1bdb	VELVETOPTIMIZER	ERR2984773	CACHED	0	2021-06-14 19:27:34.033	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	2h 58m 44s	2h 58m 35s	-	186.4%	6.4%	16 GB	23.4 GB	214.9 GB	41.3 GB
20	1b/1c37ac	MINIA	EHS	CACHED	0	2021-06-14 19:27:33.844	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	8m 15s	8m 11s	-	280.0%	4.0%	5 GB	10.6 GB	7.7 GB	3.8 GB
22	05/fb7b8c	MINIA	ERR2984773	CACHED	0	2021-06-14 19:27:33.869	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	13m 30s	13m 22s	-	251.6%	3.8%	4.8 GB	12.2 GB	17.3 GB	6.8 GB
27	0c/b6c8fa	MEGAHIT	ENN	CACHED	0	2021-06-14 19:27:33.927	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	24m 59s	24m 47s	-	322.2%	1.4%	1.7 GB	1.8 GB	16.5 GB	7 GB
35	38/82af3a	METASPADES	ERR2984773	CACHED	0	2021-06-14 19:27:33.971	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	2h 42m 55s	2h 42m 45s	-	219.1%	5.2%	6.6 GB	8.1 GB	16.2 GB	64.4 GB
33	b8/a134e0	METASPADES	ENN	CACHED	0	2021-06-14 19:27:33.954	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	28m 29s	28m 20s	-	299.2%	1.9%	2.4 GB	3.1 GB	11 GB	11 GB
39	19/db7c59	UNICYCLER	ERR2984773	CACHED	0	2021-06-14 19:27:33.950	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	7h 56m 42s	7h 56m 32s	-	167.0%	8.7%	11 GB	11.2 GB	52 GB	761.4 GB
46	6f/ada087	SPADES	ERR2935805	CACHED	0	2021-06-14 19:27:34.004	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	3h 23m 29s	3h 23m 17s	-	315.2%	3.4%	8.5 GB	8.9 GB	53.4 GB	101.3 GB
48	36/f1d0a7	SKESA	EHS	CACHED	0	2021-06-14 19:27:33.996	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	38m 13s	38m	-	249.3%	3.6%	8.9 GB	10 GB	492.6 MB	28.7 MB
56	09/dba723	VELVETOPTIMIZER	EHS	CACHED	0	2021-06-14 19:27:34.038	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	2h 51m 39s	2h 51m 29s	-	207.9%	6.4%	16 GB	31.2 GB	304.5 GB	40 GB
73	95/de7d95	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:59:00.062	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	128.1%	0.0%	5.3 MB	19 MB	34.7 MB	27.4 MB
78	f1/e4b864	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 20:01:45.092	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	123.5%	0.0%	5.4 MB	19 MB	43.5 MB	31 MB
75	44/3b88a7	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-15 14:21:22.307	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.8s	1s	-	124.2%	0.0%	10.3 MB	55.5 MB	30 MB	26.5 MB
71	db/dd692b	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:46:04.943	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	40s	36.7s	-	66.1%	0.1%	93.9 MB	2.9 GB	855.1 MB	697.7 KB
76	e3/443ce1	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 19:59:50.103	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	103.5%	0.0%	14 MB	130.9 MB	32.7 MB	29.4 MB
70	24/ac0d5f	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-14 20:54:45.571	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1s	-	135.0%	0.0%	11.5 MB	55.5 MB	33 MB	29.3 MB
72	c5/5c9798	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 20:48:10.550	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.1s	-	123.6%	0.0%	11.4 MB	55.5 MB	29 MB	18.1 MB
94	5f/6458db	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:48:14.972	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	126.4%	0.0%	15.9 MB	582.3 MB	25 MB	13.1 MB
96	ba/15048f	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 20:54:00.545	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	106.0%	0.0%	12.5 MB	126.8 MB	27.3 MB	18.1 MB
93	8d/74123a	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-14 19:53:30.026	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	116.6%	0.0%	19.9 MB	2.1 GB	33 MB	29.3 MB
68	3e/3cb8cf	IDBA	LHS	CACHED	0	2021-06-14 19:47:29.944	docker:cimendes/idba:1.1.3-1	4	-	-	32 GB	3h 58m 27s	3h 58m 24s	-	349.5%	19.5%	24.5 GB	25.1 GB	20 GB	4.6 GB
74	28/0a1d48	IDBA	ERR2935805	CACHED	0	2021-06-14 20:28:00.315	docker:cimendes/idba:1.1.3-1	4	-	-	32 GB	2h 57m 41s	2h 57m 37s	-	367.9%	18.9%	23.8 GB	24.4 GB	20.9 GB	5.7 GB
69	08/50604a	IDBA	ERR2984773	CACHED	0	2021-06-14 19:28:58.909	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	1h 2m 36s	1h 2m 31s	-	356.1%	4.1%	10.3 GB	10.9 GB	8.8 GB	5 GB
92	6e/b98e0e	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:36:09.871	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	125.5%	0.0%	12.3 MB	126.8 MB	34.8 MB	27.5 MB
91	2b/4fcec5	IDBA	EHS	CACHED	0	2021-06-14 19:29:13.918	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	53m 56s	53m 53s	-	335.0%	2.5%	6.2 GB	6.7 GB	5.7 GB	2.7 GB
101	c9/afe994	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 20:07:30.239	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5.1s	1.2s	-	129.6%	0.0%	13.3 MB	128.9 MB	34.2 MB	29.2 MB
100	34/f2f95c	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:44:59.937	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	20s	17.5s	-	56.8%	0.1%	93.4 MB	2.9 GB	360.9 MB	2 MB
104	84/a8f002	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:36:30.727	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5.9s	1.4s	-	112.0%	0.1%	76.3 MB	2.9 GB	33.5 MB	27.6 MB
98	f9/099ed1	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-14 21:14:40.729	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	113.2%	0.1%	77.9 MB	2.9 GB	32.8 MB	29.2 MB
108	1f/a45fb8	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:01:50.087	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	21.6s	-	307.0%	0.7%	894.3 MB	3.4 GB	119.6 MB	136.3 KB
105	49/93e941	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-14 21:34:35.912	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.8s	-	69.8%	0.1%	80.1 MB	2.9 GB	33 MB	29.4 MB
95	78/5a160c	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-14 21:12:55.726	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.4s	-	130.5%	0.1%	94.9 MB	2.9 GB	49.9 MB	31.5 MB
103	51/2e6813	FILTER_ASSEMBLY	VelvetOptimizer	CACHED	0	2021-06-14 21:09:25.695	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	9.9s	978ms	-	144.1%	0.0%	11.4 MB	55.5 MB	33.3 MB	28.2 MB
117	52/d598e2	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:54:05.553	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.7s	-	261.9%	0.5%	709.3 MB	2.4 GB	106.6 MB	42.7 KB
107	6a/812dcc	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:34:39.866	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	19.9s	17.4s	-	67.9%	0.1%	94.3 MB	2.9 GB	396.2 MB	1.2 KB
106	94/41ca08	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 20:45:00.463	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	14.8s	4.4s	-	31.7%	0.1%	75.8 MB	2.9 GB	32.6 MB	29.4 MB
99	ad/61896d	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-15 01:31:27.898	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	140.0%	0.0%	10.5 MB	55.5 MB	33.8 MB	29.3 MB
114	b1/1f9872	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 20:48:15.519	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.8s	-	292.5%	0.5%	699.7 MB	1.1 GB	106.7 MB	1.3 MB
102	fe/ed887b	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 20:53:55.600	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	115.9%	0.0%	10.2 MB	55.5 MB	32.6 MB	29.4 MB
115	6d/140c29	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:48:19.974	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	20s	13.4s	-	263.3%	0.5%	690.1 MB	1.5 GB	101.7 MB	235.4 KB
113	b3/fcf609	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-14 20:54:50.633	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.7s	-	300.0%	0.5%	698.8 MB	992 MB	117.9 MB	130.3 KB
111	9a/ee9fae	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:46:44.943	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	9.9s	4.7s	-	151.4%	0.5%	672.6 MB	1008 MB	89.3 MB	84.5 KB
109	70/f0f7aa	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:59:05.072	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	25s	20.4s	-	311.0%	0.5%	695.2 MB	1.2 GB	116 MB	602.5 KB
122	52/8c1232	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-14 21:01:55.608	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	130.3%	0.0%	11.4 MB	55.5 MB	32.9 MB	29.3 MB
97	6c/8e25fd	IDBA	LNN	CACHED	0	2021-06-14 20:24:15.340	docker:cimendes/idba:1.1.3-1	4	-	-	32 GB	2h 4m 6s	2h 3m 59s	-	347.9%	14.7%	18.5 GB	18.9 GB	17.9 GB	2.5 GB
118	5a/6d50a4	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 19:56:00.066	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	101.1%	0.0%	10.4 MB	55.5 MB	32.5 MB	29.2 MB
120	42/9b3ec5	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 20:07:35.158	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	19.3s	-	318.0%	0.7%	840.3 MB	2.3 GB	117.8 MB	299.7 KB
129	db/fce7b1	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:33:29.840	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	10s	3.7s	-	83.0%	0.1%	93 MB	2.9 GB	76.3 MB	17.6 MB
123	87/ea5ed0	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-14 20:49:30.521	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	9.9s	3s	-	56.5%	0.0%	23.3 MB	2.2 GB	33.7 MB	29.3 MB
125	cf/1f275b	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-14 23:57:37.144	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	122.2%	0.0%	10.5 MB	55.5 MB	31.3 MB	18.3 MB
116	7f/1c539f	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-14 19:53:35.054	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	21.7s	-	318.1%	0.6%	813.4 MB	1.1 GB	117.9 MB	111.1 KB
110	33/354440	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-15 14:21:27.309	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	12.7s	-	292.6%	0.6%	737.7 MB	1.5 GB	115.1 MB	69 KB
124	7d/58d4b2	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-15 22:44:39.939	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	109.6%	0.0%	10.6 MB	55.5 MB	33 MB	29.4 MB
87	19/e63c79	READ_MAPPING	SPAdes	CACHED	0	2021-06-14 21:12:55.723	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 55s	4m 49s	-	163.6%	1.7%	2.2 GB	2.9 GB	5.9 GB	2.2 GB
88	d3/3495f3	READ_MAPPING	SPAdes	CACHED	0	2021-06-14 19:53:30.056	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m	4m 54s	-	150.8%	2.0%	2.5 GB	3.3 GB	3.8 GB	2.6 GB
112	d4/bbf7e1	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 19:59:55.213	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	21.9s	-	310.7%	0.7%	853.4 MB	2.4 GB	118 MB	114.8 KB
121	e9/8f3a90	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 20:11:35.160	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	108.8%	0.0%	12.4 MB	126.8 MB	12 MB	5.7 MB
128	09/fbb2a3	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 19:58:55.102	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	111.7%	0.0%	10.6 MB	55.5 MB	32.3 MB	29 MB
