,Reference,Assembler,Lx,nContigs
449,2615840646,MEGAHIT,45,3
450,2615840646,MEGAHIT,46,3
451,2615840646,MEGAHIT,47,3
452,2615840646,MEGAHIT,48,3
453,2615840646,MEGAHIT,49,3
454,2615840646,MEGAHIT,50,3
455,2615840646,MEGAHIT,51,3
456,2615840646,MEGAHIT,52,3
457,2615840646,MEGAHIT,53,3
458,2615840646,MEGAHIT,54,3
459,2615840646,MEGAHIT,55,4
460,2615840646,MEGAHIT,56,4
461,2615840646,MEGAHIT,57,4
462,2615840646,MEGAHIT,58,4
463,2615840646,MEGAHIT,59,4
464,2615840646,MEGAHIT,60,4
465,2615840646,MEGAHIT,61,4
466,2615840646,MEGAHIT,62,4
467,2615840646,MEGAHIT,63,4
468,2615840646,MEGAHIT,64,4
469,2615840646,MEGAHIT,65,5
470,2615840646,MEGAHIT,66,5
471,2615840646,MEGAHIT,67,5
472,2615840646,MEGAHIT,68,5
473,2615840646,MEGAHIT,69,5
474,2615840646,MEGAHIT,70,5
475,2615840646,MEGAHIT,71,6
476,2615840646,MEGAHIT,72,6
477,2615840646,MEGAHIT,73,6
478,2615840646,MEGAHIT,74,6
479,2615840646,MEGAHIT,75,6
480,2615840646,MEGAHIT,76,6
481,2615840646,MEGAHIT,77,7
482,2615840646,MEGAHIT,78,7
483,2615840646,MEGAHIT,79,7
484,2615840646,MEGAHIT,80,7
485,2615840646,MEGAHIT,81,7
486,2615840646,MEGAHIT,82,8
487,2615840646,MEGAHIT,83,8
488,2615840646,MEGAHIT,84,8
489,2615840646,MEGAHIT,85,8
490,2615840646,MEGAHIT,86,9
491,2615840646,MEGAHIT,87,9
492,2615840646,MEGAHIT,88,9
493,2615840646,MEGAHIT,89,9
494,2615840646,MEGAHIT,90,10
495,2615840646,MEGAHIT,91,10
496,2615840646,MEGAHIT,92,10
497,2615840646,MEGAHIT,93,10
498,2615840646,MEGAHIT,94,11
499,2615840646,MEGAHIT,95,11
500,2615840646,MEGAHIT,96,11
501,2615840646,MEGAHIT,97,12
502,2615840646,MEGAHIT,98,12
503,2615840646,MEGAHIT,99,13
504,2615840646,MEGAHIT,100,13
505,2615840697,MEGAHIT,0,0
506,2615840697,MEGAHIT,1,0
507,2615840697,MEGAHIT,2,0
508,2615840697,MEGAHIT,3,0
509,2615840697,MEGAHIT,4,0
510,2615840697,MEGAHIT,5,0
511,2615840697,MEGAHIT,6,0
512,2615840697,MEGAHIT,7,1
513,2615840697,MEGAHIT,8,1
514,2615840697,MEGAHIT,9,1
515,2615840697,MEGAHIT,10,1
516,2615840697,MEGAHIT,11,1
517,2615840697,MEGAHIT,12,2
518,2615840697,MEGAHIT,13,2
519,2615840697,MEGAHIT,14,2
520,2615840697,MEGAHIT,15,2
521,2615840697,MEGAHIT,16,2
522,2615840697,MEGAHIT,17,3
523,2615840697,MEGAHIT,18,3
524,2615840697,MEGAHIT,19,3
525,2615840697,MEGAHIT,20,3
526,2615840697,MEGAHIT,21,4
527,2615840697,MEGAHIT,22,4
528,2615840697,MEGAHIT,23,4
529,2615840697,MEGAHIT,24,4
530,2615840697,MEGAHIT,25,5
531,2615840697,MEGAHIT,26,5
532,2615840697,MEGAHIT,27,5
533,2615840697,MEGAHIT,28,5
534,2615840697,MEGAHIT,29,6
535,2615840697,MEGAHIT,30,6
536,2615840697,MEGAHIT,31,6
537,2615840697,MEGAHIT,32,6
538,2615840697,MEGAHIT,33,7
539,2615840697,MEGAHIT,34,7
540,2615840697,MEGAHIT,35,7
541,2615840697,MEGAHIT,36,8
542,2615840697,MEGAHIT,37,8
543,2615840697,MEGAHIT,38,8
544,2615840697,MEGAHIT,39,9
545,2615840697,MEGAHIT,40,9
546,2615840697,MEGAHIT,41,9
547,2615840697,MEGAHIT,42,10
548,2615840697,MEGAHIT,43,10
549,2615840697,MEGAHIT,44,10
550,2615840697,MEGAHIT,45,11
551,2615840697,MEGAHIT,46,11
552,2615840697,MEGAHIT,47,12
553,2615840697,MEGAHIT,48,12
554,2615840697,MEGAHIT,49,12
555,2615840697,MEGAHIT,50,13
556,2615840697,MEGAHIT,51,13
557,2615840697,MEGAHIT,52,14
558,2615840697,MEGAHIT,53,14
559,2615840697,MEGAHIT,54,14
560,2615840697,MEGAHIT,55,15
561,2615840697,MEGAHIT,56,15
562,2615840697,MEGAHIT,57,16
563,2615840697,MEGAHIT,58,16
564,2615840697,MEGAHIT,59,17
565,2615840697,MEGAHIT,60,17
566,2615840697,MEGAHIT,61,18
567,2615840697,MEGAHIT,62,18
568,2615840697,MEGAHIT,63,19
569,2615840697,MEGAHIT,64,19
570,2615840697,MEGAHIT,65,20
571,2615840697,MEGAHIT,66,20
572,2615840697,MEGAHIT,67,21
573,2615840697,MEGAHIT,68,22
574,2615840697,MEGAHIT,69,22
575,2615840697,MEGAHIT,70,23
576,2615840697,MEGAHIT,71,23
577,2615840697,MEGAHIT,72,24
578,2615840697,MEGAHIT,73,25
579,2615840697,MEGAHIT,74,26
580,2615840697,MEGAHIT,75,26
581,2615840697,MEGAHIT,76,27
582,2615840697,MEGAHIT,77,28
583,2615840697,MEGAHIT,78,28
584,2615840697,MEGAHIT,79,29
585,2615840697,MEGAHIT,80,30
586,2615840697,MEGAHIT,81,31
587,2615840697,MEGAHIT,82,32
588,2615840697,MEGAHIT,83,33
589,2615840697,MEGAHIT,84,33
590,2615840697,MEGAHIT,85,34
591,2615840697,MEGAHIT,86,35
592,2615840697,MEGAHIT,87,36
593,2615840697,MEGAHIT,88,37
594,2615840697,MEGAHIT,89,39
595,2615840697,MEGAHIT,90,40
596,2615840697,MEGAHIT,91,41
597,2615840697,MEGAHIT,92,42
598,2615840697,MEGAHIT,93,43
599,2615840697,MEGAHIT,94,45
600,2615840697,MEGAHIT,95,47
601,2615840697,MEGAHIT,96,49
602,2615840697,MEGAHIT,97,52
603,2615840697,MEGAHIT,98,55
604,2615840697,MEGAHIT,99,58
605,2615840697,MEGAHIT,100,61
606,2616644829,MEGAHIT,0,0
607,2616644829,MEGAHIT,1,0
608,2616644829,MEGAHIT,2,0
609,2616644829,MEGAHIT,3,0
610,2616644829,MEGAHIT,4,0
611,2616644829,MEGAHIT,5,0
612,2616644829,MEGAHIT,6,0
613,2616644829,MEGAHIT,7,0
614,2616644829,MEGAHIT,8,1
615,2616644829,MEGAHIT,9,1
616,2616644829,MEGAHIT,10,1
617,2616644829,MEGAHIT,11,1
618,2616644829,MEGAHIT,12,1
619,2616644829,MEGAHIT,13,1
620,2616644829,MEGAHIT,14,1
621,2616644829,MEGAHIT,15,1
622,2616644829,MEGAHIT,16,2
623,2616644829,MEGAHIT,17,2
624,2616644829,MEGAHIT,18,2
625,2616644829,MEGAHIT,19,2
626,2616644829,MEGAHIT,20,2
627,2616644829,MEGAHIT,21,3
628,2616644829,MEGAHIT,22,3
629,2616644829,MEGAHIT,23,3
630,2616644829,MEGAHIT,24,3
631,2616644829,MEGAHIT,25,3
632,2616644829,MEGAHIT,26,4
633,2616644829,MEGAHIT,27,4
634,2616644829,MEGAHIT,28,4
635,2616644829,MEGAHIT,29,5
636,2616644829,MEGAHIT,30,5
637,2616644829,MEGAHIT,31,5
638,2616644829,MEGAHIT,32,6
639,2616644829,MEGAHIT,33,6
640,2616644829,MEGAHIT,34,7
641,2616644829,MEGAHIT,35,7
642,2616644829,MEGAHIT,36,8
643,2616644829,MEGAHIT,37,8
644,2616644829,MEGAHIT,38,8
645,2616644829,MEGAHIT,39,9
646,2616644829,MEGAHIT,40,9
647,2616644829,MEGAHIT,41,10
648,2616644829,MEGAHIT,42,10
649,2616644829,MEGAHIT,43,11
650,2616644829,MEGAHIT,44,11
651,2616644829,MEGAHIT,45,12
652,2616644829,MEGAHIT,46,13
653,2616644829,MEGAHIT,47,13
654,2616644829,MEGAHIT,48,14
655,2616644829,MEGAHIT,49,14
656,2616644829,MEGAHIT,50,15
657,2616644829,MEGAHIT,51,16
658,2616644829,MEGAHIT,52,16
659,2616644829,MEGAHIT,53,17
660,2616644829,MEGAHIT,54,17
661,2616644829,MEGAHIT,55,18
662,2616644829,MEGAHIT,56,19
663,2616644829,MEGAHIT,57,19
664,2616644829,MEGAHIT,58,20
665,2616644829,MEGAHIT,59,21
666,2616644829,MEGAHIT,60,22
667,2616644829,MEGAHIT,61,22
668,2616644829,MEGAHIT,62,23
669,2616644829,MEGAHIT,63,24
670,2616644829,MEGAHIT,64,25
671,2616644829,MEGAHIT,65,26
672,2616644829,MEGAHIT,66,26
673,2616644829,MEGAHIT,67,27
674,2616644829,MEGAHIT,68,28
675,2616644829,MEGAHIT,69,29
676,2616644829,MEGAHIT,70,30
677,2616644829,MEGAHIT,71,31
678,2616644829,MEGAHIT,72,32
679,2616644829,MEGAHIT,73,33
680,2616644829,MEGAHIT,74,34
681,2616644829,MEGAHIT,75,35
682,2616644829,MEGAHIT,76,37
683,2616644829,MEGAHIT,77,38
684,2616644829,MEGAHIT,78,39
685,2616644829,MEGAHIT,79,40
686,2616644829,MEGAHIT,80,42
687,2616644829,MEGAHIT,81,43
688,2616644829,MEGAHIT,82,45
689,2616644829,MEGAHIT,83,46
690,2616644829,MEGAHIT,84,48
691,2616644829,MEGAHIT,85,50
692,2616644829,MEGAHIT,86,52
693,2616644829,MEGAHIT,87,54
694,2616644829,MEGAHIT,88,57
695,2616644829,MEGAHIT,89,60
696,2616644829,MEGAHIT,90,63
697,2616644829,MEGAHIT,91,66
698,2616644829,MEGAHIT,92,71
699,2616644829,MEGAHIT,93,76
700,2616644829,MEGAHIT,94,83
701,2616644829,MEGAHIT,95,91
702,2616644829,MEGAHIT,96,104
703,2616644829,MEGAHIT,97,121
704,2616644829,MEGAHIT,98,144
705,2616644829,MEGAHIT,99,0
706,2616644829,MEGAHIT,100,0
707,2617270709,MEGAHIT,0,0
708,2617270709,MEGAHIT,1,0
709,2617270709,MEGAHIT,2,0
710,2617270709,MEGAHIT,3,0
711,2617270709,MEGAHIT,4,0
712,2617270709,MEGAHIT,5,1
713,2617270709,MEGAHIT,6,1
714,2617270709,MEGAHIT,7,1
715,2617270709,MEGAHIT,8,1
716,2617270709,MEGAHIT,9,2
717,2617270709,MEGAHIT,10,2
718,2617270709,MEGAHIT,11,2
719,2617270709,MEGAHIT,12,2
720,2617270709,MEGAHIT,13,3
721,2617270709,MEGAHIT,14,3
722,2617270709,MEGAHIT,15,3
723,2617270709,MEGAHIT,16,3
