,Reference,Assembler,Lx,nContigs
123,2615840533A,SKESA,22,3
124,2615840533A,SKESA,23,3
125,2615840533A,SKESA,24,3
126,2615840533A,SKESA,25,3
127,2615840533A,SKESA,26,4
128,2615840533A,SKESA,27,4
129,2615840533A,SKESA,28,4
130,2615840533A,SKESA,29,4
131,2615840533A,SKESA,30,4
132,2615840533A,SKESA,31,5
133,2615840533A,SKESA,32,5
134,2615840533A,SKESA,33,5
135,2615840533A,SKESA,34,5
136,2615840533A,SKESA,35,5
137,2615840533A,SKESA,36,6
138,2615840533A,SKESA,37,6
139,2615840533A,SKESA,38,6
140,2615840533A,SKESA,39,6
141,2615840533A,SKESA,40,7
142,2615840533A,SKESA,41,7
143,2615840533A,SKESA,42,7
144,2615840533A,SKESA,43,7
145,2615840533A,SKESA,44,8
146,2615840533A,SKESA,45,8
147,2615840533A,SKESA,46,8
148,2615840533A,SKESA,47,8
149,2615840533A,SKESA,48,9
150,2615840533A,SKESA,49,9
151,2615840533A,SKESA,50,9
152,2615840533A,SKESA,51,9
153,2615840533A,SKESA,52,10
154,2615840533A,SKESA,53,10
155,2615840533A,SKESA,54,10
156,2615840533A,SKESA,55,11
157,2615840533A,SKESA,56,11
158,2615840533A,SKESA,57,11
159,2615840533A,SKESA,58,12
160,2615840533A,SKESA,59,12
161,2615840533A,SKESA,60,12
162,2615840533A,SKESA,61,13
163,2615840533A,SKESA,62,13
164,2615840533A,SKESA,63,13
165,2615840533A,SKESA,64,14
166,2615840533A,SKESA,65,14
167,2615840533A,SKESA,66,14
168,2615840533A,SKESA,67,15
169,2615840533A,SKESA,68,15
170,2615840533A,SKESA,69,16
171,2615840533A,SKESA,70,16
172,2615840533A,SKESA,71,16
173,2615840533A,SKESA,72,17
174,2615840533A,SKESA,73,17
175,2615840533A,SKESA,74,17
176,2615840533A,SKESA,75,18
177,2615840533A,SKESA,76,18
178,2615840533A,SKESA,77,19
179,2615840533A,SKESA,78,19
180,2615840533A,SKESA,79,19
181,2615840533A,SKESA,80,20
182,2615840533A,SKESA,81,20
183,2615840533A,SKESA,82,21
184,2615840533A,SKESA,83,21
185,2615840533A,SKESA,84,22
186,2615840533A,SKESA,85,23
187,2615840533A,SKESA,86,23
188,2615840533A,SKESA,87,24
189,2615840533A,SKESA,88,25
190,2615840533A,SKESA,89,26
191,2615840533A,SKESA,90,27
192,2615840533A,SKESA,91,28
193,2615840533A,SKESA,92,29
194,2615840533A,SKESA,93,30
195,2615840533A,SKESA,94,31
196,2615840533A,SKESA,95,32
197,2615840533A,SKESA,96,34
198,2615840533A,SKESA,97,0
199,2615840533A,SKESA,98,0
200,2615840533A,SKESA,99,0
201,2615840533A,SKESA,100,0
202,2615840533B,SKESA,0,0
203,2615840533B,SKESA,1,0
204,2615840533B,SKESA,2,0
205,2615840533B,SKESA,3,0
206,2615840533B,SKESA,4,0
207,2615840533B,SKESA,5,0
208,2615840533B,SKESA,6,0
209,2615840533B,SKESA,7,1
210,2615840533B,SKESA,8,1
211,2615840533B,SKESA,9,1
212,2615840533B,SKESA,10,1
213,2615840533B,SKESA,11,1
214,2615840533B,SKESA,12,1
215,2615840533B,SKESA,13,2
216,2615840533B,SKESA,14,2
217,2615840533B,SKESA,15,2
218,2615840533B,SKESA,16,3
219,2615840533B,SKESA,17,3
220,2615840533B,SKESA,18,3
221,2615840533B,SKESA,19,4
222,2615840533B,SKESA,20,4
223,2615840533B,SKESA,21,4
224,2615840533B,SKESA,22,5
225,2615840533B,SKESA,23,5
226,2615840533B,SKESA,24,6
227,2615840533B,SKESA,25,6
228,2615840533B,SKESA,26,6
229,2615840533B,SKESA,27,7
230,2615840533B,SKESA,28,7
231,2615840533B,SKESA,29,8
232,2615840533B,SKESA,30,8
233,2615840533B,SKESA,31,9
234,2615840533B,SKESA,32,9
235,2615840533B,SKESA,33,10
236,2615840533B,SKESA,34,10
237,2615840533B,SKESA,35,11
238,2615840533B,SKESA,36,11
239,2615840533B,SKESA,37,12
240,2615840533B,SKESA,38,12
241,2615840533B,SKESA,39,13
242,2615840533B,SKESA,40,14
243,2615840533B,SKESA,41,14
244,2615840533B,SKESA,42,15
245,2615840533B,SKESA,43,15
246,2615840533B,SKESA,44,16
247,2615840533B,SKESA,45,16
248,2615840533B,SKESA,46,17
249,2615840533B,SKESA,47,18
250,2615840533B,SKESA,48,18
251,2615840533B,SKESA,49,19
252,2615840533B,SKESA,50,19
253,2615840533B,SKESA,51,20
254,2615840533B,SKESA,52,21
255,2615840533B,SKESA,53,21
256,2615840533B,SKESA,54,22
257,2615840533B,SKESA,55,23
258,2615840533B,SKESA,56,24
259,2615840533B,SKESA,57,24
260,2615840533B,SKESA,58,25
261,2615840533B,SKESA,59,26
262,2615840533B,SKESA,60,26
263,2615840533B,SKESA,61,27
264,2615840533B,SKESA,62,28
265,2615840533B,SKESA,63,29
266,2615840533B,SKESA,64,29
267,2615840533B,SKESA,65,30
268,2615840533B,SKESA,66,31
269,2615840533B,SKESA,67,32
270,2615840533B,SKESA,68,33
271,2615840533B,SKESA,69,34
272,2615840533B,SKESA,70,35
273,2615840533B,SKESA,71,36
274,2615840533B,SKESA,72,37
275,2615840533B,SKESA,73,38
276,2615840533B,SKESA,74,39
277,2615840533B,SKESA,75,40
278,2615840533B,SKESA,76,42
279,2615840533B,SKESA,77,43
280,2615840533B,SKESA,78,44
281,2615840533B,SKESA,79,46
282,2615840533B,SKESA,80,47
283,2615840533B,SKESA,81,49
284,2615840533B,SKESA,82,51
285,2615840533B,SKESA,83,53
286,2615840533B,SKESA,84,55
287,2615840533B,SKESA,85,56
288,2615840533B,SKESA,86,58
289,2615840533B,SKESA,87,61
290,2615840533B,SKESA,88,63
291,2615840533B,SKESA,89,66
292,2615840533B,SKESA,90,69
293,2615840533B,SKESA,91,72
294,2615840533B,SKESA,92,76
295,2615840533B,SKESA,93,80
296,2615840533B,SKESA,94,84
297,2615840533B,SKESA,95,89
298,2615840533B,SKESA,96,97
299,2615840533B,SKESA,97,111
300,2615840533B,SKESA,98,0
301,2615840533B,SKESA,99,0
302,2615840533B,SKESA,100,0
303,2615840601,SKESA,0,0
304,2615840601,SKESA,1,0
305,2615840601,SKESA,2,0
306,2615840601,SKESA,3,0
307,2615840601,SKESA,4,0
308,2615840601,SKESA,5,0
309,2615840601,SKESA,6,1
310,2615840601,SKESA,7,1
311,2615840601,SKESA,8,1
312,2615840601,SKESA,9,2
313,2615840601,SKESA,10,2
314,2615840601,SKESA,11,2
315,2615840601,SKESA,12,3
316,2615840601,SKESA,13,3
317,2615840601,SKESA,14,3
318,2615840601,SKESA,15,4
319,2615840601,SKESA,16,4
320,2615840601,SKESA,17,4
321,2615840601,SKESA,18,5
322,2615840601,SKESA,19,5
323,2615840601,SKESA,20,5
324,2615840601,SKESA,21,6
325,2615840601,SKESA,22,6
326,2615840601,SKESA,23,6
327,2615840601,SKESA,24,7
328,2615840601,SKESA,25,7
329,2615840601,SKESA,26,8
330,2615840601,SKESA,27,8
331,2615840601,SKESA,28,8
332,2615840601,SKESA,29,9
333,2615840601,SKESA,30,9
334,2615840601,SKESA,31,10
335,2615840601,SKESA,32,10
336,2615840601,SKESA,33,11
337,2615840601,SKESA,34,12
338,2615840601,SKESA,35,12
339,2615840601,SKESA,36,13
340,2615840601,SKESA,37,13
341,2615840601,SKESA,38,14
342,2615840601,SKESA,39,14
343,2615840601,SKESA,40,15
344,2615840601,SKESA,41,16
345,2615840601,SKESA,42,16
346,2615840601,SKESA,43,17
347,2615840601,SKESA,44,18
348,2615840601,SKESA,45,18
349,2615840601,SKESA,46,19
350,2615840601,SKESA,47,20
351,2615840601,SKESA,48,21
352,2615840601,SKESA,49,22
353,2615840601,SKESA,50,23
354,2615840601,SKESA,51,24
355,2615840601,SKESA,52,25
356,2615840601,SKESA,53,26
357,2615840601,SKESA,54,27
358,2615840601,SKESA,55,28
359,2615840601,SKESA,56,29
360,2615840601,SKESA,57,30
361,2615840601,SKESA,58,32
362,2615840601,SKESA,59,33
363,2615840601,SKESA,60,34
364,2615840601,SKESA,61,36
365,2615840601,SKESA,62,37
366,2615840601,SKESA,63,39
367,2615840601,SKESA,64,40
368,2615840601,SKESA,65,42
369,2615840601,SKESA,66,43
370,2615840601,SKESA,67,45
371,2615840601,SKESA,68,46
372,2615840601,SKESA,69,48
373,2615840601,SKESA,70,50
374,2615840601,SKESA,71,52
375,2615840601,SKESA,72,54
376,2615840601,SKESA,73,55
377,2615840601,SKESA,74,57
378,2615840601,SKESA,75,59
379,2615840601,SKESA,76,62
380,2615840601,SKESA,77,64
381,2615840601,SKESA,78,66
382,2615840601,SKESA,79,69
383,2615840601,SKESA,80,72
384,2615840601,SKESA,81,75
385,2615840601,SKESA,82,78
386,2615840601,SKESA,83,81
387,2615840601,SKESA,84,85
388,2615840601,SKESA,85,89
389,2615840601,SKESA,86,93
390,2615840601,SKESA,87,98
391,2615840601,SKESA,88,103
392,2615840601,SKESA,89,109
393,2615840601,SKESA,90,116
394,2615840601,SKESA,91,124
395,2615840601,SKESA,92,136
396,2615840601,SKESA,93,155
397,2615840601,SKESA,94,0
398,2615840601,SKESA,95,0
399,2615840601,SKESA,96,0
400,2615840601,SKESA,97,0
401,2615840601,SKESA,98,0
402,2615840601,SKESA,99,0
403,2615840601,SKESA,100,0
404,2615840646,SKESA,0,0
405,2615840646,SKESA,1,13
406,2615840646,SKESA,2,29
407,2615840646,SKESA,3,47
408,2615840646,SKESA,4,66
409,2615840646,SKESA,5,88
410,2615840646,SKESA,6,111
411,2615840646,SKESA,7,136
412,2615840646,SKESA,8,162
413,2615840646,SKESA,9,190
414,2615840646,SKESA,10,220
415,2615840646,SKESA,11,250
416,2615840646,SKESA,12,282
417,2615840646,SKESA,13,316
418,2615840646,SKESA,14,351
419,2615840646,SKESA,15,388
420,2615840646,SKESA,16,427
421,2615840646,SKESA,17,468
422,2615840646,SKESA,18,511
423,2615840646,SKESA,19,0
424,2615840646,SKESA,20,0
425,2615840646,SKESA,21,0
426,2615840646,SKESA,22,0
427,2615840646,SKESA,23,0
428,2615840646,SKESA,24,0
429,2615840646,SKESA,25,0
430,2615840646,SKESA,26,0
431,2615840646,SKESA,27,0
432,2615840646,SKESA,28,0
433,2615840646,SKESA,29,0
434,2615840646,SKESA,30,0
435,2615840646,SKESA,31,0
436,2615840646,SKESA,32,0
437,2615840646,SKESA,33,0
438,2615840646,SKESA,34,0
439,2615840646,SKESA,35,0
440,2615840646,SKESA,36,0
441,2615840646,SKESA,37,0
442,2615840646,SKESA,38,0
443,2615840646,SKESA,39,0
444,2615840646,SKESA,40,0
445,2615840646,SKESA,41,0
446,2615840646,SKESA,42,0
447,2615840646,SKESA,43,0
448,2615840646,SKESA,44,0
449,2615840646,SKESA,45,0
450,2615840646,SKESA,46,0
451,2615840646,SKESA,47,0
452,2615840646,SKESA,48,0
453,2615840646,SKESA,49,0
454,2615840646,SKESA,50,0
455,2615840646,SKESA,51,0
456,2615840646,SKESA,52,0
457,2615840646,SKESA,53,0
458,2615840646,SKESA,54,0
459,2615840646,SKESA,55,0
460,2615840646,SKESA,56,0
461,2615840646,SKESA,57,0
462,2615840646,SKESA,58,0
463,2615840646,SKESA,59,0
464,2615840646,SKESA,60,0
465,2615840646,SKESA,61,0
466,2615840646,SKESA,62,0
467,2615840646,SKESA,63,0
468,2615840646,SKESA,64,0
469,2615840646,SKESA,65,0
470,2615840646,SKESA,66,0
471,2615840646,SKESA,67,0
472,2615840646,SKESA,68,0
473,2615840646,SKESA,69,0
474,2615840646,SKESA,70,0
475,2615840646,SKESA,71,0
476,2615840646,SKESA,72,0
477,2615840646,SKESA,73,0
478,2615840646,SKESA,74,0
479,2615840646,SKESA,75,0
480,2615840646,SKESA,76,0
481,2615840646,SKESA,77,0
482,2615840646,SKESA,78,0
483,2615840646,SKESA,79,0
484,2615840646,SKESA,80,0
485,2615840646,SKESA,81,0
486,2615840646,SKESA,82,0
487,2615840646,SKESA,83,0
488,2615840646,SKESA,84,0
489,2615840646,SKESA,85,0
490,2615840646,SKESA,86,0
491,2615840646,SKESA,87,0
492,2615840646,SKESA,88,0
493,2615840646,SKESA,89,0
494,2615840646,SKESA,90,0
495,2615840646,SKESA,91,0
496,2615840646,SKESA,92,0
497,2615840646,SKESA,93,0
498,2615840646,SKESA,94,0
499,2615840646,SKESA,95,0
500,2615840646,SKESA,96,0
501,2615840646,SKESA,97,0
502,2615840646,SKESA,98,0
503,2615840646,SKESA,99,0
504,2615840646,SKESA,100,0
505,2615840697,SKESA,0,0
506,2615840697,SKESA,1,0
507,2615840697,SKESA,2,0
508,2615840697,SKESA,3,1
509,2615840697,SKESA,4,1
510,2615840697,SKESA,5,2
511,2615840697,SKESA,6,3
512,2615840697,SKESA,7,3
513,2615840697,SKESA,8,4
514,2615840697,SKESA,9,5
515,2615840697,SKESA,10,6
516,2615840697,SKESA,11,6
517,2615840697,SKESA,12,7
518,2615840697,SKESA,13,8
519,2615840697,SKESA,14,9
520,2615840697,SKESA,15,10
521,2615840697,SKESA,16,10
522,2615840697,SKESA,17,11
523,2615840697,SKESA,18,12
524,2615840697,SKESA,19,13
525,2615840697,SKESA,20,14
526,2615840697,SKESA,21,15
527,2615840697,SKESA,22,16
528,2615840697,SKESA,23,17
529,2615840697,SKESA,24,18
530,2615840697,SKESA,25,19
531,2615840697,SKESA,26,20
532,2615840697,SKESA,27,21
533,2615840697,SKESA,28,22
534,2615840697,SKESA,29,23
535,2615840697,SKESA,30,24
536,2615840697,SKESA,31,26
537,2615840697,SKESA,32,27
538,2615840697,SKESA,33,28
539,2615840697,SKESA,34,29
540,2615840697,SKESA,35,31
541,2615840697,SKESA,36,32
542,2615840697,SKESA,37,34
543,2615840697,SKESA,38,35
544,2615840697,SKESA,39,37
545,2615840697,SKESA,40,38
546,2615840697,SKESA,41,40
547,2615840697,SKESA,42,41
548,2615840697,SKESA,43,43
549,2615840697,SKESA,44,45
550,2615840697,SKESA,45,46
551,2615840697,SKESA,46,48
552,2615840697,SKESA,47,50
553,2615840697,SKESA,48,51
554,2615840697,SKESA,49,53
555,2615840697,SKESA,50,55
556,2615840697,SKESA,51,57
557,2615840697,SKESA,52,59
558,2615840697,SKESA,53,61
559,2615840697,SKESA,54,63
560,2615840697,SKESA,55,66
561,2615840697,SKESA,56,68
562,2615840697,SKESA,57,70
563,2615840697,SKESA,58,73
564,2615840697,SKESA,59,75
565,2615840697,SKESA,60,78
566,2615840697,SKESA,61,81
567,2615840697,SKESA,62,84
568,2615840697,SKESA,63,87
569,2615840697,SKESA,64,90
570,2615840697,SKESA,65,94
571,2615840697,SKESA,66,98
572,2615840697,SKESA,67,102
573,2615840697,SKESA,68,106
574,2615840697,SKESA,69,110
575,2615840697,SKESA,70,115
576,2615840697,SKESA,71,120
577,2615840697,SKESA,72,125
578,2615840697,SKESA,73,130
579,2615840697,SKESA,74,136
580,2615840697,SKESA,75,142
581,2615840697,SKESA,76,149
582,2615840697,SKESA,77,157
583,2615840697,SKESA,78,165
584,2615840697,SKESA,79,173
585,2615840697,SKESA,80,184
586,2615840697,SKESA,81,195
587,2615840697,SKESA,82,209
588,2615840697,SKESA,83,225
589,2615840697,SKESA,84,243
590,2615840697,SKESA,85,264
591,2615840697,SKESA,86,291
592,2615840697,SKESA,87,324
593,2615840697,SKESA,88,0
594,2615840697,SKESA,89,0
595,2615840697,SKESA,90,0
596,2615840697,SKESA,91,0
597,2615840697,SKESA,92,0
598,2615840697,SKESA,93,0
599,2615840697,SKESA,94,0
600,2615840697,SKESA,95,0
601,2615840697,SKESA,96,0
602,2615840697,SKESA,97,0
603,2615840697,SKESA,98,0
604,2615840697,SKESA,99,0
605,2615840697,SKESA,100,0
606,2616644829,SKESA,0,0
607,2616644829,SKESA,1,0
608,2616644829,SKESA,2,0
609,2616644829,SKESA,3,1
610,2616644829,SKESA,4,1
611,2616644829,SKESA,5,2
612,2616644829,SKESA,6,3
613,2616644829,SKESA,7,3
614,2616644829,SKESA,8,4
615,2616644829,SKESA,9,5
616,2616644829,SKESA,10,5
617,2616644829,SKESA,11,6
618,2616644829,SKESA,12,7
619,2616644829,SKESA,13,8
620,2616644829,SKESA,14,9
621,2616644829,SKESA,15,10
622,2616644829,SKESA,16,11
623,2616644829,SKESA,17,11
624,2616644829,SKESA,18,12
625,2616644829,SKESA,19,13
626,2616644829,SKESA,20,14
627,2616644829,SKESA,21,15
628,2616644829,SKESA,22,16
629,2616644829,SKESA,23,17
630,2616644829,SKESA,24,19
631,2616644829,SKESA,25,20
632,2616644829,SKESA,26,21
633,2616644829,SKESA,27,22
634,2616644829,SKESA,28,23
635,2616644829,SKESA,29,25
636,2616644829,SKESA,30,26
637,2616644829,SKESA,31,27
638,2616644829,SKESA,32,29
639,2616644829,SKESA,33,30
640,2616644829,SKESA,34,31
641,2616644829,SKESA,35,33
642,2616644829,SKESA,36,34
643,2616644829,SKESA,37,36
644,2616644829,SKESA,38,37
645,2616644829,SKESA,39,39
646,2616644829,SKESA,40,41
647,2616644829,SKESA,41,42
648,2616644829,SKESA,42,44
649,2616644829,SKESA,43,46
650,2616644829,SKESA,44,48
651,2616644829,SKESA,45,50
652,2616644829,SKESA,46,52
653,2616644829,SKESA,47,54
654,2616644829,SKESA,48,56
655,2616644829,SKESA,49,58
656,2616644829,SKESA,50,60
657,2616644829,SKESA,51,62
658,2616644829,SKESA,52,64
659,2616644829,SKESA,53,67
660,2616644829,SKESA,54,70
661,2616644829,SKESA,55,72
662,2616644829,SKESA,56,75
663,2616644829,SKESA,57,78
664,2616644829,SKESA,58,81
665,2616644829,SKESA,59,84
666,2616644829,SKESA,60,87
667,2616644829,SKESA,61,90
668,2616644829,SKESA,62,94
669,2616644829,SKESA,63,97
670,2616644829,SKESA,64,101
671,2616644829,SKESA,65,105
672,2616644829,SKESA,66,109
673,2616644829,SKESA,67,114
674,2616644829,SKESA,68,118
675,2616644829,SKESA,69,123
676,2616644829,SKESA,70,128
677,2616644829,SKESA,71,134
678,2616644829,SKESA,72,139
679,2616644829,SKESA,73,145
680,2616644829,SKESA,74,152
681,2616644829,SKESA,75,159
682,2616644829,SKESA,76,167
683,2616644829,SKESA,77,176
684,2616644829,SKESA,78,185
685,2616644829,SKESA,79,195
686,2616644829,SKESA,80,207
687,2616644829,SKESA,81,219
688,2616644829,SKESA,82,235
689,2616644829,SKESA,83,253
690,2616644829,SKESA,84,274
691,2616644829,SKESA,85,298
692,2616644829,SKESA,86,327
693,2616644829,SKESA,87,0
694,2616644829,SKESA,88,0
695,2616644829,SKESA,89,0
696,2616644829,SKESA,90,0
697,2616644829,SKESA,91,0
698,2616644829,SKESA,92,0
699,2616644829,SKESA,93,0
700,2616644829,SKESA,94,0
701,2616644829,SKESA,95,0
702,2616644829,SKESA,96,0
703,2616644829,SKESA,97,0
704,2616644829,SKESA,98,0
705,2616644829,SKESA,99,0
706,2616644829,SKESA,100,0
707,2617270709,SKESA,0,0
708,2617270709,SKESA,1,0
709,2617270709,SKESA,2,0
710,2617270709,SKESA,3,0
711,2617270709,SKESA,4,1
712,2617270709,SKESA,5,1
713,2617270709,SKESA,6,2
714,2617270709,SKESA,7,2
715,2617270709,SKESA,8,3
716,2617270709,SKESA,9,3
717,2617270709,SKESA,10,4
718,2617270709,SKESA,11,4
719,2617270709,SKESA,12,5
720,2617270709,SKESA,13,5
721,2617270709,SKESA,14,6
722,2617270709,SKESA,15,7
723,2617270709,SKESA,16,7
724,2617270709,SKESA,17,8
725,2617270709,SKESA,18,9
726,2617270709,SKESA,19,9
727,2617270709,SKESA,20,10
728,2617270709,SKESA,21,11
729,2617270709,SKESA,22,11
730,2617270709,SKESA,23,12
731,2617270709,SKESA,24,13
732,2617270709,SKESA,25,14
733,2617270709,SKESA,26,14
734,2617270709,SKESA,27,15
735,2617270709,SKESA,28,16
736,2617270709,SKESA,29,17
737,2617270709,SKESA,30,17
738,2617270709,SKESA,31,18
739,2617270709,SKESA,32,19
740,2617270709,SKESA,33,20
741,2617270709,SKESA,34,21
742,2617270709,SKESA,35,22
743,2617270709,SKESA,36,23
744,2617270709,SKESA,37,24
745,2617270709,SKESA,38,25
746,2617270709,SKESA,39,26
747,2617270709,SKESA,40,27
748,2617270709,SKESA,41,28
749,2617270709,SKESA,42,29
750,2617270709,SKESA,43,30
751,2617270709,SKESA,44,31
752,2617270709,SKESA,45,32
753,2617270709,SKESA,46,33
754,2617270709,SKESA,47,35
755,2617270709,SKESA,48,36
756,2617270709,SKESA,49,37
757,2617270709,SKESA,50,39
758,2617270709,SKESA,51,40
759,2617270709,SKESA,52,41
760,2617270709,SKESA,53,43
761,2617270709,SKESA,54,44
762,2617270709,SKESA,55,46
763,2617270709,SKESA,56,48
764,2617270709,SKESA,57,49
765,2617270709,SKESA,58,51
766,2617270709,SKESA,59,53
767,2617270709,SKESA,60,55
768,2617270709,SKESA,61,56
769,2617270709,SKESA,62,58
770,2617270709,SKESA,63,60
771,2617270709,SKESA,64,62
772,2617270709,SKESA,65,64
773,2617270709,SKESA,66,67
774,2617270709,SKESA,67,69
775,2617270709,SKESA,68,71
776,2617270709,SKESA,69,74
777,2617270709,SKESA,70,76
778,2617270709,SKESA,71,79
779,2617270709,SKESA,72,81
780,2617270709,SKESA,73,84
781,2617270709,SKESA,74,87
782,2617270709,SKESA,75,89
783,2617270709,SKESA,76,92
784,2617270709,SKESA,77,96
785,2617270709,SKESA,78,99
786,2617270709,SKESA,79,103
787,2617270709,SKESA,80,106
788,2617270709,SKESA,81,110
789,2617270709,SKESA,82,114
790,2617270709,SKESA,83,119
791,2617270709,SKESA,84,123
792,2617270709,SKESA,85,128
793,2617270709,SKESA,86,133
794,2617270709,SKESA,87,139
795,2617270709,SKESA,88,145
796,2617270709,SKESA,89,151
797,2617270709,SKESA,90,159
798,2617270709,SKESA,91,169
799,2617270709,SKESA,92,180
800,2617270709,SKESA,93,197
801,2617270709,SKESA,94,0
802,2617270709,SKESA,95,0
803,2617270709,SKESA,96,0
804,2617270709,SKESA,97,0
805,2617270709,SKESA,98,0
806,2617270709,SKESA,99,0
807,2617270709,SKESA,100,0
808,2623620557,SKESA,0,0
809,2623620557,SKESA,1,0
810,2623620557,SKESA,2,0
811,2623620557,SKESA,3,0
812,2623620557,SKESA,4,0
813,2623620557,SKESA,5,0
814,2623620557,SKESA,6,0
815,2623620557,SKESA,7,0
816,2623620557,SKESA,8,0
817,2623620557,SKESA,9,0
818,2623620557,SKESA,10,0
819,2623620557,SKESA,11,0
820,2623620557,SKESA,12,0
821,2623620557,SKESA,13,0
822,2623620557,SKESA,14,0
823,2623620557,SKESA,15,0
824,2623620557,SKESA,16,0
825,2623620557,SKESA,17,0
826,2623620557,SKESA,18,0
827,2623620557,SKESA,19,0
828,2623620557,SKESA,20,0
829,2623620557,SKESA,21,0
830,2623620557,SKESA,22,0
831,2623620557,SKESA,23,0
832,2623620557,SKESA,24,0
833,2623620557,SKESA,25,0
834,2623620557,SKESA,26,0
835,2623620557,SKESA,27,0
836,2623620557,SKESA,28,0
837,2623620557,SKESA,29,0
838,2623620557,SKESA,30,0
839,2623620557,SKESA,31,0
840,2623620557,SKESA,32,0
841,2623620557,SKESA,33,0
842,2623620557,SKESA,34,0
843,2623620557,SKESA,35,0
844,2623620557,SKESA,36,0
845,2623620557,SKESA,37,0
846,2623620557,SKESA,38,0
847,2623620557,SKESA,39,0
848,2623620557,SKESA,40,0
849,2623620557,SKESA,41,0
850,2623620557,SKESA,42,0
851,2623620557,SKESA,43,0
852,2623620557,SKESA,44,0
853,2623620557,SKESA,45,0
854,2623620557,SKESA,46,0
855,2623620557,SKESA,47,0
856,2623620557,SKESA,48,0
857,2623620557,SKESA,49,0
858,2623620557,SKESA,50,0
859,2623620557,SKESA,51,0
