,Reference,Assembler,NGx,Basepairs
49,Bacillus_subtilis,MINIA,49,46155
50,Bacillus_subtilis,MINIA,50,43056
51,Bacillus_subtilis,MINIA,51,41211
52,Bacillus_subtilis,MINIA,52,39600
53,Bacillus_subtilis,MINIA,53,36788
54,Bacillus_subtilis,MINIA,54,34901
55,Bacillus_subtilis,MINIA,55,34759
56,Bacillus_subtilis,MINIA,56,34627
57,Bacillus_subtilis,MINIA,57,34487
58,Bacillus_subtilis,MINIA,58,34005
59,Bacillus_subtilis,MINIA,59,33728
60,Bacillus_subtilis,MINIA,60,32775
61,Bacillus_subtilis,MINIA,61,32579
62,Bacillus_subtilis,MINIA,62,31397
63,Bacillus_subtilis,MINIA,63,30985
64,Bacillus_subtilis,MINIA,64,29795
65,Bacillus_subtilis,MINIA,65,29060
66,Bacillus_subtilis,MINIA,66,27942
67,Bacillus_subtilis,MINIA,67,27910
68,Bacillus_subtilis,MINIA,68,25638
69,Bacillus_subtilis,MINIA,69,25346
70,Bacillus_subtilis,MINIA,70,24106
71,Bacillus_subtilis,MINIA,71,23415
72,Bacillus_subtilis,MINIA,72,22996
73,Bacillus_subtilis,MINIA,73,22573
74,Bacillus_subtilis,MINIA,74,21382
75,Bacillus_subtilis,MINIA,75,20474
76,Bacillus_subtilis,MINIA,76,19013
77,Bacillus_subtilis,MINIA,77,18611
78,Bacillus_subtilis,MINIA,78,18320
79,Bacillus_subtilis,MINIA,79,18038
80,Bacillus_subtilis,MINIA,80,17630
81,Bacillus_subtilis,MINIA,81,17369
82,Bacillus_subtilis,MINIA,82,17010
83,Bacillus_subtilis,MINIA,83,16740
84,Bacillus_subtilis,MINIA,84,16631
85,Bacillus_subtilis,MINIA,85,15627
86,Bacillus_subtilis,MINIA,86,15051
87,Bacillus_subtilis,MINIA,87,14257
88,Bacillus_subtilis,MINIA,88,13309
89,Bacillus_subtilis,MINIA,89,12571
90,Bacillus_subtilis,MINIA,90,11791
91,Bacillus_subtilis,MINIA,91,10879
92,Bacillus_subtilis,MINIA,92,9821
93,Bacillus_subtilis,MINIA,93,9036
94,Bacillus_subtilis,MINIA,94,7290
95,Bacillus_subtilis,MINIA,95,5588
96,Bacillus_subtilis,MINIA,96,3599
97,Bacillus_subtilis,MINIA,97,1913
98,Bacillus_subtilis,MINIA,98,0
99,Bacillus_subtilis,MINIA,99,0
100,Bacillus_subtilis,MINIA,100,0
101,Enterococcus_faecalis,MINIA,0,63254
102,Enterococcus_faecalis,MINIA,1,63254
103,Enterococcus_faecalis,MINIA,2,63254
104,Enterococcus_faecalis,MINIA,3,61446
105,Enterococcus_faecalis,MINIA,4,61446
106,Enterococcus_faecalis,MINIA,5,60508
107,Enterococcus_faecalis,MINIA,6,60508
108,Enterococcus_faecalis,MINIA,7,59082
109,Enterococcus_faecalis,MINIA,8,59082
110,Enterococcus_faecalis,MINIA,9,43050
111,Enterococcus_faecalis,MINIA,10,43050
112,Enterococcus_faecalis,MINIA,11,40678
113,Enterococcus_faecalis,MINIA,12,40128
114,Enterococcus_faecalis,MINIA,13,39800
115,Enterococcus_faecalis,MINIA,14,39800
116,Enterococcus_faecalis,MINIA,15,39074
117,Enterococcus_faecalis,MINIA,16,37019
118,Enterococcus_faecalis,MINIA,17,37019
119,Enterococcus_faecalis,MINIA,18,36461
120,Enterococcus_faecalis,MINIA,19,34850
121,Enterococcus_faecalis,MINIA,20,34462
122,Enterococcus_faecalis,MINIA,21,34418
123,Enterococcus_faecalis,MINIA,22,34354
124,Enterococcus_faecalis,MINIA,23,34354
125,Enterococcus_faecalis,MINIA,24,33771
126,Enterococcus_faecalis,MINIA,25,33692
127,Enterococcus_faecalis,MINIA,26,32803
128,Enterococcus_faecalis,MINIA,27,30162
129,Enterococcus_faecalis,MINIA,28,30129
130,Enterococcus_faecalis,MINIA,29,30027
131,Enterococcus_faecalis,MINIA,30,29178
132,Enterococcus_faecalis,MINIA,31,29167
133,Enterococcus_faecalis,MINIA,32,27836
134,Enterococcus_faecalis,MINIA,33,26515
135,Enterococcus_faecalis,MINIA,34,26365
136,Enterococcus_faecalis,MINIA,35,26282
137,Enterococcus_faecalis,MINIA,36,25925
138,Enterococcus_faecalis,MINIA,37,25557
139,Enterococcus_faecalis,MINIA,38,25293
140,Enterococcus_faecalis,MINIA,39,25107
141,Enterococcus_faecalis,MINIA,40,24005
142,Enterococcus_faecalis,MINIA,41,23355
143,Enterococcus_faecalis,MINIA,42,23353
144,Enterococcus_faecalis,MINIA,43,22432
145,Enterococcus_faecalis,MINIA,44,22141
146,Enterococcus_faecalis,MINIA,45,21529
147,Enterococcus_faecalis,MINIA,46,20821
148,Enterococcus_faecalis,MINIA,47,20793
149,Enterococcus_faecalis,MINIA,48,20366
150,Enterococcus_faecalis,MINIA,49,20287
151,Enterococcus_faecalis,MINIA,50,19908
152,Enterococcus_faecalis,MINIA,51,19690
153,Enterococcus_faecalis,MINIA,52,19639
154,Enterococcus_faecalis,MINIA,53,19363
155,Enterococcus_faecalis,MINIA,54,19079
156,Enterococcus_faecalis,MINIA,55,18131
157,Enterococcus_faecalis,MINIA,56,17011
158,Enterococcus_faecalis,MINIA,57,16858
159,Enterococcus_faecalis,MINIA,58,16573
160,Enterococcus_faecalis,MINIA,59,16155
161,Enterococcus_faecalis,MINIA,60,15839
162,Enterococcus_faecalis,MINIA,61,15428
163,Enterococcus_faecalis,MINIA,62,15260
164,Enterococcus_faecalis,MINIA,63,14846
165,Enterococcus_faecalis,MINIA,64,14305
166,Enterococcus_faecalis,MINIA,65,14277
167,Enterococcus_faecalis,MINIA,66,13583
168,Enterococcus_faecalis,MINIA,67,13429
169,Enterococcus_faecalis,MINIA,68,13060
170,Enterococcus_faecalis,MINIA,69,12760
171,Enterococcus_faecalis,MINIA,70,12433
172,Enterococcus_faecalis,MINIA,71,12203
173,Enterococcus_faecalis,MINIA,72,11889
174,Enterococcus_faecalis,MINIA,73,11318
175,Enterococcus_faecalis,MINIA,74,11168
176,Enterococcus_faecalis,MINIA,75,10460
177,Enterococcus_faecalis,MINIA,76,9967
178,Enterococcus_faecalis,MINIA,77,9798
179,Enterococcus_faecalis,MINIA,78,9767
180,Enterococcus_faecalis,MINIA,79,9618
181,Enterococcus_faecalis,MINIA,80,9124
182,Enterococcus_faecalis,MINIA,81,8661
183,Enterococcus_faecalis,MINIA,82,8230
184,Enterococcus_faecalis,MINIA,83,7819
185,Enterococcus_faecalis,MINIA,84,6964
186,Enterococcus_faecalis,MINIA,85,6703
187,Enterococcus_faecalis,MINIA,86,6540
188,Enterococcus_faecalis,MINIA,87,6368
189,Enterococcus_faecalis,MINIA,88,6240
190,Enterococcus_faecalis,MINIA,89,5668
191,Enterococcus_faecalis,MINIA,90,5141
192,Enterococcus_faecalis,MINIA,91,4421
193,Enterococcus_faecalis,MINIA,92,3762
194,Enterococcus_faecalis,MINIA,93,3079
195,Enterococcus_faecalis,MINIA,94,2507
196,Enterococcus_faecalis,MINIA,95,1875
197,Enterococcus_faecalis,MINIA,96,1153
198,Enterococcus_faecalis,MINIA,97,0
199,Enterococcus_faecalis,MINIA,98,0
200,Enterococcus_faecalis,MINIA,99,0
201,Enterococcus_faecalis,MINIA,100,0
202,Escherichia_coli_plasmid,MINIA,0,24906
203,Escherichia_coli_plasmid,MINIA,1,24906
204,Escherichia_coli_plasmid,MINIA,2,24906
205,Escherichia_coli_plasmid,MINIA,3,24906
206,Escherichia_coli_plasmid,MINIA,4,24906
207,Escherichia_coli_plasmid,MINIA,5,24906
208,Escherichia_coli_plasmid,MINIA,6,24906
209,Escherichia_coli_plasmid,MINIA,7,24906
210,Escherichia_coli_plasmid,MINIA,8,24906
211,Escherichia_coli_plasmid,MINIA,9,24906
212,Escherichia_coli_plasmid,MINIA,10,24906
213,Escherichia_coli_plasmid,MINIA,11,24906
214,Escherichia_coli_plasmid,MINIA,12,24906
215,Escherichia_coli_plasmid,MINIA,13,24906
216,Escherichia_coli_plasmid,MINIA,14,24906
217,Escherichia_coli_plasmid,MINIA,15,24906
218,Escherichia_coli_plasmid,MINIA,16,24906
219,Escherichia_coli_plasmid,MINIA,17,24906
220,Escherichia_coli_plasmid,MINIA,18,24906
221,Escherichia_coli_plasmid,MINIA,19,24906
222,Escherichia_coli_plasmid,MINIA,20,24906
223,Escherichia_coli_plasmid,MINIA,21,24906
224,Escherichia_coli_plasmid,MINIA,22,24906
225,Escherichia_coli_plasmid,MINIA,23,17432
226,Escherichia_coli_plasmid,MINIA,24,17432
227,Escherichia_coli_plasmid,MINIA,25,17432
228,Escherichia_coli_plasmid,MINIA,26,17432
229,Escherichia_coli_plasmid,MINIA,27,17432
230,Escherichia_coli_plasmid,MINIA,28,17432
231,Escherichia_coli_plasmid,MINIA,29,17432
232,Escherichia_coli_plasmid,MINIA,30,17432
233,Escherichia_coli_plasmid,MINIA,31,17432
234,Escherichia_coli_plasmid,MINIA,32,17432
235,Escherichia_coli_plasmid,MINIA,33,17432
236,Escherichia_coli_plasmid,MINIA,34,17432
237,Escherichia_coli_plasmid,MINIA,35,17432
238,Escherichia_coli_plasmid,MINIA,36,17432
239,Escherichia_coli_plasmid,MINIA,37,17432
240,Escherichia_coli_plasmid,MINIA,38,17432
241,Escherichia_coli_plasmid,MINIA,39,14811
242,Escherichia_coli_plasmid,MINIA,40,14811
243,Escherichia_coli_plasmid,MINIA,41,14811
244,Escherichia_coli_plasmid,MINIA,42,14811
245,Escherichia_coli_plasmid,MINIA,43,14811
246,Escherichia_coli_plasmid,MINIA,44,14811
247,Escherichia_coli_plasmid,MINIA,45,14811
248,Escherichia_coli_plasmid,MINIA,46,14811
249,Escherichia_coli_plasmid,MINIA,47,14811
250,Escherichia_coli_plasmid,MINIA,48,14811
251,Escherichia_coli_plasmid,MINIA,49,14811
252,Escherichia_coli_plasmid,MINIA,50,14811
253,Escherichia_coli_plasmid,MINIA,51,14811
254,Escherichia_coli_plasmid,MINIA,52,12782
255,Escherichia_coli_plasmid,MINIA,53,12782
256,Escherichia_coli_plasmid,MINIA,54,12782
257,Escherichia_coli_plasmid,MINIA,55,12782
258,Escherichia_coli_plasmid,MINIA,56,12782
259,Escherichia_coli_plasmid,MINIA,57,12782
260,Escherichia_coli_plasmid,MINIA,58,12782
261,Escherichia_coli_plasmid,MINIA,59,12782
262,Escherichia_coli_plasmid,MINIA,60,12782
263,Escherichia_coli_plasmid,MINIA,61,12782
264,Escherichia_coli_plasmid,MINIA,62,12782
265,Escherichia_coli_plasmid,MINIA,63,12782
266,Escherichia_coli_plasmid,MINIA,64,12381
267,Escherichia_coli_plasmid,MINIA,65,12381
268,Escherichia_coli_plasmid,MINIA,66,12381
269,Escherichia_coli_plasmid,MINIA,67,12381
270,Escherichia_coli_plasmid,MINIA,68,12381
271,Escherichia_coli_plasmid,MINIA,69,12381
272,Escherichia_coli_plasmid,MINIA,70,12381
273,Escherichia_coli_plasmid,MINIA,71,12381
274,Escherichia_coli_plasmid,MINIA,72,12381
275,Escherichia_coli_plasmid,MINIA,73,12381
276,Escherichia_coli_plasmid,MINIA,74,12381
277,Escherichia_coli_plasmid,MINIA,75,12057
278,Escherichia_coli_plasmid,MINIA,76,12057
279,Escherichia_coli_plasmid,MINIA,77,12057
280,Escherichia_coli_plasmid,MINIA,78,12057
281,Escherichia_coli_plasmid,MINIA,79,12057
282,Escherichia_coli_plasmid,MINIA,80,12057
283,Escherichia_coli_plasmid,MINIA,81,12057
284,Escherichia_coli_plasmid,MINIA,82,12057
285,Escherichia_coli_plasmid,MINIA,83,12057
286,Escherichia_coli_plasmid,MINIA,84,12057
287,Escherichia_coli_plasmid,MINIA,85,12057
288,Escherichia_coli_plasmid,MINIA,86,6115
289,Escherichia_coli_plasmid,MINIA,87,6115
290,Escherichia_coli_plasmid,MINIA,88,6115
291,Escherichia_coli_plasmid,MINIA,89,6115
292,Escherichia_coli_plasmid,MINIA,90,6115
293,Escherichia_coli_plasmid,MINIA,91,6115
294,Escherichia_coli_plasmid,MINIA,92,3923
295,Escherichia_coli_plasmid,MINIA,93,3923
296,Escherichia_coli_plasmid,MINIA,94,3923
297,Escherichia_coli_plasmid,MINIA,95,0
298,Escherichia_coli_plasmid,MINIA,96,0
299,Escherichia_coli_plasmid,MINIA,97,0
300,Escherichia_coli_plasmid,MINIA,98,0
301,Escherichia_coli_plasmid,MINIA,99,0
302,Escherichia_coli_plasmid,MINIA,100,0
303,Escherichia_coli,MINIA,0,54070
304,Escherichia_coli,MINIA,1,54070
305,Escherichia_coli,MINIA,2,23333
306,Escherichia_coli,MINIA,3,21407
307,Escherichia_coli,MINIA,4,19892
308,Escherichia_coli,MINIA,5,18783
309,Escherichia_coli,MINIA,6,16791
310,Escherichia_coli,MINIA,7,15962
311,Escherichia_coli,MINIA,8,13794
312,Escherichia_coli,MINIA,9,13063
313,Escherichia_coli,MINIA,10,12450
314,Escherichia_coli,MINIA,11,11764
315,Escherichia_coli,MINIA,12,11605
316,Escherichia_coli,MINIA,13,10800
317,Escherichia_coli,MINIA,14,10684
318,Escherichia_coli,MINIA,15,10457
319,Escherichia_coli,MINIA,16,9832
320,Escherichia_coli,MINIA,17,9529
321,Escherichia_coli,MINIA,18,9244
322,Escherichia_coli,MINIA,19,8944
323,Escherichia_coli,MINIA,20,8510
324,Escherichia_coli,MINIA,21,8220
325,Escherichia_coli,MINIA,22,8100
326,Escherichia_coli,MINIA,23,7931
327,Escherichia_coli,MINIA,24,7660
328,Escherichia_coli,MINIA,25,7429
329,Escherichia_coli,MINIA,26,7237
330,Escherichia_coli,MINIA,27,6985
331,Escherichia_coli,MINIA,28,6559
332,Escherichia_coli,MINIA,29,6326
333,Escherichia_coli,MINIA,30,6055
334,Escherichia_coli,MINIA,31,5791
335,Escherichia_coli,MINIA,32,5535
336,Escherichia_coli,MINIA,33,5412
337,Escherichia_coli,MINIA,34,5179
338,Escherichia_coli,MINIA,35,5004
339,Escherichia_coli,MINIA,36,4871
340,Escherichia_coli,MINIA,37,4598
341,Escherichia_coli,MINIA,38,4499
342,Escherichia_coli,MINIA,39,4428
343,Escherichia_coli,MINIA,40,4341
344,Escherichia_coli,MINIA,41,4171
345,Escherichia_coli,MINIA,42,4021
346,Escherichia_coli,MINIA,43,3853
347,Escherichia_coli,MINIA,44,3731
348,Escherichia_coli,MINIA,45,3610
349,Escherichia_coli,MINIA,46,3514
350,Escherichia_coli,MINIA,47,3373
351,Escherichia_coli,MINIA,48,3266
352,Escherichia_coli,MINIA,49,3146
353,Escherichia_coli,MINIA,50,3080
354,Escherichia_coli,MINIA,51,2985
355,Escherichia_coli,MINIA,52,2872
356,Escherichia_coli,MINIA,53,2763
357,Escherichia_coli,MINIA,54,2669
358,Escherichia_coli,MINIA,55,2586
359,Escherichia_coli,MINIA,56,2521
360,Escherichia_coli,MINIA,57,2462
361,Escherichia_coli,MINIA,58,2393
362,Escherichia_coli,MINIA,59,2323
363,Escherichia_coli,MINIA,60,2242
364,Escherichia_coli,MINIA,61,2179
365,Escherichia_coli,MINIA,62,2100
366,Escherichia_coli,MINIA,63,2048
367,Escherichia_coli,MINIA,64,1988
368,Escherichia_coli,MINIA,65,1892
369,Escherichia_coli,MINIA,66,1810
370,Escherichia_coli,MINIA,67,1752
371,Escherichia_coli,MINIA,68,1688
372,Escherichia_coli,MINIA,69,1595
373,Escherichia_coli,MINIA,70,1501
374,Escherichia_coli,MINIA,71,1444
375,Escherichia_coli,MINIA,72,1378
376,Escherichia_coli,MINIA,73,1318
377,Escherichia_coli,MINIA,74,1260
378,Escherichia_coli,MINIA,75,1198
379,Escherichia_coli,MINIA,76,1144
380,Escherichia_coli,MINIA,77,1098
381,Escherichia_coli,MINIA,78,1047
382,Escherichia_coli,MINIA,79,0
383,Escherichia_coli,MINIA,80,0
384,Escherichia_coli,MINIA,81,0
385,Escherichia_coli,MINIA,82,0
386,Escherichia_coli,MINIA,83,0
387,Escherichia_coli,MINIA,84,0
388,Escherichia_coli,MINIA,85,0
389,Escherichia_coli,MINIA,86,0
390,Escherichia_coli,MINIA,87,0
391,Escherichia_coli,MINIA,88,0
392,Escherichia_coli,MINIA,89,0
393,Escherichia_coli,MINIA,90,0
394,Escherichia_coli,MINIA,91,0
395,Escherichia_coli,MINIA,92,0
396,Escherichia_coli,MINIA,93,0
397,Escherichia_coli,MINIA,94,0
398,Escherichia_coli,MINIA,95,0
399,Escherichia_coli,MINIA,96,0
400,Escherichia_coli,MINIA,97,0
401,Escherichia_coli,MINIA,98,0
402,Escherichia_coli,MINIA,99,0
403,Escherichia_coli,MINIA,100,0
404,Lactobacillus_fermentum,MINIA,0,33799
405,Lactobacillus_fermentum,MINIA,1,33799
406,Lactobacillus_fermentum,MINIA,2,33712
407,Lactobacillus_fermentum,MINIA,3,33712
408,Lactobacillus_fermentum,MINIA,4,32953
409,Lactobacillus_fermentum,MINIA,5,32953
410,Lactobacillus_fermentum,MINIA,6,32266
411,Lactobacillus_fermentum,MINIA,7,30508
412,Lactobacillus_fermentum,MINIA,8,30508
413,Lactobacillus_fermentum,MINIA,9,30338
414,Lactobacillus_fermentum,MINIA,10,30338
415,Lactobacillus_fermentum,MINIA,11,27805
416,Lactobacillus_fermentum,MINIA,12,27421
417,Lactobacillus_fermentum,MINIA,13,27421
418,Lactobacillus_fermentum,MINIA,14,27368
419,Lactobacillus_fermentum,MINIA,15,25097
420,Lactobacillus_fermentum,MINIA,16,24857
421,Lactobacillus_fermentum,MINIA,17,24857
422,Lactobacillus_fermentum,MINIA,18,24708
423,Lactobacillus_fermentum,MINIA,19,22082
424,Lactobacillus_fermentum,MINIA,20,20954
425,Lactobacillus_fermentum,MINIA,21,20893
426,Lactobacillus_fermentum,MINIA,22,20507
427,Lactobacillus_fermentum,MINIA,23,18291
428,Lactobacillus_fermentum,MINIA,24,17209
429,Lactobacillus_fermentum,MINIA,25,16093
430,Lactobacillus_fermentum,MINIA,26,14843
431,Lactobacillus_fermentum,MINIA,27,14174
432,Lactobacillus_fermentum,MINIA,28,13783
433,Lactobacillus_fermentum,MINIA,29,13534
434,Lactobacillus_fermentum,MINIA,30,12656
435,Lactobacillus_fermentum,MINIA,31,12091
436,Lactobacillus_fermentum,MINIA,32,11775
437,Lactobacillus_fermentum,MINIA,33,11565
438,Lactobacillus_fermentum,MINIA,34,11485
439,Lactobacillus_fermentum,MINIA,35,11390
440,Lactobacillus_fermentum,MINIA,36,11293
441,Lactobacillus_fermentum,MINIA,37,11122
442,Lactobacillus_fermentum,MINIA,38,10903
443,Lactobacillus_fermentum,MINIA,39,10841
444,Lactobacillus_fermentum,MINIA,40,10225
445,Lactobacillus_fermentum,MINIA,41,9734
446,Lactobacillus_fermentum,MINIA,42,9563
447,Lactobacillus_fermentum,MINIA,43,9508
448,Lactobacillus_fermentum,MINIA,44,9335
449,Lactobacillus_fermentum,MINIA,45,9161
450,Lactobacillus_fermentum,MINIA,46,8838
451,Lactobacillus_fermentum,MINIA,47,8737
452,Lactobacillus_fermentum,MINIA,48,8589
453,Lactobacillus_fermentum,MINIA,49,8454
454,Lactobacillus_fermentum,MINIA,50,8209
455,Lactobacillus_fermentum,MINIA,51,7978
456,Lactobacillus_fermentum,MINIA,52,7820
457,Lactobacillus_fermentum,MINIA,53,7471
458,Lactobacillus_fermentum,MINIA,54,7427
459,Lactobacillus_fermentum,MINIA,55,7284
460,Lactobacillus_fermentum,MINIA,56,6996
461,Lactobacillus_fermentum,MINIA,57,6786
462,Lactobacillus_fermentum,MINIA,58,6598
463,Lactobacillus_fermentum,MINIA,59,6417
464,Lactobacillus_fermentum,MINIA,60,6396
465,Lactobacillus_fermentum,MINIA,61,6319
466,Lactobacillus_fermentum,MINIA,62,6044
467,Lactobacillus_fermentum,MINIA,63,5859
468,Lactobacillus_fermentum,MINIA,64,5752
469,Lactobacillus_fermentum,MINIA,65,5414
470,Lactobacillus_fermentum,MINIA,66,5231
471,Lactobacillus_fermentum,MINIA,67,4979
472,Lactobacillus_fermentum,MINIA,68,4813
473,Lactobacillus_fermentum,MINIA,69,4753
474,Lactobacillus_fermentum,MINIA,70,4723
475,Lactobacillus_fermentum,MINIA,71,4488
476,Lactobacillus_fermentum,MINIA,72,4223
477,Lactobacillus_fermentum,MINIA,73,4018
478,Lactobacillus_fermentum,MINIA,74,3832
479,Lactobacillus_fermentum,MINIA,75,3723
480,Lactobacillus_fermentum,MINIA,76,3627
481,Lactobacillus_fermentum,MINIA,77,3440
482,Lactobacillus_fermentum,MINIA,78,3252
483,Lactobacillus_fermentum,MINIA,79,3201
484,Lactobacillus_fermentum,MINIA,80,3024
485,Lactobacillus_fermentum,MINIA,81,2930
486,Lactobacillus_fermentum,MINIA,82,2821
487,Lactobacillus_fermentum,MINIA,83,2702
488,Lactobacillus_fermentum,MINIA,84,2575
489,Lactobacillus_fermentum,MINIA,85,2331
490,Lactobacillus_fermentum,MINIA,86,2109
491,Lactobacillus_fermentum,MINIA,87,1949
492,Lactobacillus_fermentum,MINIA,88,1740
493,Lactobacillus_fermentum,MINIA,89,1615
494,Lactobacillus_fermentum,MINIA,90,1317
495,Lactobacillus_fermentum,MINIA,91,1023
496,Lactobacillus_fermentum,MINIA,92,0
497,Lactobacillus_fermentum,MINIA,93,0
498,Lactobacillus_fermentum,MINIA,94,0
499,Lactobacillus_fermentum,MINIA,95,0
500,Lactobacillus_fermentum,MINIA,96,0
501,Lactobacillus_fermentum,MINIA,97,0
502,Lactobacillus_fermentum,MINIA,98,0
503,Lactobacillus_fermentum,MINIA,99,0
504,Lactobacillus_fermentum,MINIA,100,0
505,Listeria_monocytogenes,MINIA,0,76619
506,Listeria_monocytogenes,MINIA,1,76619
507,Listeria_monocytogenes,MINIA,2,76619
508,Listeria_monocytogenes,MINIA,3,67015
509,Listeria_monocytogenes,MINIA,4,67015
510,Listeria_monocytogenes,MINIA,5,64777
511,Listeria_monocytogenes,MINIA,6,64777
512,Listeria_monocytogenes,MINIA,7,64451
513,Listeria_monocytogenes,MINIA,8,64451
514,Listeria_monocytogenes,MINIA,9,64451
515,Listeria_monocytogenes,MINIA,10,64356
516,Listeria_monocytogenes,MINIA,11,64356
517,Listeria_monocytogenes,MINIA,12,59845
518,Listeria_monocytogenes,MINIA,13,59845
519,Listeria_monocytogenes,MINIA,14,59194
520,Listeria_monocytogenes,MINIA,15,59194
521,Listeria_monocytogenes,MINIA,16,54651
522,Listeria_monocytogenes,MINIA,17,54651
523,Listeria_monocytogenes,MINIA,18,52654
524,Listeria_monocytogenes,MINIA,19,51643
525,Listeria_monocytogenes,MINIA,20,51643
526,Listeria_monocytogenes,MINIA,21,50415
527,Listeria_monocytogenes,MINIA,22,50415
528,Listeria_monocytogenes,MINIA,23,49329
529,Listeria_monocytogenes,MINIA,24,47547
530,Listeria_monocytogenes,MINIA,25,47547
531,Listeria_monocytogenes,MINIA,26,45488
532,Listeria_monocytogenes,MINIA,27,45488
533,Listeria_monocytogenes,MINIA,28,44353
534,Listeria_monocytogenes,MINIA,29,39383
535,Listeria_monocytogenes,MINIA,30,37776
536,Listeria_monocytogenes,MINIA,31,37776
537,Listeria_monocytogenes,MINIA,32,36934
538,Listeria_monocytogenes,MINIA,33,35288
539,Listeria_monocytogenes,MINIA,34,34801
540,Listeria_monocytogenes,MINIA,35,34198
541,Listeria_monocytogenes,MINIA,36,34021
542,Listeria_monocytogenes,MINIA,37,32252
543,Listeria_monocytogenes,MINIA,38,31701
544,Listeria_monocytogenes,MINIA,39,31701
545,Listeria_monocytogenes,MINIA,40,31348
546,Listeria_monocytogenes,MINIA,41,31187
547,Listeria_monocytogenes,MINIA,42,30167
548,Listeria_monocytogenes,MINIA,43,29749
549,Listeria_monocytogenes,MINIA,44,29671
550,Listeria_monocytogenes,MINIA,45,29092
551,Listeria_monocytogenes,MINIA,46,28569
552,Listeria_monocytogenes,MINIA,47,28180
553,Listeria_monocytogenes,MINIA,48,28142
554,Listeria_monocytogenes,MINIA,49,27395
555,Listeria_monocytogenes,MINIA,50,26654
556,Listeria_monocytogenes,MINIA,51,25666
557,Listeria_monocytogenes,MINIA,52,24960
558,Listeria_monocytogenes,MINIA,53,24066
559,Listeria_monocytogenes,MINIA,54,21541
560,Listeria_monocytogenes,MINIA,55,21533
561,Listeria_monocytogenes,MINIA,56,21257
562,Listeria_monocytogenes,MINIA,57,20968
563,Listeria_monocytogenes,MINIA,58,20942
564,Listeria_monocytogenes,MINIA,59,20477
565,Listeria_monocytogenes,MINIA,60,20323
566,Listeria_monocytogenes,MINIA,61,20079
567,Listeria_monocytogenes,MINIA,62,19718
568,Listeria_monocytogenes,MINIA,63,17820
569,Listeria_monocytogenes,MINIA,64,17258
570,Listeria_monocytogenes,MINIA,65,17117
571,Listeria_monocytogenes,MINIA,66,16824
572,Listeria_monocytogenes,MINIA,67,16600
573,Listeria_monocytogenes,MINIA,68,16378
574,Listeria_monocytogenes,MINIA,69,16357
575,Listeria_monocytogenes,MINIA,70,15561
576,Listeria_monocytogenes,MINIA,71,15222
577,Listeria_monocytogenes,MINIA,72,15172
578,Listeria_monocytogenes,MINIA,73,14536
579,Listeria_monocytogenes,MINIA,74,14429
580,Listeria_monocytogenes,MINIA,75,14328
581,Listeria_monocytogenes,MINIA,76,14002
582,Listeria_monocytogenes,MINIA,77,13411
583,Listeria_monocytogenes,MINIA,78,12757
584,Listeria_monocytogenes,MINIA,79,11807
585,Listeria_monocytogenes,MINIA,80,11189
586,Listeria_monocytogenes,MINIA,81,10515
