task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
80	e8/4a228a	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:53:04.280	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	3.1s	-	67.1%	0.0%	110.9 MB	551.3 MB	103.4 MB	5.5 KB
81	bf/fa3cc3	MISASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:53:04.283	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	3.5s	-	74.6%	0.0%	78 MB	505.4 MB	14.2 MB	1.1 KB
2	01/0774dd	PROCESS_READS	ERR2935805	COMPLETED	0	2021-07-30 11:48:24.298	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4m 52s	4m 43s	-	98.7%	0.0%	53.1 MB	494.7 MB	3 GB	462 B
4	dd/2b5c3e	PROCESS_READS	LHS	COMPLETED	0	2021-07-30 11:48:24.282	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5m 2s	4m 54s	-	98.2%	0.0%	53.6 MB	494.7 MB	2.8 GB	434 B
79	6c/5abc76	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:52:59.327	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	34.9s	20s	-	313.5%	0.3%	708.3 MB	1 GB	116.1 MB	605.7 KB
11	d7/9fc818	BCALM2	ENN	COMPLETED	0	2021-07-30 11:48:24.231	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	5m 13s	5m 4s	-	270.9%	2.0%	5 GB	8 GB	5.9 GB	3.4 GB
84	f1/d155b1	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:53:34.325	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	3.1s	-	92.3%	0.0%	90.7 MB	531.9 MB	103.4 MB	8.2 KB
87	39/b3bc7f	MISASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:53:34.327	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	2.3s	-	101.0%	0.0%	77.8 MB	496.2 MB	14.2 MB	1.1 KB
88	8c/077186	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:53:39.557	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	10.6s	2.9s	-	49.4%	0.0%	59.6 MB	2.9 GB	34.7 MB	27.5 MB
82	04/adff44	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:53:04.276	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.9s	50.4s	-	90.3%	0.2%	576.9 MB	1021.5 MB	103.4 MB	137.4 KB
85	5d/1a3e62	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:53:34.323	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	44.8s	39.9s	-	99.6%	0.1%	372.9 MB	817.3 MB	103.4 MB	137.2 KB
83	70/cc6ffb	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:53:04.285	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 20s	1m 14s	-	98.6%	0.1%	352.1 MB	792.1 MB	131.6 MB	362.8 KB
90	8f/d266e1	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:53:49.296	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	34.4s	30.1s	-	191.8%	0.3%	688.1 MB	1008 MB	116.1 MB	603.2 KB
9	41/88615e	BCALM2	ERR2984773	COMPLETED	0	2021-07-30 11:48:24.210	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	6m 4s	5m 55s	-	408.2%	3.8%	4.8 GB	12.2 GB	16.2 GB	6.8 GB
92	1d/60eb83	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:54:24.405	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.9s	-	70.0%	0.0%	113.9 MB	569 MB	103.4 MB	1 KB
94	ba/745168	MISASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:54:24.465	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.7s	2.8s	-	105.7%	0.0%	65.4 MB	508 MB	14.2 MB	1.1 KB
86	f3/55c5a0	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:53:34.329	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 15s	1m 9s	-	98.4%	0.1%	381.1 MB	821 MB	131.6 MB	353.8 KB
95	6b/6652e3	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:54:29.311	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	25s	17.6s	-	79.5%	0.1%	94.3 MB	2.9 GB	396.1 MB	1.2 KB
13	99/4bbb5d	BCALM2	EMS	COMPLETED	0	2021-07-30 11:48:24.237	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	6m 33s	6m 24s	-	306.5%	2.6%	6.6 GB	12.2 GB	8.6 GB	4.4 GB
97	02/5f6448	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:54:54.353	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	10s	5.3s	-	144.2%	0.4%	490.1 MB	864 MB	88.6 MB	1.1 KB
93	d3/798294	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:54:24.458	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	44.7s	40.6s	-	97.6%	0.2%	417.1 MB	860.3 MB	103.4 MB	139.8 KB
98	7b/5aabe0	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:54:59.354	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	9.9s	3.2s	-	98.9%	0.1%	91.7 MB	2.9 GB	67.8 MB	18.5 MB
100	10/37ed81	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:55:04.363	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.3s	-	93.5%	0.0%	40.1 MB	457 MB	96.3 MB	832 B
102	b1/695224	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:55:04.406	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	97.9%	0.0%	94 MB	536 MB	96.3 MB	1 KB
101	b0/8d41b2	MISASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:55:04.436	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.7s	3.2s	-	65.7%	0.0%	72.6 MB	498.6 MB	13.7 MB	1.2 KB
103	89/d762ea	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:55:04.438	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.6s	4.8s	-	78.7%	0.0%	110.2 MB	568.9 MB	96.4 MB	19.2 KB
104	c5/dbef6d	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:55:09.696	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	11.6s	-	273.0%	0.4%	576.2 MB	944 MB	107 MB	1.5 MB
105	1a/29d4e4	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:55:24.341	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.7s	-	97.2%	0.1%	107.2 MB	555.5 MB	113.7 MB	1013 B
106	04/e24930	MISASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:55:24.379	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.7s	-	106.4%	0.1%	73.2 MB	491 MB	15.1 MB	1.1 KB
91	54/4cd1c0	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:54:24.462	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 20s	1m 14s	-	99.6%	0.1%	338.4 MB	829.8 MB	131.5 MB	362.4 KB
107	c3/df0a77	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:55:24.417	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.8s	47s	-	99.3%	0.2%	393.8 MB	857.5 MB	113.7 MB	414 KB
21	cb/da839b	MINIA	ERR2984773	COMPLETED	0	2021-07-30 11:48:24.268	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	8m 7s	7m 56s	-	444.2%	1.9%	4.8 GB	12.2 GB	17.3 GB	6.8 GB
109	ae/251c52	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:56:34.308	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.5s	-	131.3%	0.1%	91.8 MB	2.9 GB	46.1 MB	27.6 MB
23	43/5e02c3	MINIA	LNN	COMPLETED	0	2021-07-30 11:48:24.212	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	8m 24s	8m 19s	-	561.1%	5.6%	7.1 GB	12.2 GB	19 GB	13.6 GB
112	b8/2b1596	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:56:49.311	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	114.9%	0.0%	11.5 MB	55.5 MB	19.7 MB	13.1 MB
111	1b/9a6807	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:56:39.349	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.7s	-	290.2%	0.5%	619.6 MB	1.1 GB	116.2 MB	665.3 KB
117	31/d01a5f	MISASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:56:59.314	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	118.7%	0.0%	77.8 MB	496.4 MB	14.3 MB	1.2 KB
114	16/90a967	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:56:54.351	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	15s	10.1s	-	243.8%	0.5%	613.2 MB	1.5 GB	101.7 MB	134.7 KB
116	4c/75c8de	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:56:59.311	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	10s	4.4s	-	78.9%	0.1%	110.3 MB	551.3 MB	104.1 MB	6.9 KB
120	14/8af3e6	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:57:09.320	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	94.4%	0.1%	95.6 MB	536.1 MB	97.9 MB	2.9 KB
72	c0/5d4dfe	READ_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:52:29.289	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 50s	4m 43s	-	149.2%	1.0%	2.4 GB	3.2 GB	3.3 GB	1.9 GB
119	da/d496c0	MISASSEMBLY	MINIA	COMPLETED	0	2021-07-30 11:57:09.359	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.6s	-	111.7%	0.1%	74.3 MB	492.3 MB	13.8 MB	1.7 KB
123	f9/fca1b1	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-07-30 11:57:19.330	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.9s	-	124.7%	0.0%	43.6 MB	468.6 MB	38.2 MB	900 B
122	b4/069ac3	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:57:09.363	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.8s	15.1s	-	98.8%	0.2%	388.5 MB	833 MB	97.9 MB	23.5 KB
118	08/edb59e	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 11:56:59.356	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	39.9s	35.1s	-	97.3%	0.2%	403 MB	847.2 MB	104.1 MB	163.9 KB
121	c5/076887	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:57:09.361	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	26.9s	-	100.8%	0.2%	569.7 MB	1011.6 MB	111.2 MB	93.6 KB
108	47/4407f5	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:55:24.420	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	2m 20s	2m 15s	-	99.5%	0.2%	543.4 MB	984.9 MB	133.7 MB	898.4 KB
115	e9/4e448d	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:56:59.364	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 25s	1m 20s	-	99.9%	0.1%	321.7 MB	763 MB	132.4 MB	417.4 KB
12	35/912e3c	BCALM2	LNN	COMPLETED	0	2021-07-30 11:48:24.246	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	10m 33s	10m 27s	-	500.9%	2.8%	7 GB	12.2 GB	18.7 GB	13.6 GB
77	55/36e4a5	READ_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:52:54.318	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	6m 10s	6m 7s	-	171.8%	1.0%	2.7 GB	3.5 GB	5.6 GB	2 GB
124	4b/17f470	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:58:59.374	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1s	-	135.0%	0.0%	10.4 MB	55.5 MB	24 MB	13 MB
126	26/0255a6	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-07-30 11:59:04.349	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	2s	-	119.7%	0.0%	38.2 MB	446.4 MB	38.2 MB	900 B
127	4f/bbd77d	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:59:04.378	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	9.8s	-	243.2%	0.5%	698.8 MB	1 GB	101.6 MB	138.3 KB
128	63/e06343	MISASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 11:59:19.354	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.7s	-	108.0%	0.1%	71.4 MB	489.8 MB	13.8 MB	1.1 KB
131	f3/2c40a0	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:59:19.390	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.1s	-	90.1%	0.0%	42.6 MB	461.6 MB	97.9 MB	1 KB
129	70/626b98	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 11:59:19.350	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.9s	14.3s	-	99.9%	0.5%	657.6 MB	1.1 GB	97.9 MB	24.3 KB
130	4f/8e833e	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:59:19.433	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.8s	29.9s	-	101.0%	0.1%	346.8 MB	788.1 MB	111.1 MB	96.6 KB
89	01/067d01	READ_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:53:39.560	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	7m	6m 57s	-	134.1%	1.0%	2.5 GB	3.2 GB	3.3 GB	1.9 GB
132	7d/163857	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-07-30 12:00:39.359	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2s	-	122.0%	0.0%	41.9 MB	458.7 MB	39.1 MB	903 B
96	f0/3e604f	READ_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:54:29.315	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	7m 5s	6m 57s	-	159.8%	1.2%	3 GB	3.8 GB	7.3 GB	3.2 GB
110	7e/71271c	READ_MAPPING	MINIA	COMPLETED	0	2021-07-30 11:56:34.339	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 15s	5m 11s	-	176.3%	1.0%	2.6 GB	3.3 GB	5.4 GB	1.7 GB
134	02/ee8a38	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-07-30 12:01:49.362	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.4s	-	143.1%	0.0%	55.1 MB	496.4 MB	50.5 MB	923 B
133	cf/522cf5	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-07-30 12:01:34.366	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	35s	28s	-	98.0%	0.1%	78.8 MB	522.3 MB	400.4 MB	899 B
99	d8/72fe98	READ_MAPPING	BCALM2	COMPLETED	0	2021-07-30 11:54:59.357	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	8m 20s	8m 17s	-	163.4%	1.2%	3 GB	3.8 GB	6 GB	2.3 GB
135	c0/dda647	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-07-30 12:03:19.371	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.3s	-	108.2%	0.0%	55.3 MB	497.6 MB	72.2 MB	899 B
10	03/841f5c	BCALM2	LHS	COMPLETED	0	2021-07-30 11:48:24.221	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	15m 33s	15m 23s	-	396.1%	5.8%	7.2 GB	12.4 GB	37.8 GB	16.8 GB
136	f9/97a854	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 12:03:59.382	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	50s	42.9s	-	72.6%	0.1%	95 MB	2.9 GB	1002.1 MB	13.9 KB
138	c8/cf9725	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-07-30 12:04:49.396	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	9.9s	5.1s	-	141.7%	0.4%	533.8 MB	863.9 MB	88.6 MB	3 KB
142	40/f7c2d3	MISASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 12:04:59.409	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2s	-	107.4%	0.0%	52.2 MB	494 MB	13.7 MB	1.1 KB
139	77/c0a1cb	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 12:04:59.398	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	3.6s	-	69.9%	0.1%	94.7 MB	536.6 MB	96.4 MB	1 KB
140	55/947cba	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-07-30 12:04:59.402	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	3.6s	-	71.9%	0.1%	95.6 MB	536.9 MB	96.4 MB	1.4 KB
141	1b/89f2bf	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-07-30 12:04:59.406	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.1s	-	97.8%	0.0%	95.8 MB	537.3 MB	96.4 MB	20.2 KB
30	2c/466655	MEGAHIT	ENN	COMPLETED	0	2021-07-30 11:48:24.293	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	20m 37s	20m 28s	-	321.2%	0.7%	1.7 GB	1.8 GB	16.4 GB	6.8 GB
61	b0/40b0ec	VELVETOPTIMIZER	LNN	FAILED	0	2021-07-30 11:48:29.320	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	20m 41s	20m 32s	-	234.4%	6.4%	16 GB	21.6 GB	116.7 GB	54.4 GB
143	41/75f50f	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-07-30 12:09:04.531	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	108.1%	0.0%	10.5 MB	55.5 MB	32.6 MB	29.4 MB
18	10/032c8a	MINIA	ERR2935805	COMPLETED	0	2021-07-30 11:48:24.252	docker:cimendes/minia:3.2.4-1	4	-	-	16 GB	20m 48s	20m 36s	-	413.7%	2.5%	6.3 GB	12.4 GB	34.6 GB	14.6 GB
147	74/570c1e	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-07-30 12:09:14.446	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1s	-	157.5%	0.0%	10.5 MB	55.5 MB	25.1 MB	13.1 MB
146	10/e92fc5	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-07-30 12:09:09.484	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.4s	-	306.8%	0.6%	782.8 MB	1.6 GB	118 MB	113.8 KB
149	5a/a91346	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-07-30 12:09:19.450	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	9.6s	-	239.2%	0.4%	581.3 MB	1.3 GB	101.7 MB	235.6 KB
151	df/e71445	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-07-30 12:09:29.496	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4s	-	100.5%	0.0%	110.7 MB	551.6 MB	97.7 MB	42.2 KB
153	3b/5ec798	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-07-30 12:09:29.501	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	2.8s	-	113.2%	0.0%	67.6 MB	510.1 MB	13.8 MB	3.9 KB
156	97/1dfce6	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 12:09:34.563	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	2.9s	-	77.4%	0.1%	106 MB	545.7 MB	99.1 MB	2.7 KB
154	3c/13f706	MISASSEMBLY	MINIA	COMPLETED	0	2021-07-30 12:09:34.606	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	96.8%	0.0%	75.8 MB	494.2 MB	13.9 MB	1.9 KB
8	46/907312	BCALM2	ERR2935805	COMPLETED	0	2021-07-30 11:48:24.255	docker:cimendes/bcalm:2.2.3-1	4	-	-	16 GB	21m 18s	21m 7s	-	273.5%	2.5%	6.3 GB	12.4 GB	33.4 GB	14.6 GB
155	99/d2bd83	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-07-30 12:09:34.596	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.9s	16.1s	-	96.6%	0.1%	359 MB	802.6 MB	99.1 MB	42.4 KB
150	39/c5799e	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-07-30 12:09:29.486	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	26.8s	-	100.8%	0.3%	384.8 MB	829.1 MB	97.6 MB	19.4 KB
157	6c/6b7e7e	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-07-30 12:09:34.600	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	39.8s	34s	-	99.5%	0.2%	395.5 MB	836.9 MB	112.4 MB	163.5 KB
152	b7/debf03	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-07-30 12:09:29.498	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.8s	50.9s	-	99.2%	0.1%	350.1 MB	816.5 MB	127.2 MB	77.5 KB
158	95/079236	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-07-30 12:09:44.439	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	40.1s	37.6s	-	79.3%	0.1%	95.2 MB	2.9 GB	855.1 MB	697.7 KB
