task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
53	7f/a6b07c	FILTER_ASSEMBLY	MINIA	COMPLETED	0	2021-10-15 12:28:02.159	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5.1s	801ms	-	199.6%	0.0%	5.3 MB	19 MB	46.1 MB	27.6 MB
51	95/a8e093	FILTER_ASSEMBLY	BCALM2	COMPLETED	0	2021-10-15 12:28:02.155	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	2m 15s	16.3s	-	79.9%	0.1%	93.3 MB	2.6 GB	396.1 MB	1.2 KB
45	64/08ac2f	METAHIPMER2	ERR2984773	FAILED	0	2021-10-15 12:26:07.235	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	6m 30s	2m 23s	-	266.2%	12.6%	31.9 GB	105.2 GB	6.3 GB	4.1 GB
46	86/e2c96e	METAHIPMER2	EMS	FAILED	0	2021-10-15 12:26:32.030	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	6m 20s	2m 7s	-	270.3%	25.6%	32.1 GB	105.9 GB	5.8 GB	5.2 GB
62	42/e7a1e5	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:28:22.074	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.8s	15s	-	535.5%	0.3%	648.8 MB	1.2 GB	116.2 MB	665.8 KB
55	c5/019a17	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:28:32.014	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	49.7s	19.1s	-	507.6%	0.3%	708.3 MB	1.1 GB	116.1 MB	608.6 KB
59	21/e822aa	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:28:42.100	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	49.6s	9.8s	-	456.7%	0.3%	684 MB	1.1 GB	104.9 MB	1 MB
60	43/a16e5a	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:28:42.096	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	54.6s	13.8s	-	518.2%	0.5%	675.7 MB	1 GB	116.1 MB	608.3 KB
56	d3/4b395f	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:28:52.143	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 9s	19s	-	500.4%	0.3%	706.4 MB	1.2 GB	116.1 MB	612 KB
30	ef/6150f2	SKESA	ENN	COMPLETED	0	2021-10-15 12:21:06.933	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	11m 38s	10m 35s	-	492.6%	6.4%	16.1 GB	18.5 GB	368.5 MB	28.8 MB
18	61/216bad	MEGAHIT	ENN	COMPLETED	0	2021-10-15 12:20:36.925	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	13m 28s	12m 56s	-	569.9%	0.7%	1.7 GB	2.1 GB	16.5 GB	6.9 GB
29	bb/1ac317	SKESA	EMS	COMPLETED	0	2021-10-15 12:21:06.930	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	13m 33s	12m 32s	-	476.0%	14.2%	17.8 GB	20.4 GB	913.5 MB	28.9 MB
64	6d/5cebd9	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:33:42.073	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	5m 30s	6s	-	141.9%	0.5%	620.1 MB	916.3 MB	88.6 MB	997 B
31	af/6dabd0	SKESA	ERR2984773	COMPLETED	0	2021-10-15 12:21:06.927	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	17m 33s	16m 32s	-	536.3%	7.1%	17.8 GB	20.4 GB	884.8 MB	29.1 MB
63	64/1aef05	READ_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:28:52.148	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9m 44s	8m 52s	-	175.6%	1.0%	2.6 GB	3.5 GB	8.7 GB	3.2 GB
71	29/9e7f8e	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:42.211	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 5s	4.5s	-	52.6%	0.1%	101.5 MB	382.2 MB	104.1 MB	7.7 KB
69	bc/13722d	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-15 12:37:42.214	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 5s	2.7s	-	82.6%	0.1%	72.3 MB	354.5 MB	14.3 MB	1.4 KB
79	03/0a982b	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:37:47.240	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m	1.6s	-	85.4%	0.1%	110.6 MB	391.3 MB	108.7 MB	1 KB
76	3d/9bd41b	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-15 12:37:47.242	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m	2.3s	-	82.9%	0.1%	75.6 MB	358 MB	14.7 MB	1.4 KB
74	ec/dc70b0	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:37:47.244	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m	4.4s	-	44.0%	0.1%	90.1 MB	371.9 MB	103.5 MB	1 KB
72	90/d06c99	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-15 12:37:47.250	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m	1.6s	-	122.3%	0.1%	68.7 MB	350.3 MB	14.2 MB	1.4 KB
54	7f/7e93b3	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:28:57.048	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9m 54s	8m 57s	-	161.2%	2.0%	2.5 GB	3.5 GB	6.1 GB	3.9 GB
81	dd/c929fd	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:52.400	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m	3.7s	-	49.3%	0.1%	101.9 MB	382 MB	103.4 MB	4.8 KB
80	68/1aadaf	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-15 12:37:57.181	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 5s	2.7s	-	75.0%	0.1%	74 MB	356.1 MB	14.2 MB	1.4 KB
84	23/c6c252	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-15 12:37:57.189	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	8m 50s	2.5s	-	84.2%	0.1%	74.3 MB	356.1 MB	14.3 MB	1.4 KB
87	46/1a3fda	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:57.197	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	8m 50s	3.3s	-	56.5%	0.1%	92 MB	371.8 MB	103.5 MB	5.3 KB
88	a0/522cb9	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:38:02.265	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	6m 15s	1.4s	-	104.6%	0.1%	75.8 MB	2.6 GB	32.3 MB	28.9 MB
89	ec/d50185	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:38:02.286	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4m 30s	1s	-	124.4%	0.0%	10.7 MB	55.5 MB	32.6 MB	29.4 MB
90	42/2ce4e8	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:38:02.288	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4m 25s	1.6s	-	65.4%	0.0%	34.9 MB	2.4 GB	32.4 MB	29.1 MB
94	c4/4388cf	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:38:07.141	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 20s	3s	-	52.8%	0.1%	103.8 MB	384.5 MB	96.3 MB	831 B
93	f8/b80cbe	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-15 12:38:07.144	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 19s	1.1s	-	127.1%	0.0%	8.6 MB	11.8 MB	13.7 MB	1.5 KB
70	b4/1972ca	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:42.207	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 35s	33.8s	-	94.9%	0.3%	388.5 MB	672.5 MB	104.1 MB	164.3 KB
92	41/eba126	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:38:12.221	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 24s	2.8s	-	57.4%	0.1%	105.2 MB	385.7 MB	96.3 MB	1 KB
95	e1/14e62a	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:38:17.186	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	35s	917ms	-	137.1%	0.0%	11.5 MB	55.5 MB	32.5 MB	29.2 MB
73	a3/00e1be	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:37:47.238	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 30s	36.3s	-	95.0%	0.3%	337.1 MB	618.7 MB	103.5 MB	140.9 KB
96	af/96cd74	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-15 12:38:17.213	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	1.4s	-	108.6%	0.0%	54.6 MB	336.3 MB	50.5 MB	974 B
97	8c/010b50	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-15 12:38:17.222	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	25s	934ms	-	124.7%	0.0%	8.4 MB	11.7 MB	39.1 MB	954 B
77	a0/f3644c	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-15 12:37:47.248	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 35s	40.3s	-	97.5%	0.3%	424.5 MB	711.4 MB	108.7 MB	275.8 KB
82	37/1b54e8	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:52.398	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 30s	33.3s	-	97.1%	0.4%	569.4 MB	959.3 MB	103.4 MB	137.4 KB
85	92/0a3a95	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-15 12:37:57.192	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 20s	33s	-	97.6%	0.3%	417.4 MB	701.5 MB	103.5 MB	138.4 KB
91	88/d1bb1d	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:38:12.214	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 39s	21.9s	-	92.1%	0.1%	85.7 MB	365.4 MB	96.4 MB	150.3 KB
98	6d/b6e183	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:38:32.280	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	49.8s	18s	-	571.9%	0.3%	868.8 MB	1.8 GB	117.5 MB	340.1 KB
68	16/bf04cc	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:37:42.217	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10m 14s	1m 13s	-	100.0%	0.4%	518.7 MB	799.8 MB	132.4 MB	554.6 KB
75	3c/40099d	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:37:52.391	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10m 5s	1m 6s	-	99.3%	0.2%	196.9 MB	477.9 MB	131.6 MB	506.2 KB
108	8a/b192db	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:38:57.405	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5.1s	2.8s	-	80.9%	0.1%	72.4 MB	354.3 MB	14 MB	5.6 KB
83	87/23b89a	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:37:57.185	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10m 10s	1m 10s	-	98.7%	0.2%	240.2 MB	642.9 MB	131.6 MB	492.7 KB
86	2c/943b5f	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:38:02.263	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9m 59s	1m 9s	-	99.6%	0.3%	328.5 MB	608.4 MB	131.6 MB	496.2 KB
106	a0/85f8d8	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:38:57.397	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	20.1s	15.2s	-	86.0%	0.1%	109.2 MB	390.2 MB	100.3 MB	202.8 KB
78	b8/c1d916	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:37:52.394	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10m 25s	1m 24s	-	101.0%	0.2%	216.4 MB	496.1 MB	126.1 MB	769.3 KB
109	d8/6ee1d1	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:38:57.401	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	31.9s	-	96.0%	0.3%	438.2 MB	728.5 MB	100.3 MB	109.5 KB
17	a2/a47ba6	MEGAHIT	EMS	COMPLETED	0	2021-10-15 12:20:36.922	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	19m 23s	18m 52s	-	650.8%	0.8%	2.1 GB	2.2 GB	20.6 GB	8 GB
100	32/062d65	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:39:12.258	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 25s	18s	-	562.7%	0.3%	857.8 MB	2.6 GB	118 MB	113.9 KB
110	a1/9c5c98	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:39:37.116	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	960ms	-	124.1%	0.0%	10.4 MB	55.5 MB	32.6 MB	29.4 MB
112	c2/9e0cf8	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:39:37.150	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	6s	-	67.9%	0.1%	101.9 MB	382.3 MB	97.7 MB	31.6 KB
111	5c/cb985b	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:39:37.152	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.7s	-	114.7%	0.1%	68.8 MB	350.3 MB	13.8 MB	4.8 KB
61	01/8abfb5	READ_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:29:12.068	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	11m 49s	10m 39s	-	182.1%	1.1%	2.7 GB	3.7 GB	9.5 GB	3.9 GB
103	85/6583d9	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:39:32.161	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 45s	17s	-	583.6%	0.3%	891.3 MB	2.2 GB	117.7 MB	201.5 KB
107	c7/dfe07c	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:38:57.479	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.9s	51.9s	-	100.7%	0.3%	342.4 MB	622.1 MB	129.6 MB	373.8 KB
117	e1/17cc17	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-15 12:39:57.115	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.1s	-	118.2%	0.0%	8.3 MB	11.5 MB	38.2 MB	938 B
118	62/8f4d13	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:39:57.163	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	2.4s	-	100.5%	0.1%	76.3 MB	358 MB	13.9 MB	5.6 KB
113	2b/5e3d4f	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:39:37.146	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	24.4s	-	96.9%	0.3%	425 MB	708.9 MB	97.7 MB	20.1 KB
105	8e/e48e77	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:39:52.258	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 55s	17.6s	-	563.4%	0.3%	740.2 MB	1.2 GB	117.8 MB	158.1 KB
114	c5/17bb07	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:39:42.257	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	41.8s	-	97.3%	0.4%	530.7 MB	810.3 MB	127.2 MB	224.5 KB
120	c8/1c66d8	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:39:57.210	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.8s	28.5s	-	99.5%	0.3%	422.7 MB	709.7 MB	98.7 MB	55.8 KB
121	27/f14890	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:40:02.145	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.8s	27.3s	-	96.8%	0.1%	102 MB	383.3 MB	98.7 MB	418.2 KB
125	d1/cc0e26	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:40:27.194	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3.9s	-	68.5%	0.1%	109.5 MB	389.8 MB	98.2 MB	19.9 KB
123	8d/d8935a	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-15 12:40:32.162	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	1.2s	-	125.4%	0.0%	8.6 MB	11.8 MB	13.8 MB	1.4 KB
57	22/185de1	READ_MAPPING	MINIA	COMPLETED	0	2021-10-15 12:31:47.091	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	12m 39s	8m 54s	-	164.6%	1.0%	2.5 GB	3.5 GB	6.1 GB	3.9 GB
119	9e/0f239d	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:40:02.147	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.7s	44.9s	-	97.2%	0.2%	241.6 MB	521.5 MB	128 MB	268.9 KB
126	e1/87ed43	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-15 12:40:47.221	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	998ms	-	121.2%	0.0%	8.4 MB	11.6 MB	38.2 MB	938 B
122	da/cc7b05	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-15 12:40:27.192	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	25.1s	-	99.4%	0.3%	370.9 MB	653.5 MB	98.2 MB	57.1 KB
124	c1/a17fc8	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:40:27.197	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.9s	42.4s	-	99.8%	0.3%	337 MB	617.9 MB	127.6 MB	266.5 KB
115	70/186f4e	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:41:17.167	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 55s	13.5s	-	550.7%	0.6%	811.5 MB	2.2 GB	118 MB	131.9 KB
129	98/22d691	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:41:37.146	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.1s	-	102.8%	0.0%	48.6 MB	324.7 MB	13.8 MB	5.4 KB
127	70/965a30	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:41:37.134	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	8.1s	-	83.3%	0.1%	101.8 MB	382.5 MB	97.9 MB	119.4 KB
128	4a/5bf0a2	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:41:37.138	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	20.4s	-	96.0%	0.3%	409.4 MB	737.5 MB	97.9 MB	19.7 KB
33	3d/e9576c	SPADES	ENN	COMPLETED	0	2021-10-15 12:21:11.974	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	21m 52s	20m 48s	-	443.6%	1.8%	4.6 GB	6.6 GB	9.6 GB	11.2 GB
131	e5/c271b0	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-15 12:42:07.136	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1.1s	-	109.0%	0.0%	10.3 MB	55.5 MB	33 MB	29.3 MB
130	c4/5ce4c5	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:41:37.141	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	46.6s	-	96.4%	0.1%	149.4 MB	437.6 MB	127.5 MB	224.7 KB
19	5c/fa4670	MEGAHIT	ERR2984773	COMPLETED	0	2021-10-15 12:20:36.933	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	22m 18s	21m 49s	-	580.5%	1.7%	2.1 GB	2.5 GB	22.3 GB	9.5 GB
24	72/00eef7	METASPADES	ENN	COMPLETED	0	2021-10-15 12:21:01.919	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	22m 18s	21m 19s	-	481.9%	3.6%	4.6 GB	6.6 GB	12.6 GB	11.3 GB
133	df/e622da	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-10-15 12:42:27.247	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	14.3s	-	580.2%	0.7%	868.9 MB	1.6 GB	117.9 MB	125 KB
