,Reference,Assembler,Lx,nContigs
1197,Staphylococcus_aureus_plasmid3,Unicycler,86,0
1198,Staphylococcus_aureus_plasmid3,Unicycler,87,0
1199,Staphylococcus_aureus_plasmid3,Unicycler,88,0
1200,Staphylococcus_aureus_plasmid3,Unicycler,89,0
1201,Staphylococcus_aureus_plasmid3,Unicycler,90,0
1202,Staphylococcus_aureus_plasmid3,Unicycler,91,0
1203,Staphylococcus_aureus_plasmid3,Unicycler,92,0
1204,Staphylococcus_aureus_plasmid3,Unicycler,93,0
1205,Staphylococcus_aureus_plasmid3,Unicycler,94,0
1206,Staphylococcus_aureus_plasmid3,Unicycler,95,0
1207,Staphylococcus_aureus_plasmid3,Unicycler,96,0
1208,Staphylococcus_aureus_plasmid3,Unicycler,97,
1209,Staphylococcus_aureus_plasmid3,Unicycler,98,
1210,Staphylococcus_aureus_plasmid3,Unicycler,99,
1211,Staphylococcus_aureus_plasmid3,Unicycler,100,
