,Reference,Breadth of Coverage,Contigs
161,NZ_ACEP01000075.1,0.8562393162393163,5
162,NZ_ACEP01000074.1,0.9223268238284188,15
163,NZ_ACEP01000073.1,0.962671905697446,1
164,NZ_ACEP01000072.1,0.9263051019544801,4
165,NZ_ACEP01000071.1,0.8129378794955628,3
166,NZ_ACEP01000070.1,0.8992038130314683,6
167,NZ_ACEP01000069.1,0.8707528894499706,9
168,NZ_ACEP01000068.1,0.8954468802698144,2
169,NZ_ACEP01000067.1,0.7844582593250444,7
170,NZ_ACEP01000066.1,0.9546594636311017,1
171,NZ_ACEP01000065.1,0.9867264573991031,3
172,NZ_ACEP01000064.1,0.8092848566942709,49
173,NZ_ACEP01000063.1,0.9433005464480875,5
174,NZ_ACEP01000062.1,0.9693530079455165,2
175,NZ_ACEP01000061.1,0.9311769290724864,4
176,NZ_ACEP01000060.1,0.9763810376672077,3
177,NZ_ACEP01000059.1,1.0,1
178,NZ_ACEP01000058.1,0.8296213808463252,6
179,NZ_ACEP01000057.1,0.8472119417715273,6
180,NZ_ACEP01000056.1,0.6970324057766819,9
181,NZ_ACEP01000055.1,0.9871158101794935,1
182,NZ_ACEP01000054.1,0.920201663401946,16
183,NZ_ACEP01000053.1,0.9435552666856237,8
184,NZ_ACEP01000052.1,0.76695061984902,4
185,NZ_ACEP01000051.1,0.8294076021027093,5
186,NZ_ACEP01000050.1,1.0,1
187,NZ_ACEP01000049.1,0.8379756909275069,5
188,NZ_ACEP01000048.1,0.6969077434193713,5
189,NZ_ACEP01000047.1,0.9659190169516618,14
190,NZ_ACEP01000046.1,0.80920613742495,5
191,NZ_ACEP01000045.1,0.0,0
192,NZ_ACEP01000044.1,0.9693513898788311,7
193,NZ_ACEP01000043.1,0.9646433347467301,6
194,NZ_ACEP01000042.1,0.8228004332384574,9
195,NZ_ACEP01000041.1,0.9423108620405473,1
196,NZ_ACEP01000040.1,0.6226661764105078,7
197,NZ_ACEP01000039.1,0.9008402602096133,6
198,NZ_ACEP01000038.1,0.9333408273381295,4
199,NZ_ACEP01000037.1,0.675230760185784,5
200,NZ_ACEP01000036.1,0.8560819736513263,8
201,NZ_ACEP01000035.1,0.9803750163905766,7
202,NZ_ACEP01000034.1,0.6503260082105772,5
203,NZ_ACEP01000033.1,0.9291794412812066,15
204,NZ_ACEP01000032.1,0.9898712808609411,1
205,NZ_ACEP01000031.1,0.8540018121413471,3
206,NZ_ACEP01000030.1,0.8751642575558476,1
207,NZ_ACEP01000029.1,0.928044186520057,18
208,NZ_ACEP01000028.1,1.0,2
209,NZ_ACEP01000027.1,0.87822777928785,4
210,NZ_ACEP01000026.1,0.8742543930356279,2
211,NZ_ACEP01000025.1,0.8369459721772889,9
212,NZ_ACEP01000024.1,0.9717189571365444,1
213,NZ_ACEP01000023.1,0.815600624024961,1
214,NZ_ACEP01000022.1,0.9734667576377833,2
215,NZ_ACEP01000021.1,0.7511565961026216,4
216,NZ_ACEP01000020.1,0.8607961865498582,4
217,NZ_ACEP01000019.1,0.5448175182481751,1
218,NZ_ACEP01000018.1,0.7023002555839538,2
219,NZ_ACEP01000017.1,0.7589646805068752,1
220,NZ_ACEP01000016.1,0.8671298306556665,6
221,NZ_ACEP01000015.1,0.908908810297836,8
222,NZ_ACEP01000014.1,0.4931714719271624,1
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.981474296799224,2
225,NZ_ACEP01000011.1,0.758639742816958,17
226,NZ_ACEP01000010.1,0.7985585585585585,3
227,NZ_ACEP01000009.1,0.949594539408436,5
228,NZ_ACEP01000008.1,1.0,1
229,NZ_ACEP01000007.1,1.0,1
230,NZ_ACEP01000006.1,0.8145717937792927,6
231,NZ_ACEP01000005.1,0.9832379938805375,1
232,NZ_ACEP01000004.1,0.9444152696424964,5
233,NZ_ACEP01000003.1,0.8392491467576791,2
234,NZ_ACEP01000002.1,0.9735164711191335,6
235,NZ_ACEP01000001.1,1.0,1
236,NZ_AQQF01000001.1,0.14598137711345258,2
237,NZ_AQQF01000002.1,0.0,0
238,NZ_AQQF01000003.1,1.0,1
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.0846690655326573,1
241,NZ_AQQF01000006.1,0.478731978149906,4
242,NZ_AQQF01000007.1,0.2168081494057725,1
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.21471349353049907,2
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.23665553407160017,3
250,NZ_AQQF01000015.1,0.0,0
251,NZ_AQQF01000016.1,0.1040357760158029,3
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.7082424771042303,1
254,NZ_AQQF01000019.1,0.0,0
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.4568106312292359,1
257,NZ_AQQF01000022.1,0.12477558348294435,1
258,NZ_AQQF01000023.1,0.39213744203052825,23
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,1.0,1
261,NZ_AQQF01000026.1,0.3562545720555962,1
262,NZ_AQQF01000027.1,0.10125303152789006,1
263,NZ_AQQF01000028.1,0.0,0
264,NZ_AQQF01000029.1,0.2165595308218301,5
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.6535236800362565,3
269,NZ_AQQF01000034.1,0.2915222656977827,10
270,NZ_AQQF01000035.1,0.0,0
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.29311010946555055,4
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.8861568723875092,3
277,NZ_AQQF01000042.1,1.0,1
278,NZ_AQQF01000043.1,1.0,1
279,NZ_AQQF01000044.1,0.23999837040658356,4
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,1.0,1
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.03010521465325244,1
284,NZ_AQQF01000049.1,0.0,0
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.892742453436095,1
288,NZ_AQQF01000053.1,0.29656933603160834,5
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.0145186816211381,1
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,0.0,0
293,NZ_AQQF01000058.1,0.0,0
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.2255588168886882,1
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.10819331370171488,5
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,0.0,0
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.0,0
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.17125538596363105,20
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,0.0,0
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,0.0,0
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.05119559741115374,2
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,0.0,0
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.0,0
323,NZ_AQQF01000088.1,1.0,1
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.4091784901033456,2
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,1.0,1
328,NZ_AQQF01000093.1,0.21339779005524862,1
329,NZ_AQQF01000094.1,1.0,1
330,NZ_AQQF01000095.1,0.471169686985173,1
331,NZ_AQQF01000096.1,0.0,0
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.07607352283783428,4
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.23806275579809005,1
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.08989394999447656,7
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,1.0,1
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,1.0,1
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.20334073093253266,19
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,1.0,1
350,NZ_AQQF01000115.1,0.20026670803525082,45
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,1.0,1
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.22067315730582743,12
355,NZ_AQQF01000120.1,1.0,1
356,NZ_AQQF01000121.1,1.0,1
357,NZ_AQQF01000122.1,0.13401814514337507,11
358,NZ_AQQF01000123.1,0.96,1
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.20502985871728893,4
364,NZ_AQQF01000129.1,0.1341385323179682,22
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.16018606275253156,9
367,NZ_AQQF01000132.1,1.0,1
368,NZ_AQQF01000133.1,0.0,0
369,NZ_AQQF01000134.1,0.1550621498809896,9
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.20230687651922555,15
372,NZ_AQQF01000137.1,1.0,1
373,NZ_AQQF01000138.1,0.856242456752045,4
374,NZ_AQQF01000139.1,0.14414587332053744,3
375,NZ_AQQF01000140.1,0.0,0
376,NZ_AQQF01000141.1,0.15157253722475958,3
377,NZ_AQQF01000142.1,0.0,0
378,NZ_AQQF01000143.1,0.19363123783534322,7
379,NZ_AQQF01000144.1,0.0,0
380,NZ_AQQF01000145.1,0.06419843666224567,2
381,NZ_AQQF01000146.1,0.11589152344619541,11
382,NZ_AQQF01000147.1,0.48141795311606633,1
383,NZ_AQQF01000148.1,1.0,1
384,NZ_AQQF01000149.1,0.0,0
385,NZ_AQQF01000150.1,0.11763896059198073,5
386,NZ_AQQF01000151.1,0.14770347466640352,11
387,NZ_AQQF01000152.1,0.3194348247679734,2
388,NZ_AQQF01000153.1,1.0,2
389,NZ_AQQF01000154.1,0.09264145411902668,1
390,NZ_AQQF01000155.1,0.06997790171524781,1
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,0.9657718120805369,1
394,NZ_AQQF01000159.1,0.15241989668106842,23
395,NZ_AQQF01000160.1,0.15163939119779202,8
396,NZ_AQQF01000161.1,0.27059550793323717,5
397,NZ_AQQF01000162.1,0.21137647700954432,11
398,NZ_AQQF01000163.1,0.0,0
399,NZ_AQQF01000164.1,0.2385927814748015,9
400,NZ_AQQF01000165.1,0.2674736772979007,12
401,NZ_AQQF01000166.1,0.19118070648616092,9
402,NZ_AQQF01000167.1,0.13150234529357646,5
403,NZ_AQQF01000168.1,0.1964048320906306,8
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.24468115084397102,6
407,NZ_AQQF01000172.1,0.23805234288288,7
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.02741290691033695,1
410,NZ_AQQF01000175.1,0.0,0
411,NZ_AQQF01000176.1,0.31805740753737105,3
412,NZ_AQQF01000177.1,0.24902394280069617,12
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.3930839113021393,3
415,NZ_AQQF01000180.1,0.17514897729102916,3
416,NZ_AQQF01000181.1,0.1878341374364324,2
417,NZ_AQQF01000182.1,0.1516313629145819,6
418,NZ_AQQF01000183.1,0.14621343063824338,2
419,NZ_AQQF01000184.1,0.3360700271657108,4
420,NZ_AQQF01000185.1,0.07460055404762571,2
421,NZ_AQQF01000186.1,0.15060146274259614,12
422,NZ_AQQF01000187.1,0.28047202131709176,3
423,NZ_AQQF01000188.1,0.19110871776461438,5
424,NZ_AQQF01000189.1,0.31599094367808045,7
425,NZ_AQQF01000190.1,0.14851302486901335,3
426,NZ_AQQF01000191.1,0.0,0
427,NZ_AQQF01000192.1,0.2704096815792084,2
428,NZ_AQQF01000193.1,0.24451939291736932,1
429,NZ_AQQF01000194.1,0.49096258932324505,2
430,NZ_AQQF01000195.1,0.2829309151826359,6
431,NZ_AQQF01000196.1,0.046012908598792424,1
432,NZ_AQQF01000197.1,0.10111635469543147,10
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.4888649976962064,6
436,NZ_AQQF01000201.1,0.710470443624986,6
437,NZ_AQQF01000202.1,0.13759695428587665,3
438,NZ_AQQF01000203.1,0.06348602022605591,2
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.06055844312824852,1
441,NZ_AQQF01000206.1,0.20081277213352686,2
442,NZ_AQQF01000207.1,0.26439818054583625,10
443,NZ_AUDP01000001.1,0.9908189015951893,14
444,NZ_KE384395.1,0.9800753630942223,9
445,NZ_AUDP01000004.1,0.9723670836776761,16
446,NZ_AUDP01000005.1,0.9968640908821963,5
447,NZ_AUDP01000006.1,0.9875442094519215,13
448,NZ_AUDP01000007.1,0.9907298522140386,12
449,NZ_AUDP01000008.1,0.9842104065706551,10
450,NZ_AUDP01000009.1,0.9984848368903956,8
451,NZ_AUDP01000010.1,0.9756227432317753,10
452,NZ_AUDP01000011.1,0.9936615751910354,6
453,NZ_AUDP01000012.1,0.9929550614374101,7
454,NZ_AUDP01000013.1,0.98565038309934,6
455,NZ_AUDP01000014.1,0.9866884239838949,8
456,NZ_AUDP01000015.1,0.9918107617076279,4
457,NZ_AUDP01000016.1,0.9871235409187644,10
458,NZ_AUDP01000017.1,0.9910871715477573,6
459,NZ_AUDP01000018.1,0.9974243471667819,3
460,NZ_AUDP01000019.1,0.9848948030929688,8
461,NZ_AUDP01000020.1,0.9883787106173739,8
462,NZ_AUDP01000021.1,0.9923265418818955,6
463,NZ_AUDP01000022.1,0.9912704178481873,7
464,NZ_AUDP01000023.1,0.998848156462665,5
465,NZ_AUDP01000024.1,0.9692294966706646,10
466,NZ_AUDP01000025.1,1.0,3
467,NZ_AUDP01000026.1,0.9856699186442966,4
468,NZ_AUDP01000027.1,0.9936467369785105,3
469,NZ_AUDP01000028.1,0.9993874204997928,2
470,NZ_AUDP01000029.1,0.9972783475424019,3
471,NZ_AUDP01000030.1,0.9660750180149429,5
472,NZ_AUDP01000031.1,0.9954102000298871,5
473,NZ_AUDP01000032.1,1.0,4
474,NZ_AUDP01000033.1,0.9749179455335758,5
475,NZ_AUDP01000034.1,0.9778053456636968,5
476,NZ_AUDP01000035.1,0.9719958682428556,5
477,NZ_AUDP01000036.1,1.0,2
478,NZ_AUDP01000037.1,0.969741627249174,2
479,NZ_AUDP01000038.1,0.9911836570190685,5
480,NZ_AUDP01000039.1,0.9798652599466124,5
481,NZ_AUDP01000040.1,0.9981841834245758,5
482,NZ_AUDP01000041.1,0.9626170977434749,3
483,NZ_AUDP01000042.1,0.9982890314695998,3
484,NZ_AUDP01000043.1,0.9880125990030886,6
485,NZ_AUDP01000044.1,0.9088546716828918,5
486,NZ_AUDP01000045.1,1.0,2
487,NZ_AUDP01000046.1,0.9718055897057618,3
488,NZ_AUDP01000047.1,0.7822871653227603,3
489,NZ_AUDP01000048.1,0.990544072226182,2
490,NZ_AUDP01000049.1,0.9426012423556605,4
491,NZ_AUDP01000050.1,0.9987168270632838,2
492,NZ_AUDP01000051.1,0.9967597502061977,3
493,NZ_AUDP01000052.1,0.9930301240401654,3
494,NZ_AUDP01000053.1,1.0,3
495,NZ_AUDP01000054.1,1.0,2
496,NZ_AUDP01000055.1,0.9434930090179532,1
497,NZ_AUDP01000056.1,0.805288055414766,3
498,NZ_AUDP01000057.1,1.0,2
499,NZ_AUDP01000058.1,1.0,1
500,NZ_AUDP01000059.1,0.9673395009812167,2
501,NZ_AUDP01000060.1,0.9077760274953458,1
502,NZ_AUDP01000061.1,1.0,1
503,NZ_AUDP01000062.1,0.9927071178529755,1
504,NZ_AUDP01000063.1,0.922524211184005,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,0.891500904159132,1
507,NZ_AUDP01000066.1,0.974294670846395,1
508,NZ_AUDP01000067.1,0.8081632653061225,1
509,NZ_AUDP01000068.1,1.0,1
510,NZ_AUDP01000069.1,1.0,1
511,NZ_AUDP01000070.1,0.9702970297029703,1
512,NZ_AUDP01000071.1,1.0,1
513,NZ_AXVN01000001.1,0.9643491361348847,23
514,NZ_AXVN01000002.1,0.9335609637624739,26
515,NZ_AXVN01000003.1,0.9281964489994202,30
516,NZ_AXVN01000004.1,0.8374929724520119,26
517,NZ_AXVN01000005.1,0.9860347890757344,6
518,NZ_AXVN01000006.1,0.9369424792371578,16
519,NZ_AXVN01000007.1,0.8420451756772617,15
520,NZ_AXVN01000008.1,0.9897710041378601,10
521,NZ_AXVN01000009.1,0.7816430328661857,18
522,NZ_AXVN01000010.1,0.9875867814495973,16
523,NZ_AXVN01000011.1,0.842369897350203,10
524,NZ_AXVN01000012.1,0.9540833880704388,10
525,NZ_AXVN01000013.1,0.84939086461104,16
526,NZ_AXVN01000014.1,0.9842778673157254,7
527,NZ_AXVN01000015.1,0.9715985130111524,6
528,NZ_AXVN01000016.1,0.9698675496688741,6
529,NZ_AXVN01000017.1,0.8271602837844735,14
530,NZ_AXVN01000018.1,0.991348120182476,4
531,NZ_AXVN01000019.1,0.9077532022502794,9
532,NZ_AXVN01000020.1,0.7891981782791919,20
533,NZ_AXVN01000021.1,0.9925556858147714,2
534,NZ_AXVN01000022.1,0.9803435939772772,6
535,NZ_AXVN01000023.1,0.9992675297937206,2
536,NZ_AXVN01000024.1,0.9829129212370807,3
537,NZ_AXVN01000025.1,0.7100044539650894,8
538,NZ_AXVN01000026.1,0.873806885972388,11
539,NZ_AXVN01000027.1,0.34819013825483025,9
540,NZ_AXVN01000028.1,0.9712782996407082,7
541,NZ_AXVN01000029.1,0.8595635769918143,9
542,NZ_AXVN01000030.1,0.996904846126636,2
543,NZ_AXVN01000031.1,0.9876159543893264,3
544,NZ_AXVN01000032.1,0.8623285576493284,6
545,NZ_AXVN01000033.1,0.767705717940215,9
546,NZ_AXVN01000034.1,0.8820732287208749,5
547,NZ_AXVN01000035.1,0.9443413263770443,8
548,NZ_AXVN01000036.1,0.9740302683454153,3
549,NZ_AXVN01000037.1,0.9631959566631718,7
550,NZ_AXVN01000038.1,0.9780038864298823,4
551,NZ_AXVN01000039.1,0.8876100934781435,10
552,NZ_AXVN01000040.1,0.9921634329568179,3
553,NZ_AXVN01000041.1,0.9230237700386954,6
554,NZ_AXVN01000042.1,0.950639244024458,4
555,NZ_AXVN01000043.1,0.8476323900252172,12
556,NZ_AXVN01000044.1,0.7322716795881102,9
