,Reference,Breadth of Coverage,Contigs
77,NZ_ACEP01000159.1,0.9518026922714864,3
78,NZ_ACEP01000158.1,0.9354731415266921,2
79,NZ_ACEP01000157.1,0.9793233082706767,1
80,NZ_ACEP01000156.1,0.4947520810712993,1
81,NZ_ACEP01000155.1,0.9130590339892666,1
82,NZ_ACEP01000154.1,0.9408081957882755,2
83,NZ_ACEP01000153.1,0.8864729249425047,2
84,NZ_ACEP01000152.1,0.9166639075588517,5
85,NZ_ACEP01000151.1,0.9710863986313089,2
86,NZ_ACEP01000150.1,0.0,0
87,NZ_ACEP01000149.1,0.9079317366430718,6
88,NZ_ACEP01000148.1,1.0,1
89,NZ_ACEP01000147.1,0.9526656701544594,3
90,NZ_ACEP01000146.1,1.0,1
91,NZ_ACEP01000145.1,0.8972972972972973,1
92,NZ_ACEP01000144.1,0.7322206095791002,1
93,NZ_ACEP01000143.1,0.9462978544383677,9
94,NZ_ACEP01000142.1,0.9309581320450886,1
95,NZ_ACEP01000141.1,0.9382673551348251,9
96,NZ_ACEP01000140.1,0.9655253283302064,2
97,NZ_ACEP01000139.1,0.6851129077223307,3
98,NZ_ACEP01000138.1,0.896640826873385,3
99,NZ_ACEP01000137.1,0.9625121561000094,5
100,NZ_ACEP01000136.1,0.9346183902057827,2
101,NZ_ACEP01000135.1,0.9004388370817334,1
102,NZ_ACEP01000134.1,0.8992314261315115,1
103,NZ_ACEP01000133.1,1.0,1
104,NZ_ACEP01000132.1,0.9610840861709521,1
105,NZ_ACEP01000131.1,0.9711481124719049,5
106,NZ_ACEP01000130.1,0.9221155704438575,6
107,NZ_ACEP01000129.1,0.938666187309006,7
108,NZ_ACEP01000128.1,0.8360221830098311,4
109,NZ_ACEP01000127.1,0.7993079584775087,1
110,NZ_ACEP01000126.1,0.0,0
111,NZ_ACEP01000125.1,0.0,0
112,NZ_ACEP01000124.1,0.6919655268279121,2
113,NZ_ACEP01000123.1,1.0,1
114,NZ_ACEP01000122.1,0.8454885384490327,9
115,NZ_ACEP01000121.1,1.0,1
116,NZ_ACEP01000120.1,0.9635478042265693,3
117,NZ_ACEP01000119.1,0.7885092194134914,8
118,NZ_ACEP01000118.1,0.7959558823529411,1
119,NZ_ACEP01000117.1,1.0,1
120,NZ_ACEP01000116.1,0.0,0
121,NZ_ACEP01000115.1,1.0,1
122,NZ_ACEP01000114.1,0.888323090430202,2
123,NZ_ACEP01000113.1,0.8360816166756373,11
124,NZ_ACEP01000112.1,0.8706969490850573,15
125,NZ_ACEP01000111.1,0.9431547619047619,1
126,NZ_ACEP01000110.1,0.0,0
127,NZ_ACEP01000109.1,0.8554890018623849,10
128,NZ_ACEP01000108.1,0.8543930456380007,2
129,NZ_ACEP01000107.1,0.0,0
130,NZ_ACEP01000106.1,0.9899788535058387,11
131,NZ_ACEP01000105.1,0.9896632417437662,10
132,NZ_ACEP01000104.1,1.0,1
133,NZ_ACEP01000103.1,0.4103852596314908,1
134,NZ_ACEP01000102.1,0.9923215898825655,4
135,NZ_ACEP01000101.1,0.9091559663040811,8
136,NZ_ACEP01000100.1,0.9680803460448466,15
137,NZ_ACEP01000099.1,1.0,1
138,NZ_ACEP01000098.1,0.9921104536489151,1
139,NZ_ACEP01000097.1,0.8254792938960289,10
140,NZ_ACEP01000096.1,0.0,0
141,NZ_ACEP01000095.1,0.9553333333333334,8
142,NZ_ACEP01000094.1,0.9341708190048424,16
143,NZ_ACEP01000093.1,0.9794305682404797,10
144,NZ_ACEP01000092.1,0.9272807404142794,1
145,NZ_ACEP01000091.1,0.9763452509931383,2
146,NZ_ACEP01000090.1,0.9650401770117619,7
147,NZ_ACEP01000089.1,0.7413648771610555,6
148,NZ_ACEP01000088.1,0.968188772507944,15
149,NZ_ACEP01000087.1,0.9018279342225987,4
150,NZ_ACEP01000086.1,0.9839269195189639,2
151,NZ_ACEP01000085.1,0.8439925750928113,8
152,NZ_ACEP01000084.1,0.965773091677578,16
153,NZ_ACEP01000083.1,0.9856162144491664,3
154,NZ_ACEP01000082.1,0.9909584086799277,2
155,NZ_ACEP01000081.1,0.890760983081529,10
156,NZ_ACEP01000080.1,0.9857251786569255,13
157,NZ_ACEP01000079.1,0.7938455140867035,6
158,NZ_ACEP01000078.1,0.9031201848998459,4
159,NZ_ACEP01000077.1,0.8782913984786425,3
160,NZ_ACEP01000076.1,0.8453640690767475,6
161,NZ_ACEP01000075.1,0.9126495726495727,5
162,NZ_ACEP01000074.1,0.9496874918955367,15
163,NZ_ACEP01000073.1,1.0,1
164,NZ_ACEP01000072.1,0.8205431931635502,4
165,NZ_ACEP01000071.1,0.9311069593647828,4
166,NZ_ACEP01000070.1,0.9743270324432649,6
167,NZ_ACEP01000069.1,0.9432340073569423,12
168,NZ_ACEP01000068.1,0.886854573195214,1
169,NZ_ACEP01000067.1,0.8642984014209592,8
170,NZ_ACEP01000066.1,1.0,1
171,NZ_ACEP01000065.1,1.0,1
172,NZ_ACEP01000064.1,0.870896571539985,46
173,NZ_ACEP01000063.1,0.9869726775956285,4
174,NZ_ACEP01000062.1,0.9765418085508891,2
175,NZ_ACEP01000061.1,0.9725643024162121,3
176,NZ_ACEP01000060.1,0.9818660099625007,4
177,NZ_ACEP01000059.1,1.0,1
178,NZ_ACEP01000058.1,0.8357788549718328,6
179,NZ_ACEP01000057.1,0.8544905008635578,4
180,NZ_ACEP01000056.1,0.7515850651637901,8
181,NZ_ACEP01000055.1,0.9888861568723875,2
182,NZ_ACEP01000054.1,0.9550110786423044,16
183,NZ_ACEP01000053.1,0.956879392289881,8
184,NZ_ACEP01000052.1,0.8742987741533347,5
185,NZ_ACEP01000051.1,0.8977961989486454,6
186,NZ_ACEP01000050.1,1.0,1
187,NZ_ACEP01000049.1,0.8889813341050499,7
188,NZ_ACEP01000048.1,0.8366981855353949,6
189,NZ_ACEP01000047.1,0.9837737804426678,8
190,NZ_ACEP01000046.1,0.8803646875694908,5
191,NZ_ACEP01000045.1,0.9976303317535545,1
192,NZ_ACEP01000044.1,0.9749821810406273,5
193,NZ_ACEP01000043.1,0.9792230666362243,6
194,NZ_ACEP01000042.1,0.8858970806780686,9
195,NZ_ACEP01000041.1,0.9503873413548706,1
196,NZ_ACEP01000040.1,0.6772071740817911,7
197,NZ_ACEP01000039.1,0.9167871340802313,6
198,NZ_ACEP01000038.1,0.9998875899280576,8
199,NZ_ACEP01000037.1,0.7767064495267212,5
200,NZ_ACEP01000036.1,0.9476953836266914,8
201,NZ_ACEP01000035.1,0.9958914288211898,4
202,NZ_ACEP01000034.1,0.6958464139096836,6
203,NZ_ACEP01000033.1,0.9512120808180832,13
204,NZ_ACEP01000032.1,0.9924034606457058,1
205,NZ_ACEP01000031.1,0.9405013591060103,5
206,NZ_ACEP01000030.1,0.9703022339027595,1
207,NZ_ACEP01000029.1,0.9333723613656417,17
208,NZ_ACEP01000028.1,0.8297906863540484,3
209,NZ_ACEP01000027.1,0.911117151399837,2
210,NZ_ACEP01000026.1,0.9026277607609221,2
211,NZ_ACEP01000025.1,0.9085651892591394,8
212,NZ_ACEP01000024.1,1.0,1
213,NZ_ACEP01000023.1,0.5591263650546022,1
214,NZ_ACEP01000022.1,0.9776362671518459,2
215,NZ_ACEP01000021.1,0.8656245618954157,3
216,NZ_ACEP01000020.1,0.8720690543674311,4
217,NZ_ACEP01000019.1,0.9991240875912408,1
218,NZ_ACEP01000018.1,0.59251027891988,2
219,NZ_ACEP01000017.1,0.9698031814505258,3
220,NZ_ACEP01000016.1,0.9278236117141893,5
221,NZ_ACEP01000015.1,0.8674022263816373,8
222,NZ_ACEP01000014.1,0.4931714719271624,1
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.9809893307468477,2
225,NZ_ACEP01000011.1,0.8257233273056058,24
226,NZ_ACEP01000010.1,0.8689489489489489,4
227,NZ_ACEP01000009.1,0.9634793769325011,4
228,NZ_ACEP01000008.1,1.0,1
229,NZ_ACEP01000007.1,1.0,1
230,NZ_ACEP01000006.1,0.8557733276523222,7
231,NZ_ACEP01000005.1,1.0,1
232,NZ_ACEP01000004.1,0.9519289032518683,5
233,NZ_ACEP01000003.1,0.8283276450511945,2
234,NZ_ACEP01000002.1,0.994923285198556,7
235,NZ_ACEP01000001.1,1.0,1
236,NZ_AQQF01000001.1,0.1617863268806665,2
237,NZ_AQQF01000002.1,0.0,0
238,NZ_AQQF01000003.1,0.9998369476601989,1
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.08379675062697634,1
241,NZ_AQQF01000006.1,0.3155726694725531,2
242,NZ_AQQF01000007.1,0.25195246179966047,1
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.23297597042513862,3
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.2646627995546962,4
250,NZ_AQQF01000015.1,0.2506780317706315,1
251,NZ_AQQF01000016.1,0.1331998134379544,4
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.6825119930222416,1
254,NZ_AQQF01000019.1,0.0,0
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.7353266888150609,3
257,NZ_AQQF01000022.1,0.2537028725314183,2
258,NZ_AQQF01000023.1,0.38773129934926087,19
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,1.0,1
261,NZ_AQQF01000026.1,0.0,0
262,NZ_AQQF01000027.1,0.12580840743734842,1
263,NZ_AQQF01000028.1,0.0,0
264,NZ_AQQF01000029.1,0.26027607754757087,8
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.6023113528212101,3
269,NZ_AQQF01000034.1,0.3716974100987516,14
270,NZ_AQQF01000035.1,0.0,0
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.2739858338699292,3
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.8916892058028031,2
277,NZ_AQQF01000042.1,1.0,1
278,NZ_AQQF01000043.1,0.0,0
279,NZ_AQQF01000044.1,0.23914283386295118,4
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,1.0,1
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.03709392519775747,1
284,NZ_AQQF01000049.1,0.12556421830119,1
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.892742453436095,1
288,NZ_AQQF01000053.1,0.3278885997879927,5
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.11036950388770385,2
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,1.0,2
293,NZ_AQQF01000058.1,0.0,0
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.2743282908105667,1
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.14119175472024945,6
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,1.0,1
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.4885786802030457,1
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.23662942135884515,27
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,0.0,0
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,0.0,0
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.07222028446304693,3
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,1.0,1
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.8078947368421052,1
323,NZ_AQQF01000088.1,1.0,1
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.4298476090383605,2
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,1.0,1
328,NZ_AQQF01000093.1,0.21339779005524862,1
329,NZ_AQQF01000094.1,1.0,1
330,NZ_AQQF01000095.1,0.0,0
331,NZ_AQQF01000096.1,1.0,2
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.08623681926950486,4
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.5266030013642565,1
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.06962293331369444,5
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,1.0,1
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,1.0,1
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.2978124242367729,27
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,0.0,0
350,NZ_AQQF01000115.1,0.2266928800291171,52
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,1.0,1
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.24391341813177628,12
355,NZ_AQQF01000120.1,1.0,1
356,NZ_AQQF01000121.1,1.0,1
357,NZ_AQQF01000122.1,0.14839563876769418,11
358,NZ_AQQF01000123.1,0.96,1
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.20740884594843909,4
364,NZ_AQQF01000129.1,0.14151733377993636,21
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.17155933556143063,10
367,NZ_AQQF01000132.1,1.0,1
368,NZ_AQQF01000133.1,1.0,1
369,NZ_AQQF01000134.1,0.1967879210444065,11
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.25323084719993244,18
372,NZ_AQQF01000137.1,1.0,1
373,NZ_AQQF01000138.1,0.9271154619820303,4
374,NZ_AQQF01000139.1,0.3397312859884837,7
375,NZ_AQQF01000140.1,0.0,0
376,NZ_AQQF01000141.1,0.19757899818053545,4
377,NZ_AQQF01000142.1,0.14318555008210182,1
378,NZ_AQQF01000143.1,0.26691012701406586,9
379,NZ_AQQF01000144.1,0.04293580807886326,1
380,NZ_AQQF01000145.1,0.12952563704602535,3
381,NZ_AQQF01000146.1,0.14772369643144992,15
382,NZ_AQQF01000147.1,0.0,0
383,NZ_AQQF01000148.1,1.0,1
384,NZ_AQQF01000149.1,0.776937618147448,2
385,NZ_AQQF01000150.1,0.11602133884013079,4
386,NZ_AQQF01000151.1,0.2132276350558644,14
387,NZ_AQQF01000152.1,0.3035046405319296,2
388,NZ_AQQF01000153.1,1.0,3
389,NZ_AQQF01000154.1,0.1487540310759308,2
390,NZ_AQQF01000155.1,0.1351853800554211,2
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,1.0,1
394,NZ_AQQF01000159.1,0.17809834431634639,27
395,NZ_AQQF01000160.1,0.18835534076203347,10
396,NZ_AQQF01000161.1,0.218957345971564,4
397,NZ_AQQF01000162.1,0.22795733821121422,12
398,NZ_AQQF01000163.1,0.9323943661971831,1
399,NZ_AQQF01000164.1,0.29558222940895995,12
400,NZ_AQQF01000165.1,0.3369305868703894,17
401,NZ_AQQF01000166.1,0.23953232606247873,12
402,NZ_AQQF01000167.1,0.14260289881302504,7
403,NZ_AQQF01000168.1,0.22744350037570082,10
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.30771831938456334,8
407,NZ_AQQF01000172.1,0.25880290186111604,9
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.03372358652198743,1
410,NZ_AQQF01000175.1,0.7300936768149883,2
411,NZ_AQQF01000176.1,0.40725664958944485,4
412,NZ_AQQF01000177.1,0.30929253492638414,16
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.34883266582006445,3
415,NZ_AQQF01000180.1,0.22068771138669674,4
416,NZ_AQQF01000181.1,0.2780675446603208,3
417,NZ_AQQF01000182.1,0.21495341103154866,9
418,NZ_AQQF01000183.1,0.06312015876064273,1
419,NZ_AQQF01000184.1,0.3252641110775732,5
420,NZ_AQQF01000185.1,0.13663709880515992,4
421,NZ_AQQF01000186.1,0.17747080524812073,13
422,NZ_AQQF01000187.1,0.2133993148077655,3
423,NZ_AQQF01000188.1,0.22413689941961348,6
424,NZ_AQQF01000189.1,0.3666643325630792,9
425,NZ_AQQF01000190.1,0.23267655523577596,5
426,NZ_AQQF01000191.1,0.03914937894257658,1
427,NZ_AQQF01000192.1,0.2837020136891181,2
428,NZ_AQQF01000193.1,0.2906127037661608,1
429,NZ_AQQF01000194.1,0.6261034047919294,2
430,NZ_AQQF01000195.1,0.3173094431698168,6
431,NZ_AQQF01000196.1,0.03591505309181761,1
432,NZ_AQQF01000197.1,0.12788507296954316,11
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.5439512619669278,6
436,NZ_AQQF01000201.1,0.815398368532797,7
437,NZ_AQQF01000202.1,0.166690342926954,4
438,NZ_AQQF01000203.1,0.15476502082093993,5
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.0,0
441,NZ_AQQF01000206.1,0.20917271407837446,3
442,NZ_AQQF01000207.1,0.2916550034989503,11
443,NZ_AUDP01000001.1,0.9928929662309716,9
444,NZ_KE384395.1,0.9839403736791856,6
445,NZ_AUDP01000004.1,0.9795436626675406,13
446,NZ_AUDP01000005.1,0.9978048636175374,6
447,NZ_AUDP01000006.1,0.9881316907593344,14
448,NZ_AUDP01000007.1,0.9911837318534106,15
449,NZ_AUDP01000008.1,0.9819580005915409,9
450,NZ_AUDP01000009.1,0.9975589038789706,6
451,NZ_AUDP01000010.1,0.9869793833302827,9
452,NZ_AUDP01000011.1,0.9830863253108266,6
453,NZ_AUDP01000012.1,0.9944455035441326,5
454,NZ_AUDP01000013.1,0.9883165773506355,5
455,NZ_AUDP01000014.1,0.9929761704165521,5
456,NZ_AUDP01000015.1,0.9955438250793163,5
457,NZ_AUDP01000016.1,0.9958404092951267,6
458,NZ_AUDP01000017.1,0.9986560873865737,4
459,NZ_AUDP01000018.1,0.9973239970563967,3
460,NZ_AUDP01000019.1,0.983591080740874,7
461,NZ_AUDP01000020.1,0.9899266982334729,4
462,NZ_AUDP01000021.1,0.9968132715161695,4
463,NZ_AUDP01000022.1,0.9974104192542945,4
464,NZ_AUDP01000023.1,0.997719819936296,3
465,NZ_AUDP01000024.1,0.9882956284379006,5
466,NZ_AUDP01000025.1,1.0,2
467,NZ_AUDP01000026.1,0.9928940350403402,2
468,NZ_AUDP01000027.1,0.9923148914725892,4
469,NZ_AUDP01000028.1,1.0,1
470,NZ_AUDP01000029.1,0.9976748796885421,3
471,NZ_AUDP01000030.1,0.9895702962035878,5
472,NZ_AUDP01000031.1,0.9980146446640907,4
473,NZ_AUDP01000032.1,0.9958577315116027,4
474,NZ_AUDP01000033.1,0.9725893728377539,4
475,NZ_AUDP01000034.1,0.9925566708018495,6
476,NZ_AUDP01000035.1,0.9916676230919316,4
477,NZ_AUDP01000036.1,0.9929770708339147,2
478,NZ_AUDP01000037.1,0.9980033752466069,3
479,NZ_AUDP01000038.1,0.9915111211869316,3
480,NZ_AUDP01000039.1,0.9998983093936697,4
481,NZ_AUDP01000040.1,0.9978860642853271,3
482,NZ_AUDP01000041.1,0.9979379013727685,5
483,NZ_AUDP01000042.1,0.9917506874427131,2
484,NZ_AUDP01000043.1,0.9972783706920277,4
485,NZ_AUDP01000044.1,0.8524997091106543,4
486,NZ_AUDP01000045.1,0.9999602259167926,2
487,NZ_AUDP01000046.1,0.9992213752971068,3
488,NZ_AUDP01000047.1,0.8719205239007439,5
489,NZ_AUDP01000048.1,0.9757186980280351,3
490,NZ_AUDP01000049.1,0.9374006837771465,2
491,NZ_AUDP01000050.1,0.9885680956547098,2
492,NZ_AUDP01000051.1,0.9685401201838105,2
493,NZ_AUDP01000052.1,0.9824571766095688,3
494,NZ_AUDP01000053.1,1.0,1
495,NZ_AUDP01000054.1,1.0,1
496,NZ_AUDP01000055.1,0.9846942996607926,1
497,NZ_AUDP01000056.1,0.974657881398885,6
498,NZ_AUDP01000057.1,0.9977344022307424,3
499,NZ_AUDP01000058.1,1.0,2
500,NZ_AUDP01000059.1,0.9823380992430614,2
501,NZ_AUDP01000060.1,0.9995703852212516,3
502,NZ_AUDP01000061.1,1.0,1
503,NZ_AUDP01000062.1,0.9982497082847142,1
504,NZ_AUDP01000063.1,0.8953452046235552,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,1.0,1
507,NZ_AUDP01000066.1,1.0,1
508,NZ_AUDP01000067.1,0.8081632653061225,1
509,NZ_AUDP01000068.1,1.0,1
510,NZ_AUDP01000069.1,1.0,1
511,NZ_AUDP01000070.1,1.0,1
512,NZ_AUDP01000071.1,1.0,1
513,NZ_AXVN01000001.1,0.9657274737955572,24
514,NZ_AXVN01000002.1,0.9522118963091012,27
515,NZ_AXVN01000003.1,0.950840737780703,29
516,NZ_AXVN01000004.1,0.8557947152839129,23
517,NZ_AXVN01000005.1,0.9888650167334628,7
518,NZ_AXVN01000006.1,0.9552604503654049,16
519,NZ_AXVN01000007.1,0.9039083255977721,21
520,NZ_AXVN01000008.1,0.9924696085738518,11
521,NZ_AXVN01000009.1,0.9225474749150012,14
522,NZ_AXVN01000010.1,0.9847681199666759,15
523,NZ_AXVN01000011.1,0.8939782764382908,17
524,NZ_AXVN01000012.1,0.9666416439898659,10
525,NZ_AXVN01000013.1,0.8209864381177552,11
526,NZ_AXVN01000014.1,0.9979936190507516,4
527,NZ_AXVN01000015.1,0.9843040066088393,6
528,NZ_AXVN01000016.1,0.9714735099337748,5
529,NZ_AXVN01000017.1,0.8682307705394967,15
530,NZ_AXVN01000018.1,0.9984094523971825,4
531,NZ_AXVN01000019.1,0.9428817503802386,11
532,NZ_AXVN01000020.1,0.7814879906268307,15
533,NZ_AXVN01000021.1,1.0,1
534,NZ_AXVN01000022.1,0.9855132287612532,5
535,NZ_AXVN01000023.1,0.9992081403175357,2
536,NZ_AXVN01000024.1,0.9824575297984398,3
537,NZ_AXVN01000025.1,0.7926149016946277,10
538,NZ_AXVN01000026.1,0.8812638486449633,11
539,NZ_AXVN01000027.1,0.4372876955364677,10
540,NZ_AXVN01000028.1,0.9838102246655989,6
541,NZ_AXVN01000029.1,0.8669549676764556,8
542,NZ_AXVN01000030.1,0.9966616554651574,2
543,NZ_AXVN01000031.1,0.9950463817557306,3
544,NZ_AXVN01000032.1,0.9285764697579222,9
545,NZ_AXVN01000033.1,0.8238429106068501,10
546,NZ_AXVN01000034.1,0.910413694721826,8
547,NZ_AXVN01000035.1,0.9055131935386777,9
548,NZ_AXVN01000036.1,0.9877654839119929,4
549,NZ_AXVN01000037.1,0.9832244535849666,5
550,NZ_AXVN01000038.1,0.9804329051063371,4
551,NZ_AXVN01000039.1,0.9382125682174313,10
552,NZ_AXVN01000040.1,0.994487380424796,4
553,NZ_AXVN01000041.1,0.9890547263681592,7
