,Reference,Breadth of Coverage,Contigs
122,NZ_ACEP01000114.1,0.8868305531167691,2
123,NZ_ACEP01000113.1,0.8238978323628713,9
124,NZ_ACEP01000112.1,0.901637440483103,15
125,NZ_ACEP01000111.1,0.953125,1
126,NZ_ACEP01000110.1,0.0,0
127,NZ_ACEP01000109.1,0.7415060149997483,4
128,NZ_ACEP01000108.1,0.5771499534306116,2
129,NZ_ACEP01000107.1,0.0,0
130,NZ_ACEP01000106.1,0.965644759732075,15
131,NZ_ACEP01000105.1,0.9808452275791529,10
132,NZ_ACEP01000104.1,0.9983122362869198,1
133,NZ_ACEP01000103.1,0.9974874371859297,1
134,NZ_ACEP01000102.1,0.9652213188798555,4
135,NZ_ACEP01000101.1,0.9133475096098798,7
136,NZ_ACEP01000100.1,0.9371219277747393,10
137,NZ_ACEP01000099.1,0.0,0
138,NZ_ACEP01000098.1,0.0,0
139,NZ_ACEP01000097.1,0.8311001731838483,8
140,NZ_ACEP01000096.1,0.0,0
141,NZ_ACEP01000095.1,0.8725238095238095,6
142,NZ_ACEP01000094.1,0.8764825601796618,13
143,NZ_ACEP01000093.1,0.9657705595044276,8
144,NZ_ACEP01000092.1,0.9039224327897752,1
145,NZ_ACEP01000091.1,0.9447453954496208,2
146,NZ_ACEP01000090.1,0.9533946663561197,8
147,NZ_ACEP01000089.1,0.7089717925386715,6
148,NZ_ACEP01000088.1,0.9545133576556432,12
149,NZ_ACEP01000087.1,0.9045804220481333,5
150,NZ_ACEP01000086.1,0.9867021276595744,2
151,NZ_ACEP01000085.1,0.8136179547755653,9
152,NZ_ACEP01000084.1,0.9050375577148371,13
153,NZ_ACEP01000083.1,0.9643207397375426,3
154,NZ_ACEP01000082.1,0.987040385774563,1
155,NZ_ACEP01000081.1,0.8487781104226136,12
156,NZ_ACEP01000080.1,0.959055201886759,11
157,NZ_ACEP01000079.1,0.1841147728454101,2
158,NZ_ACEP01000078.1,0.8978556753980482,5
159,NZ_ACEP01000077.1,0.8192761013123798,3
160,NZ_ACEP01000076.1,0.7378545297195233,5
161,NZ_ACEP01000075.1,0.9082905982905983,4
162,NZ_ACEP01000074.1,0.9371352991519489,14
163,NZ_ACEP01000073.1,0.8546168958742633,1
164,NZ_ACEP01000072.1,0.9197901683729588,7
165,NZ_ACEP01000071.1,0.8648995796356843,3
166,NZ_ACEP01000070.1,0.9491415262958349,6
167,NZ_ACEP01000069.1,0.9227956380732647,11
168,NZ_ACEP01000068.1,0.8911908777001526,1
169,NZ_ACEP01000067.1,0.8520426287744227,9
170,NZ_ACEP01000066.1,1.0,1
171,NZ_ACEP01000065.1,1.0,2
172,NZ_ACEP01000064.1,0.8341183593469405,42
173,NZ_ACEP01000063.1,0.9684808743169399,5
174,NZ_ACEP01000062.1,0.9693530079455165,2
175,NZ_ACEP01000061.1,0.9199532346063912,3
176,NZ_ACEP01000060.1,0.9790115856047462,3
177,NZ_ACEP01000059.1,1.0,1
178,NZ_ACEP01000058.1,0.8811738503864798,5
179,NZ_ACEP01000057.1,0.8692943498642981,6
180,NZ_ACEP01000056.1,0.7465216625572385,8
181,NZ_ACEP01000055.1,0.963560363904598,1
182,NZ_ACEP01000054.1,0.9498571015702771,14
183,NZ_ACEP01000053.1,0.9367510257139375,9
184,NZ_ACEP01000052.1,0.8118983309093427,4
185,NZ_ACEP01000051.1,0.8265770319450061,5
186,NZ_ACEP01000050.1,1.0,1
187,NZ_ACEP01000049.1,0.8872449717841123,8
188,NZ_ACEP01000048.1,0.8268591873243036,9
189,NZ_ACEP01000047.1,0.982322895847213,7
190,NZ_ACEP01000046.1,0.6791194129419613,3
191,NZ_ACEP01000045.1,0.0,0
192,NZ_ACEP01000044.1,0.9400926585887385,7
193,NZ_ACEP01000043.1,0.9675788512345478,5
194,NZ_ACEP01000042.1,0.7330293947255737,9
195,NZ_ACEP01000041.1,0.953354211307071,1
196,NZ_ACEP01000040.1,0.6558810311721208,7
197,NZ_ACEP01000039.1,0.9048156848572461,6
198,NZ_ACEP01000038.1,0.9879721223021583,7
199,NZ_ACEP01000037.1,0.731612675642307,4
200,NZ_ACEP01000036.1,0.9325930950765825,8
201,NZ_ACEP01000035.1,0.979326019493859,4
202,NZ_ACEP01000034.1,0.6551155115511551,6
203,NZ_ACEP01000033.1,0.935901586273875,12
204,NZ_ACEP01000032.1,1.0,1
205,NZ_ACEP01000031.1,0.9071881606765327,4
206,NZ_ACEP01000030.1,0.0,0
207,NZ_ACEP01000029.1,0.9177696327971221,14
208,NZ_ACEP01000028.1,0.575044621126075,2
209,NZ_ACEP01000027.1,0.8995922805110085,4
210,NZ_ACEP01000026.1,0.8956956311462195,2
211,NZ_ACEP01000025.1,0.8850695567777418,9
212,NZ_ACEP01000024.1,1.0,1
213,NZ_ACEP01000023.1,0.5223088923556942,1
214,NZ_ACEP01000022.1,1.0,1
215,NZ_ACEP01000021.1,0.7651759428010655,2
216,NZ_ACEP01000020.1,0.8851455810358155,4
217,NZ_ACEP01000019.1,1.0,1
218,NZ_ACEP01000018.1,0.3228136459606623,1
219,NZ_ACEP01000017.1,0.9121056888649232,2
220,NZ_ACEP01000016.1,0.9053891059970087,4
221,NZ_ACEP01000015.1,0.9031294125373527,10
222,NZ_ACEP01000014.1,0.4931714719271624,1
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.9766246362754607,2
225,NZ_ACEP01000011.1,0.7608373518183644,19
226,NZ_ACEP01000010.1,0.804924924924925,3
227,NZ_ACEP01000009.1,0.8594014351554752,3
228,NZ_ACEP01000008.1,1.0,1
229,NZ_ACEP01000007.1,1.0,1
230,NZ_ACEP01000006.1,0.8437579889220281,6
231,NZ_ACEP01000005.1,1.0,1
232,NZ_ACEP01000004.1,0.9459907089476873,6
233,NZ_ACEP01000003.1,0.8209897610921502,2
234,NZ_ACEP01000002.1,0.9808777075812274,5
235,NZ_ACEP01000001.1,0.9996632996632997,1
236,NZ_AQQF01000001.1,0.13777260475373682,2
237,NZ_AQQF01000002.1,0.0,0
238,NZ_AQQF01000003.1,0.9760313060492418,1
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.08177952240758914,1
241,NZ_AQQF01000006.1,0.406823676905167,3
242,NZ_AQQF01000007.1,0.23395585738539898,1
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.08584103512014787,1
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.16997714888381085,2
250,NZ_AQQF01000015.1,0.25532739248353353,1
251,NZ_AQQF01000016.1,0.06683310927597465,2
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.6934147405146097,1
254,NZ_AQQF01000019.1,1.0,1
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.4274640088593577,1
257,NZ_AQQF01000022.1,0.0,0
258,NZ_AQQF01000023.1,0.3425590802639983,16
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,1.0,1
261,NZ_AQQF01000026.1,0.0,0
262,NZ_AQQF01000027.1,0.0,0
263,NZ_AQQF01000028.1,0.0,0
264,NZ_AQQF01000029.1,0.10927856173329577,3
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.6461590754588715,3
269,NZ_AQQF01000034.1,0.24866778460965158,9
270,NZ_AQQF01000035.1,0.0,0
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.19175788795878945,2
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.8860339316449471,2
277,NZ_AQQF01000042.1,1.0,1
278,NZ_AQQF01000043.1,0.0,0
279,NZ_AQQF01000044.1,0.16389635785871426,3
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,1.0,1
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.0,0
284,NZ_AQQF01000049.1,0.12556421830119,1
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.0,0
288,NZ_AQQF01000053.1,0.3538594969644406,5
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.0145186816211381,1
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,1.0,1
293,NZ_AQQF01000058.1,0.0,0
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.26529690675095957,1
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.07334141694093192,4
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,0.0,0
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.0,0
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.18669514837264783,21
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,0.0,0
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,0.0,0
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.04170057745223424,2
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,1.0,1
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.7381578947368421,1
323,NZ_AQQF01000088.1,1.0,1
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.3913119635662988,2
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,1.0,1
328,NZ_AQQF01000093.1,0.0,0
329,NZ_AQQF01000094.1,1.0,1
330,NZ_AQQF01000095.1,0.0,0
331,NZ_AQQF01000096.1,1.0,1
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.07734886533960925,4
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.0,0
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.0260061862503222,2
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,1.0,1
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,1.0,1
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.2446180911707478,21
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,1.0,1
350,NZ_AQQF01000115.1,0.1560242006217221,35
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,1.0,1
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.1589006211978959,9
355,NZ_AQQF01000120.1,1.0,1
356,NZ_AQQF01000121.1,1.0,1
357,NZ_AQQF01000122.1,0.08985489216879781,7
358,NZ_AQQF01000123.1,0.0,0
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.12686313540806915,3
364,NZ_AQQF01000129.1,0.09750066497876994,16
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.11158776874345289,6
367,NZ_AQQF01000132.1,1.0,1
368,NZ_AQQF01000133.1,1.0,1
369,NZ_AQQF01000134.1,0.10333469574207198,6
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.15197417199275465,11
372,NZ_AQQF01000137.1,1.0,1
373,NZ_AQQF01000138.1,0.9155826739975862,4
374,NZ_AQQF01000139.1,0.22253358925143954,5
375,NZ_AQQF01000140.1,0.0,0
376,NZ_AQQF01000141.1,0.15970442983921873,3
377,NZ_AQQF01000142.1,0.13694581280788176,1
378,NZ_AQQF01000143.1,0.2706824247045368,10
379,NZ_AQQF01000144.1,0.0,0
380,NZ_AQQF01000145.1,0.11693992155092135,4
381,NZ_AQQF01000146.1,0.09157410747868004,9
382,NZ_AQQF01000147.1,0.0,0
383,NZ_AQQF01000148.1,1.0,1
384,NZ_AQQF01000149.1,1.0,1
385,NZ_AQQF01000150.1,0.10328686972982275,4
386,NZ_AQQF01000151.1,0.10368079997368508,7
387,NZ_AQQF01000152.1,0.1259177171353373,1
388,NZ_AQQF01000153.1,1.0,1
389,NZ_AQQF01000154.1,0.12014072119613017,2
390,NZ_AQQF01000155.1,0.11070188361570031,2
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,1.0,1
394,NZ_AQQF01000159.1,0.10947268188715009,16
395,NZ_AQQF01000160.1,0.12799047171864084,6
396,NZ_AQQF01000161.1,0.1501751493921286,3
397,NZ_AQQF01000162.1,0.1639646550325274,8
398,NZ_AQQF01000163.1,0.4666666666666667,1
399,NZ_AQQF01000164.1,0.13924995335530815,5
400,NZ_AQQF01000165.1,0.14099336733577042,6
401,NZ_AQQF01000166.1,0.1179659064128414,5
402,NZ_AQQF01000167.1,0.08207773403918375,5
403,NZ_AQQF01000168.1,0.1562192936824461,6
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.256910981486178,7
407,NZ_AQQF01000172.1,0.22466903662714946,6
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.03221016561964592,1
410,NZ_AQQF01000175.1,0.0,0
411,NZ_AQQF01000176.1,0.32037335953400237,3
412,NZ_AQQF01000177.1,0.22843266381297334,11
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.382729315229071,3
415,NZ_AQQF01000180.1,0.0,0
416,NZ_AQQF01000181.1,0.1781197026991785,2
417,NZ_AQQF01000182.1,0.1274080953950325,6
418,NZ_AQQF01000183.1,0.0,0
419,NZ_AQQF01000184.1,0.2912767884092967,3
420,NZ_AQQF01000185.1,0.0678288608445029,2
421,NZ_AQQF01000186.1,0.1359462982996311,10
422,NZ_AQQF01000187.1,0.19566044918157594,2
423,NZ_AQQF01000188.1,0.14912543130098327,4
424,NZ_AQQF01000189.1,0.311182690287795,7
425,NZ_AQQF01000190.1,0.10895874843185005,2
426,NZ_AQQF01000191.1,0.0,0
427,NZ_AQQF01000192.1,0.15226664021426445,1
428,NZ_AQQF01000193.1,0.2707513584410718,1
429,NZ_AQQF01000194.1,0.37725935266918875,1
430,NZ_AQQF01000195.1,0.2694926982045959,5
431,NZ_AQQF01000196.1,0.046012908598792424,1
432,NZ_AQQF01000197.1,0.06596010469543147,6
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.4964931142169662,6
436,NZ_AQQF01000201.1,0.7248295898983127,7
437,NZ_AQQF01000202.1,0.13350569650822514,4
438,NZ_AQQF01000203.1,0.09891731112433076,3
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.0,0
441,NZ_AQQF01000206.1,0.09822931785195936,1
442,NZ_AQQF01000207.1,0.21457312806158152,8
443,NZ_AUDP01000001.1,0.9923302080789419,9
444,NZ_KE384395.1,0.9853148046509268,5
445,NZ_AUDP01000004.1,0.9768839113542884,11
446,NZ_AUDP01000005.1,0.9955150582805751,5
447,NZ_AUDP01000006.1,0.9913302000996937,10
448,NZ_AUDP01000007.1,0.9937144546911212,10
449,NZ_AUDP01000008.1,0.987099856665074,8
450,NZ_AUDP01000009.1,0.9977808217081551,4
451,NZ_AUDP01000010.1,0.9862305938732383,10
452,NZ_AUDP01000011.1,0.9908118059466866,6
453,NZ_AUDP01000012.1,0.9931890261867212,5
454,NZ_AUDP01000013.1,0.9699720979671376,4
455,NZ_AUDP01000014.1,0.9922755611525466,7
456,NZ_AUDP01000015.1,0.9911599613135321,5
457,NZ_AUDP01000016.1,0.9939164642404179,7
458,NZ_AUDP01000017.1,0.9924525867629983,4
459,NZ_AUDP01000018.1,0.9968333965167362,2
460,NZ_AUDP01000019.1,0.9875921596835101,5
461,NZ_AUDP01000020.1,0.9922486796576215,5
462,NZ_AUDP01000021.1,0.9947999953982261,3
463,NZ_AUDP01000022.1,0.9872864474701788,4
464,NZ_AUDP01000023.1,0.9960038081357765,3
465,NZ_AUDP01000024.1,0.9851937631829273,5
466,NZ_AUDP01000025.1,0.9993042556363576,4
467,NZ_AUDP01000026.1,0.9951389123316342,4
468,NZ_AUDP01000027.1,0.984287822612577,3
469,NZ_AUDP01000028.1,1.0,1
470,NZ_AUDP01000029.1,0.9795785944737838,2
471,NZ_AUDP01000030.1,0.9863844957712292,5
472,NZ_AUDP01000031.1,0.9914821851717439,4
473,NZ_AUDP01000032.1,0.9977878985035784,3
474,NZ_AUDP01000033.1,0.9756941364321831,4
475,NZ_AUDP01000034.1,0.9876170068794407,6
476,NZ_AUDP01000035.1,0.9889131183289338,3
477,NZ_AUDP01000036.1,1.0,1
478,NZ_AUDP01000037.1,0.972451332271636,2
479,NZ_AUDP01000038.1,0.9939041285674702,4
480,NZ_AUDP01000039.1,0.996186602262616,2
481,NZ_AUDP01000040.1,0.9840641769201582,5
482,NZ_AUDP01000041.1,0.9587285689035527,3
483,NZ_AUDP01000042.1,0.989489764741827,3
484,NZ_AUDP01000043.1,0.9878291183755848,5
485,NZ_AUDP01000044.1,0.8326804483574448,4
486,NZ_AUDP01000045.1,1.0,2
487,NZ_AUDP01000046.1,0.9815179083681665,2
488,NZ_AUDP01000047.1,0.8614514188978483,4
489,NZ_AUDP01000048.1,0.9912568306010929,2
490,NZ_AUDP01000049.1,0.9492464005393172,3
491,NZ_AUDP01000050.1,0.9925342665500145,2
492,NZ_AUDP01000051.1,0.9909862142099682,4
493,NZ_AUDP01000052.1,0.9842291789722386,3
494,NZ_AUDP01000053.1,1.0,2
495,NZ_AUDP01000054.1,0.984178466893442,2
496,NZ_AUDP01000055.1,0.9750144783651857,1
497,NZ_AUDP01000056.1,0.9787970941037337,3
498,NZ_AUDP01000057.1,1.0,1
499,NZ_AUDP01000058.1,1.0,1
500,NZ_AUDP01000059.1,0.9596299411269975,2
501,NZ_AUDP01000060.1,0.9057711585278534,1
502,NZ_AUDP01000061.1,1.0,1
503,NZ_AUDP01000062.1,1.0,1
504,NZ_AUDP01000063.1,0.9069040924711028,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,0.0,0
507,NZ_AUDP01000066.1,0.9398119122257054,1
508,NZ_AUDP01000067.1,0.7721088435374149,1
509,NZ_AUDP01000068.1,0.8224023581429624,1
510,NZ_AUDP01000069.1,1.0,1
511,NZ_AUDP01000070.1,0.9249174917491749,1
512,NZ_AUDP01000071.1,1.0,1
513,NZ_AXVN01000001.1,0.9610667692406321,19
514,NZ_AXVN01000002.1,0.9498117763031009,17
515,NZ_AXVN01000003.1,0.9184178772350462,23
516,NZ_AXVN01000004.1,0.8443096940004818,24
517,NZ_AXVN01000005.1,0.98928851795232,6
518,NZ_AXVN01000006.1,0.9595986380848334,16
519,NZ_AXVN01000007.1,0.8654545842535983,15
520,NZ_AXVN01000008.1,0.986892492739469,9
521,NZ_AXVN01000009.1,0.6168560134892335,11
522,NZ_AXVN01000010.1,0.9718411552346571,13
523,NZ_AXVN01000011.1,0.9194616853664359,10
524,NZ_AXVN01000012.1,0.9601513871946451,11
525,NZ_AXVN01000013.1,0.5825862804978164,6
526,NZ_AXVN01000014.1,0.9587047330855508,5
527,NZ_AXVN01000015.1,0.9713506815365551,6
528,NZ_AXVN01000016.1,0.9753807947019868,7
529,NZ_AXVN01000017.1,0.8159484151964204,13
530,NZ_AXVN01000018.1,0.9941272088511353,4
531,NZ_AXVN01000019.1,0.9333895292371406,5
532,NZ_AXVN01000020.1,0.7794659561199615,19
533,NZ_AXVN01000021.1,0.998104728409535,2
534,NZ_AXVN01000022.1,0.9838031214372764,4
535,NZ_AXVN01000023.1,0.9971691016351902,2
536,NZ_AXVN01000024.1,0.9789529956836811,2
537,NZ_AXVN01000025.1,0.7057201637362405,8
538,NZ_AXVN01000026.1,0.6412561786262144,7
539,NZ_AXVN01000027.1,0.3780479889223047,6
540,NZ_AXVN01000028.1,0.9712999437253799,6
541,NZ_AXVN01000029.1,0.8466782869624694,5
542,NZ_AXVN01000030.1,0.9933896356561727,2
543,NZ_AXVN01000031.1,0.9905600859873356,3
544,NZ_AXVN01000032.1,0.8975698120309596,7
545,NZ_AXVN01000033.1,0.7843100099483633,9
546,NZ_AXVN01000034.1,0.876866381359962,5
547,NZ_AXVN01000035.1,0.9345590448479983,7
548,NZ_AXVN01000036.1,0.9870278519648988,3
549,NZ_AXVN01000037.1,0.9861816813183859,6
550,NZ_AXVN01000038.1,0.9787056029364137,4
551,NZ_AXVN01000039.1,0.8769654725239099,9
552,NZ_AXVN01000040.1,0.9906771874831108,2
553,NZ_AXVN01000041.1,0.9830569375345495,6
554,NZ_AXVN01000042.1,0.992384658143413,3
555,NZ_AXVN01000043.1,0.6787615578593443,10
556,NZ_AXVN01000044.1,0.7854940581315293,10
557,NZ_AXVN01000045.1,0.9228912601626016,8
