,Reference,Breadth of Coverage,Contigs
52,NZ_GG703860.1,0.927901177860166,15
53,NZ_GG703859.1,0.9844952293013235,13
54,NZ_GG703858.1,0.9562900595441272,9
55,NZ_GG703857.1,0.9565557223458772,20
56,NZ_GG703856.1,0.9555041202607215,14
57,NZ_GG703855.1,0.9600661770201316,38
58,NZ_GG703854.1,0.9809991228625426,25
59,NZ_GG703853.1,0.9517918503630706,51
60,NZ_GG703852.1,0.9708267335470645,85
61,NZ_ACEP01000175.1,0.9930238797960826,2
62,NZ_ACEP01000174.1,0.923743076593531,6
63,NZ_ACEP01000173.1,1.0,2
64,NZ_ACEP01000172.1,0.9565396781735662,5
65,NZ_ACEP01000171.1,0.9649622799664711,7
66,NZ_ACEP01000170.1,1.0,1
67,NZ_ACEP01000169.1,1.0,1
68,NZ_ACEP01000168.1,0.9668108644776966,3
69,NZ_ACEP01000167.1,0.5617516250427643,1
70,NZ_ACEP01000166.1,0.9856608478802993,2
71,NZ_ACEP01000165.1,0.1061257388500806,4
72,NZ_ACEP01000164.1,0.860126582278481,2
73,NZ_ACEP01000163.1,1.0,1
74,NZ_ACEP01000162.1,0.6654857756307032,3
75,NZ_ACEP01000161.1,1.0,1
76,NZ_ACEP01000160.1,0.9081240389543823,2
77,NZ_ACEP01000159.1,0.9547208886378612,2
78,NZ_ACEP01000158.1,0.8909030434059537,3
79,NZ_ACEP01000157.1,1.0,3
80,NZ_ACEP01000156.1,0.833152370611654,2
81,NZ_ACEP01000155.1,0.9398926654740608,1
82,NZ_ACEP01000154.1,1.0,1
83,NZ_ACEP01000153.1,0.8864729249425047,1
84,NZ_ACEP01000152.1,0.9124590272489488,6
85,NZ_ACEP01000151.1,0.8582549187339606,3
86,NZ_ACEP01000150.1,0.9187314172447968,1
87,NZ_ACEP01000149.1,0.9006593619703287,5
88,NZ_ACEP01000148.1,1.0,1
89,NZ_ACEP01000147.1,0.8656701544593921,2
90,NZ_ACEP01000146.1,1.0,1
91,NZ_ACEP01000145.1,0.8972972972972973,1
92,NZ_ACEP01000144.1,1.0,1
93,NZ_ACEP01000143.1,0.967059318468658,10
94,NZ_ACEP01000142.1,0.9309581320450886,1
95,NZ_ACEP01000141.1,0.9296997513864984,9
96,NZ_ACEP01000140.1,0.8400562851782364,2
97,NZ_ACEP01000139.1,0.4541399498187901,2
98,NZ_ACEP01000138.1,0.9250645994832042,4
99,NZ_ACEP01000137.1,0.9673745961037739,6
100,NZ_ACEP01000136.1,0.9221151341495181,2
101,NZ_ACEP01000135.1,0.9448710916072408,2
102,NZ_ACEP01000134.1,0.901224025049815,1
103,NZ_ACEP01000133.1,0.0,0
104,NZ_ACEP01000132.1,0.0,0
105,NZ_ACEP01000131.1,0.9846337323975964,5
106,NZ_ACEP01000130.1,0.9050441280680281,5
107,NZ_ACEP01000129.1,0.8937983102642459,6
108,NZ_ACEP01000128.1,0.9645828081673808,5
109,NZ_ACEP01000127.1,1.0,1
110,NZ_ACEP01000126.1,0.0,0
111,NZ_ACEP01000125.1,0.0,0
112,NZ_ACEP01000124.1,0.6930775646371977,2
113,NZ_ACEP01000123.1,1.0,1
114,NZ_ACEP01000122.1,0.8462038692895464,10
115,NZ_ACEP01000121.1,1.0,1
116,NZ_ACEP01000120.1,0.9635478042265693,2
117,NZ_ACEP01000119.1,0.6893613383111517,5
118,NZ_ACEP01000118.1,0.8006535947712419,1
119,NZ_ACEP01000117.1,1.0,1
120,NZ_ACEP01000116.1,0.9734513274336283,2
121,NZ_ACEP01000115.1,1.0,1
122,NZ_ACEP01000114.1,0.9628621597892888,3
123,NZ_ACEP01000113.1,0.843176591476244,9
124,NZ_ACEP01000112.1,0.9210312391127627,17
125,NZ_ACEP01000111.1,0.9688988095238096,1
126,NZ_ACEP01000110.1,0.7269969666329625,1
127,NZ_ACEP01000109.1,0.8794986661297629,6
128,NZ_ACEP01000108.1,0.9832350201800683,3
129,NZ_ACEP01000107.1,0.0,0
130,NZ_ACEP01000106.1,0.9909997187412106,15
131,NZ_ACEP01000105.1,0.9879740263765555,10
132,NZ_ACEP01000104.1,1.0,1
133,NZ_ACEP01000103.1,1.0,1
134,NZ_ACEP01000102.1,0.9929238181270702,4
135,NZ_ACEP01000101.1,0.9439764455712767,7
136,NZ_ACEP01000100.1,0.9437345663666948,10
137,NZ_ACEP01000099.1,1.0,1
138,NZ_ACEP01000098.1,1.0,1
139,NZ_ACEP01000097.1,0.8387871053990824,9
140,NZ_ACEP01000096.1,0.0,0
141,NZ_ACEP01000095.1,0.9095238095238095,7
142,NZ_ACEP01000094.1,0.8602708962032424,15
143,NZ_ACEP01000093.1,0.980065917484017,8
144,NZ_ACEP01000092.1,0.9272807404142794,1
145,NZ_ACEP01000091.1,0.954315637414229,2
146,NZ_ACEP01000090.1,0.9628275299871899,7
147,NZ_ACEP01000089.1,0.6839672429481347,5
148,NZ_ACEP01000088.1,0.9649994115570201,11
149,NZ_ACEP01000087.1,0.9148140306302491,5
150,NZ_ACEP01000086.1,0.9929463459759482,2
151,NZ_ACEP01000085.1,0.8635673304083699,8
152,NZ_ACEP01000084.1,0.8921507821652539,14
153,NZ_ACEP01000083.1,0.9724466445617148,3
154,NZ_ACEP01000082.1,0.9248040988547318,1
155,NZ_ACEP01000081.1,0.8815939102787255,10
156,NZ_ACEP01000080.1,0.9611831255652298,12
157,NZ_ACEP01000079.1,0.2258030980351388,3
158,NZ_ACEP01000078.1,0.9179506933744221,5
159,NZ_ACEP01000077.1,0.826214160327677,3
160,NZ_ACEP01000076.1,0.7588214468352936,6
161,NZ_ACEP01000075.1,0.9092307692307692,5
162,NZ_ACEP01000074.1,0.9702015093752432,14
163,NZ_ACEP01000073.1,1.0,1
164,NZ_ACEP01000072.1,0.9386580929012607,7
165,NZ_ACEP01000071.1,0.8430639887902849,3
166,NZ_ACEP01000070.1,0.9597573525429237,7
167,NZ_ACEP01000069.1,0.9433863700672572,11
168,NZ_ACEP01000068.1,0.8954468802698144,1
169,NZ_ACEP01000067.1,0.8628330373001776,9
170,NZ_ACEP01000066.1,1.0,1
171,NZ_ACEP01000065.1,0.9998206278026905,3
172,NZ_ACEP01000064.1,0.8759351045162085,42
173,NZ_ACEP01000063.1,0.980896174863388,4
174,NZ_ACEP01000062.1,1.0,2
175,NZ_ACEP01000061.1,0.929228371005456,3
176,NZ_ACEP01000060.1,0.9879666424133878,3
177,NZ_ACEP01000059.1,1.0,1
178,NZ_ACEP01000058.1,0.9583387920869907,6
179,NZ_ACEP01000057.1,0.8663335800641501,5
180,NZ_ACEP01000056.1,0.707071151814019,7
181,NZ_ACEP01000055.1,0.963560363904598,1
182,NZ_ACEP01000054.1,0.9618027680549758,15
183,NZ_ACEP01000053.1,0.9360198236990698,8
184,NZ_ACEP01000052.1,0.9242329801232773,6
185,NZ_ACEP01000051.1,0.9023958754549131,5
186,NZ_ACEP01000050.1,1.0,1
187,NZ_ACEP01000049.1,0.9154608594993489,7
188,NZ_ACEP01000048.1,0.9348326092512139,12
189,NZ_ACEP01000047.1,0.9858316677770376,6
190,NZ_ACEP01000046.1,0.7875250166777852,5
191,NZ_ACEP01000045.1,0.0,0
192,NZ_ACEP01000044.1,0.9788667141838917,7
193,NZ_ACEP01000043.1,0.9769398871456995,5
194,NZ_ACEP01000042.1,0.7182438729503036,9
195,NZ_ACEP01000041.1,1.0,2
196,NZ_ACEP01000040.1,0.7004126322670262,8
197,NZ_ACEP01000039.1,0.917871340802313,6
198,NZ_ACEP01000038.1,0.9998875899280576,11
199,NZ_ACEP01000037.1,0.7971662061261685,6
200,NZ_ACEP01000036.1,0.896497554357528,8
201,NZ_ACEP01000035.1,0.9874994536474496,4
202,NZ_ACEP01000034.1,0.6991467439426869,6
203,NZ_ACEP01000033.1,0.9476701007369603,11
204,NZ_ACEP01000032.1,0.999507631708518,1
205,NZ_ACEP01000031.1,0.913953488372093,4
206,NZ_ACEP01000030.1,0.9831800262812089,1
207,NZ_ACEP01000029.1,0.9496708070318333,15
208,NZ_ACEP01000028.1,1.0,2
209,NZ_ACEP01000027.1,0.9538461538461539,4
210,NZ_ACEP01000026.1,0.9742060293406416,3
211,NZ_ACEP01000025.1,0.8437803299902944,7
212,NZ_ACEP01000024.1,1.0,1
213,NZ_ACEP01000023.1,0.8171606864274571,1
214,NZ_ACEP01000022.1,0.9959821090137215,2
215,NZ_ACEP01000021.1,0.8499929903266508,3
216,NZ_ACEP01000020.1,0.9535557845916001,4
217,NZ_ACEP01000019.1,1.0,1
218,NZ_ACEP01000018.1,0.7023002555839538,2
219,NZ_ACEP01000017.1,0.9118360744135886,2
220,NZ_ACEP01000016.1,0.942056255126164,6
221,NZ_ACEP01000015.1,0.9101894723015795,9
222,NZ_ACEP01000014.1,0.4931714719271624,1
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.9772065955383124,2
225,NZ_ACEP01000011.1,0.8311608398633715,22
226,NZ_ACEP01000010.1,0.8528528528528528,2
227,NZ_ACEP01000009.1,0.9733387783676565,5
228,NZ_ACEP01000008.1,1.0,1
229,NZ_ACEP01000007.1,1.0,1
230,NZ_ACEP01000006.1,0.9284618662121857,8
231,NZ_ACEP01000005.1,1.0,1
232,NZ_ACEP01000004.1,0.9103615431226015,7
233,NZ_ACEP01000003.1,0.8390784982935153,2
234,NZ_ACEP01000002.1,0.9892824909747292,5
235,NZ_ACEP01000001.1,1.0,1
236,NZ_AQQF01000001.1,0.14714530752266602,2
237,NZ_AQQF01000002.1,0.08156633357705743,1
238,NZ_AQQF01000003.1,0.9998369476601989,1
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.0846690655326573,1
241,NZ_AQQF01000006.1,0.498522432166204,4
242,NZ_AQQF01000007.1,0.25195246179966047,1
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.25153419593345655,2
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.24661627702583933,3
250,NZ_AQQF01000015.1,0.25532739248353353,1
251,NZ_AQQF01000016.1,0.13245905237455075,4
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.71652856519843,1
254,NZ_AQQF01000019.1,1.0,1
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.5991140642303433,2
257,NZ_AQQF01000022.1,0.24248204667863554,2
258,NZ_AQQF01000023.1,0.44782516129629457,25
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,0.0,0
261,NZ_AQQF01000026.1,0.0,0
262,NZ_AQQF01000027.1,0.10125303152789006,1
263,NZ_AQQF01000028.1,0.04057718380786365,1
264,NZ_AQQF01000029.1,0.2797910210771634,8
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.6730115567641061,3
269,NZ_AQQF01000034.1,0.32791130985653066,12
270,NZ_AQQF01000035.1,0.0,0
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.2904056664520283,3
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.8861568723875092,2
277,NZ_AQQF01000042.1,1.0,1
278,NZ_AQQF01000043.1,0.0,0
279,NZ_AQQF01000044.1,0.28884543306445043,5
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,1.0,1
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.10268028569234314,2
284,NZ_AQQF01000049.1,0.12556421830119,1
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.892742453436095,1
288,NZ_AQQF01000053.1,0.36672448684590925,5
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.09241037638477946,2
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,1.0,2
293,NZ_AQQF01000058.1,1.0,1
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.27726349062993905,1
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.15206998094578209,7
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,1.0,1
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.0,0
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.26501983982083305,31
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,1.0,1
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,1.0,1
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.10872766732550479,5
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,1.0,1
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.8078947368421052,2
323,NZ_AQQF01000088.1,1.0,1
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.418812401471361,2
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,1.0,1
328,NZ_AQQF01000093.1,0.21339779005524862,1
329,NZ_AQQF01000094.1,1.0,1
330,NZ_AQQF01000095.1,0.0,0
331,NZ_AQQF01000096.1,1.0,2
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.10288201109679455,6
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.548431105047749,1
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.09266487461796222,7
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,0.0,0
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,1.0,1
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.3042464705992055,29
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,1.0,1
350,NZ_AQQF01000115.1,0.23851574293402705,57
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,1.0,1
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.26919861613056734,15
355,NZ_AQQF01000120.1,1.0,1
356,NZ_AQQF01000121.1,1.0,1
357,NZ_AQQF01000122.1,0.21049965789029385,20
358,NZ_AQQF01000123.1,0.96,1
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.28402194494343835,5
364,NZ_AQQF01000129.1,0.17407173889485456,29
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.19222327530303787,12
367,NZ_AQQF01000132.1,0.0,0
368,NZ_AQQF01000133.1,1.0,1
369,NZ_AQQF01000134.1,0.20133195489625658,13
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.28809677994575367,22
372,NZ_AQQF01000137.1,1.0,1
373,NZ_AQQF01000138.1,0.9249698270081802,4
374,NZ_AQQF01000139.1,0.28499040307101725,6
375,NZ_AQQF01000140.1,0.2871012482662968,1
376,NZ_AQQF01000141.1,0.18970702907430098,4
377,NZ_AQQF01000142.1,0.28045977011494255,2
378,NZ_AQQF01000143.1,0.34420209884222563,12
379,NZ_AQQF01000144.1,0.030767453502252688,1
380,NZ_AQQF01000145.1,0.18695149137906708,6
381,NZ_AQQF01000146.1,0.17013747630049816,17
382,NZ_AQQF01000147.1,0.48141795311606633,1
383,NZ_AQQF01000148.1,1.0,1
384,NZ_AQQF01000149.1,1.0,1
385,NZ_AQQF01000150.1,0.14228187919463087,6
386,NZ_AQQF01000151.1,0.19753736170959288,13
387,NZ_AQQF01000152.1,0.5680842221914393,4
388,NZ_AQQF01000153.1,1.0,1
389,NZ_AQQF01000154.1,0.18651421870419232,3
390,NZ_AQQF01000155.1,0.11799782524816725,2
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,1.0,1
394,NZ_AQQF01000159.1,0.190143320533414,30
395,NZ_AQQF01000160.1,0.23401550636173113,12
396,NZ_AQQF01000161.1,0.2075829383886256,4
397,NZ_AQQF01000162.1,0.2706781336204989,13
398,NZ_AQQF01000163.1,0.6751173708920187,1
399,NZ_AQQF01000164.1,0.26533573812633454,10
400,NZ_AQQF01000165.1,0.32656568088785765,17
401,NZ_AQQF01000166.1,0.23223965016104114,11
402,NZ_AQQF01000167.1,0.14709741640649746,7
403,NZ_AQQF01000168.1,0.2605774232703312,12
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.2962775100741116,8
407,NZ_AQQF01000172.1,0.30194476169028583,10
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.03372358652198743,1
410,NZ_AQQF01000175.1,0.21662763466042154,1
411,NZ_AQQF01000176.1,0.4582777738788687,5
412,NZ_AQQF01000177.1,0.32109929912037255,18
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.4086158054117417,3
415,NZ_AQQF01000180.1,0.2801175712675149,5
416,NZ_AQQF01000181.1,0.16677532924762029,2
417,NZ_AQQF01000182.1,0.23186625520568055,11
418,NZ_AQQF01000183.1,0.19160104986876642,2
419,NZ_AQQF01000184.1,0.4178690009055237,5
420,NZ_AQQF01000185.1,0.22301816044995382,7
421,NZ_AQQF01000186.1,0.19644392665945465,15
422,NZ_AQQF01000187.1,0.3013323182337267,3
423,NZ_AQQF01000188.1,0.2343086220307545,8
424,NZ_AQQF01000189.1,0.3781948042854142,9
425,NZ_AQQF01000190.1,0.19323297173640322,4
426,NZ_AQQF01000191.1,0.03914937894257658,1
427,NZ_AQQF01000192.1,0.3576034123598849,3
428,NZ_AQQF01000193.1,0.2906127037661608,1
429,NZ_AQQF01000194.1,0.6269440941572089,2
430,NZ_AQQF01000195.1,0.35667722786700173,7
431,NZ_AQQF01000196.1,0.07651467832604622,2
432,NZ_AQQF01000197.1,0.1426177823604061,13
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.5138483591870169,6
436,NZ_AQQF01000201.1,0.7995865459827913,7
437,NZ_AQQF01000202.1,0.2123192317527062,5
438,NZ_AQQF01000203.1,0.13489589530041643,4
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.07077239211894114,1
441,NZ_AQQF01000206.1,0.2081857764876633,2
442,NZ_AQQF01000207.1,0.3138383484954514,12
443,NZ_AUDP01000001.1,0.9949457947100734,8
444,NZ_KE384395.1,0.987611672516454,5
445,NZ_AUDP01000004.1,0.9810967674522432,12
446,NZ_AUDP01000005.1,0.9981184545293178,4
447,NZ_AUDP01000006.1,0.9957689477557027,10
448,NZ_AUDP01000007.1,0.9951448632515663,10
449,NZ_AUDP01000008.1,0.9902092386564436,8
450,NZ_AUDP01000009.1,0.9992883324788222,3
451,NZ_AUDP01000010.1,0.989558547015658,8
452,NZ_AUDP01000011.1,0.992350176954698,5
453,NZ_AUDP01000012.1,0.9950260827368677,5
454,NZ_AUDP01000013.1,0.9730280348996856,4
455,NZ_AUDP01000014.1,0.9940315185484085,6
456,NZ_AUDP01000015.1,0.9941608742418627,4
457,NZ_AUDP01000016.1,0.998011565166921,7
458,NZ_AUDP01000017.1,0.9974411903840364,3
459,NZ_AUDP01000018.1,0.9974243471667819,2
460,NZ_AUDP01000019.1,0.9910987232512138,5
461,NZ_AUDP01000020.1,0.9968015844108541,5
462,NZ_AUDP01000021.1,0.9975725642235082,3
463,NZ_AUDP01000022.1,0.9888097302617703,4
464,NZ_AUDP01000023.1,0.9992007616271553,3
465,NZ_AUDP01000024.1,0.9893571556584916,5
466,NZ_AUDP01000025.1,1.0,4
467,NZ_AUDP01000026.1,0.9969280626540188,3
468,NZ_AUDP01000027.1,0.9936467369785105,3
469,NZ_AUDP01000028.1,1.0,1
470,NZ_AUDP01000029.1,0.9595897694706296,1
471,NZ_AUDP01000030.1,0.9909166761482155,5
472,NZ_AUDP01000031.1,0.9905855730845591,3
473,NZ_AUDP01000032.1,1.0,3
474,NZ_AUDP01000033.1,0.990530471036991,4
475,NZ_AUDP01000034.1,0.9936618924100598,5
476,NZ_AUDP01000035.1,0.99781935039596,4
477,NZ_AUDP01000036.1,1.0,1
478,NZ_AUDP01000037.1,0.9999524613153954,3
479,NZ_AUDP01000038.1,0.963651477367188,2
480,NZ_AUDP01000039.1,0.9982458370408034,2
481,NZ_AUDP01000040.1,0.9977505555856686,3
482,NZ_AUDP01000041.1,0.9816178636658222,3
483,NZ_AUDP01000042.1,0.9965169569202567,3
484,NZ_AUDP01000043.1,0.9970643099599401,4
485,NZ_AUDP01000044.1,0.9151378815498584,5
486,NZ_AUDP01000045.1,0.9999602259167926,2
487,NZ_AUDP01000046.1,0.990861404802885,2
488,NZ_AUDP01000047.1,0.8714304806878425,4
489,NZ_AUDP01000048.1,0.9962936564504633,2
490,NZ_AUDP01000049.1,0.9367265372947464,2
491,NZ_AUDP01000050.1,0.9987168270632838,2
492,NZ_AUDP01000051.1,0.9966419229409685,3
493,NZ_AUDP01000052.1,0.9929710572947431,3
494,NZ_AUDP01000053.1,1.0,2
495,NZ_AUDP01000054.1,1.0,2
496,NZ_AUDP01000055.1,0.9892446430048812,1
497,NZ_AUDP01000056.1,0.9904544686602467,2
498,NZ_AUDP01000057.1,1.0,1
499,NZ_AUDP01000058.1,1.0,1
500,NZ_AUDP01000059.1,0.9922904401457807,2
501,NZ_AUDP01000060.1,0.9133610196190749,1
502,NZ_AUDP01000061.1,1.0,1
503,NZ_AUDP01000062.1,0.9927071178529755,1
504,NZ_AUDP01000063.1,0.922524211184005,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,0.0,0
507,NZ_AUDP01000066.1,1.0,1
508,NZ_AUDP01000067.1,0.8081632653061225,1
509,NZ_AUDP01000068.1,1.0,1
510,NZ_AUDP01000069.1,1.0,1
511,NZ_AUDP01000070.1,1.0,1
512,NZ_AUDP01000071.1,1.0,1
513,NZ_AXVN01000001.1,0.9750360611597269,21
514,NZ_AXVN01000002.1,0.9649625338409777,20
515,NZ_AXVN01000003.1,0.9641452368639619,24
516,NZ_AXVN01000004.1,0.8841960485101599,24
517,NZ_AXVN01000005.1,0.9863549973143825,7
518,NZ_AXVN01000006.1,0.9636080145101242,15
519,NZ_AXVN01000007.1,0.8988828782689414,15
520,NZ_AXVN01000008.1,0.9957721863836131,8
521,NZ_AXVN01000009.1,0.6122121790087625,11
522,NZ_AXVN01000010.1,0.9865454040544294,9
523,NZ_AXVN01000011.1,0.9636249701599428,10
524,NZ_AXVN01000012.1,0.966235025491852,10
525,NZ_AXVN01000013.1,0.8950349719239484,8
526,NZ_AXVN01000014.1,0.9714666315824096,5
527,NZ_AXVN01000015.1,0.9858901280462619,7
528,NZ_AXVN01000016.1,0.9837251655629139,7
529,NZ_AXVN01000017.1,0.8901781309015431,15
530,NZ_AXVN01000018.1,0.9974656109625435,3
531,NZ_AXVN01000019.1,0.9392900991369042,8
532,NZ_AXVN01000020.1,0.8433962620707901,21
533,NZ_AXVN01000021.1,0.9773544353262993,1
534,NZ_AXVN01000022.1,0.9869284899948894,4
535,NZ_AXVN01000023.1,0.9992675297937206,2
536,NZ_AXVN01000024.1,0.980002375955332,3
537,NZ_AXVN01000025.1,0.7795711467899638,9
538,NZ_AXVN01000026.1,0.7738622805522414,7
539,NZ_AXVN01000027.1,0.506523291287133,12
540,NZ_AXVN01000028.1,0.9784641357516991,7
541,NZ_AXVN01000029.1,0.934161463274717,6
542,NZ_AXVN01000030.1,0.9937875840113194,2
543,NZ_AXVN01000031.1,0.9952800429936678,3
544,NZ_AXVN01000032.1,0.9409979532782836,7
545,NZ_AXVN01000033.1,0.8224454024349803,10
546,NZ_AXVN01000034.1,0.8993105087969567,6
547,NZ_AXVN01000035.1,0.9452192234373432,6
548,NZ_AXVN01000036.1,0.9931323922167111,3
549,NZ_AXVN01000037.1,0.996074952281098,6
550,NZ_AXVN01000038.1,0.9912015545719529,4
551,NZ_AXVN01000039.1,0.9372129464526936,8
552,NZ_AXVN01000040.1,0.9941090633951252,2
553,NZ_AXVN01000041.1,0.9710060807075732,5
554,NZ_AXVN01000042.1,0.9953307392996109,5
555,NZ_AXVN01000043.1,0.8727654805267582,12
556,NZ_AXVN01000044.1,0.8276708474271859,12
