,Reference,Breadth of Coverage,Contigs
108,NZ_ACEP01000128.1,0.7460297453995463,3
109,NZ_ACEP01000127.1,1.0,1
110,NZ_ACEP01000126.1,0.0,0
111,NZ_ACEP01000125.1,0.0,0
112,NZ_ACEP01000124.1,0.6883514039477342,3
113,NZ_ACEP01000123.1,1.0,2
114,NZ_ACEP01000122.1,0.6522841814339132,10
115,NZ_ACEP01000121.1,1.0,1
116,NZ_ACEP01000120.1,0.8743027731950663,5
117,NZ_ACEP01000119.1,0.6425660463393086,8
118,NZ_ACEP01000118.1,0.6064133986928104,2
119,NZ_ACEP01000117.1,0.8492462311557789,1
120,NZ_ACEP01000116.1,0.9795779441797141,3
121,NZ_ACEP01000115.1,0.7812995245641838,1
122,NZ_ACEP01000114.1,0.8863037752414399,3
123,NZ_ACEP01000113.1,0.4638156285169056,7
124,NZ_ACEP01000112.1,0.8420956583771588,20
125,NZ_ACEP01000111.1,0.9355654761904761,1
126,NZ_ACEP01000110.1,0.0,0
127,NZ_ACEP01000109.1,0.7653898424523079,14
128,NZ_ACEP01000108.1,0.30270102452654457,1
129,NZ_ACEP01000107.1,0.0,0
130,NZ_ACEP01000106.1,0.943321145452462,26
131,NZ_ACEP01000105.1,0.9356703395477862,16
132,NZ_ACEP01000104.1,0.7789029535864979,1
133,NZ_ACEP01000103.1,0.0,0
134,NZ_ACEP01000102.1,0.8650255947003914,4
135,NZ_ACEP01000101.1,0.8873803876666394,12
136,NZ_ACEP01000100.1,0.7836722517774574,13
137,NZ_ACEP01000099.1,0.0,0
138,NZ_ACEP01000098.1,0.0,0
139,NZ_ACEP01000097.1,0.7144289490474889,13
140,NZ_ACEP01000096.1,0.0,0
141,NZ_ACEP01000095.1,0.8921904761904762,8
142,NZ_ACEP01000094.1,0.8411818373219173,19
143,NZ_ACEP01000093.1,0.8974506611603066,15
144,NZ_ACEP01000092.1,0.0,0
145,NZ_ACEP01000091.1,0.9528710725893824,2
146,NZ_ACEP01000090.1,0.9506929078840107,14
147,NZ_ACEP01000089.1,0.631410373066424,7
148,NZ_ACEP01000088.1,0.8456631752383194,22
149,NZ_ACEP01000087.1,0.7699202484296704,6
150,NZ_ACEP01000086.1,0.7587881591119334,2
151,NZ_ACEP01000085.1,0.6721228484643942,9
152,NZ_ACEP01000084.1,0.7551512645579216,18
153,NZ_ACEP01000083.1,0.958109559613319,5
154,NZ_ACEP01000082.1,0.7296564195298373,2
155,NZ_ACEP01000081.1,0.8135487015247511,12
156,NZ_ACEP01000080.1,0.9255226712535244,17
157,NZ_ACEP01000079.1,0.29129847177461277,3
158,NZ_ACEP01000078.1,0.716165896250642,5
159,NZ_ACEP01000077.1,0.7574187076820196,4
160,NZ_ACEP01000076.1,0.7898587781755242,8
161,NZ_ACEP01000075.1,0.5613675213675213,4
162,NZ_ACEP01000074.1,0.8427604450322882,19
163,NZ_ACEP01000073.1,1.0,1
164,NZ_ACEP01000072.1,0.6224722903798968,5
165,NZ_ACEP01000071.1,0.6921999065857076,2
166,NZ_ACEP01000070.1,0.8248388669230352,7
167,NZ_ACEP01000069.1,0.7203708943691095,13
168,NZ_ACEP01000068.1,0.8798683048261463,5
169,NZ_ACEP01000067.1,0.6123889875666074,7
170,NZ_ACEP01000066.1,0.9546594636311017,1
171,NZ_ACEP01000065.1,0.9589237668161436,3
172,NZ_ACEP01000064.1,0.6527209104249402,58
173,NZ_ACEP01000063.1,0.807431693989071,8
174,NZ_ACEP01000062.1,0.8694665153234961,3
175,NZ_ACEP01000061.1,0.8709275136399065,3
176,NZ_ACEP01000060.1,0.9469972575138523,8
177,NZ_ACEP01000059.1,1.0,1
178,NZ_ACEP01000058.1,0.7829817895977991,6
179,NZ_ACEP01000057.1,0.7190969652109549,6
180,NZ_ACEP01000056.1,0.5332863684395914,6
181,NZ_ACEP01000055.1,0.9870666338824686,4
182,NZ_ACEP01000054.1,0.8804309431296362,18
183,NZ_ACEP01000053.1,0.9099605963358655,15
184,NZ_ACEP01000052.1,0.7120991758432025,5
185,NZ_ACEP01000051.1,0.5983117670845127,5
186,NZ_ACEP01000050.1,0.9272151898734177,1
187,NZ_ACEP01000049.1,0.8541817392562582,7
188,NZ_ACEP01000048.1,0.6629184768719653,9
189,NZ_ACEP01000047.1,0.8801983862610112,20
190,NZ_ACEP01000046.1,0.4983322214809873,3
191,NZ_ACEP01000045.1,0.7251184834123223,1
192,NZ_ACEP01000044.1,0.8410192444761226,8
193,NZ_ACEP01000043.1,0.8553442708503213,7
194,NZ_ACEP01000042.1,0.6871615324551019,12
195,NZ_ACEP01000041.1,0.9375309048953354,1
196,NZ_ACEP01000040.1,0.4884176982473342,7
197,NZ_ACEP01000039.1,0.8236357065413805,8
198,NZ_ACEP01000038.1,0.8500449640287769,10
199,NZ_ACEP01000037.1,0.49891234052560407,6
200,NZ_ACEP01000036.1,0.8449426969902532,11
201,NZ_ACEP01000035.1,0.9409065081515801,8
202,NZ_ACEP01000034.1,0.5658053610239072,6
203,NZ_ACEP01000033.1,0.9186296726524861,16
204,NZ_ACEP01000032.1,0.8992755152282479,3
205,NZ_ACEP01000031.1,0.8034732709151314,4
206,NZ_ACEP01000030.1,0.7579500657030224,2
207,NZ_ACEP01000029.1,0.8466368017375959,17
208,NZ_ACEP01000028.1,0.7418465033263021,2
209,NZ_ACEP01000027.1,0.8614840989399293,6
210,NZ_ACEP01000026.1,0.9010156375947123,2
211,NZ_ACEP01000025.1,0.705232934325461,9
212,NZ_ACEP01000024.1,1.0,1
213,NZ_ACEP01000023.1,0.4471138845553822,1
214,NZ_ACEP01000022.1,0.9292699567887196,3
215,NZ_ACEP01000021.1,0.7519276601710361,5
216,NZ_ACEP01000020.1,0.7219788714248905,4
217,NZ_ACEP01000019.1,0.9506569343065694,2
218,NZ_ACEP01000018.1,0.25347260806756305,1
219,NZ_ACEP01000017.1,0.6058236721488272,1
220,NZ_ACEP01000016.1,0.7118734018430067,5
221,NZ_ACEP01000015.1,0.7716809509736315,12
222,NZ_ACEP01000014.1,0.0,0
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.9764306498545102,2
225,NZ_ACEP01000011.1,0.6403581474784007,22
226,NZ_ACEP01000010.1,0.47915915915915913,3
227,NZ_ACEP01000009.1,0.5625692783384867,3
228,NZ_ACEP01000008.1,0.6330718165359083,1
229,NZ_ACEP01000007.1,0.0,0
230,NZ_ACEP01000006.1,0.6962505325948019,6
231,NZ_ACEP01000005.1,0.8934415325262738,2
232,NZ_ACEP01000004.1,0.8796202787315693,6
233,NZ_ACEP01000003.1,0.23993174061433448,1
234,NZ_ACEP01000002.1,0.9461868231046932,10
235,NZ_ACEP01000001.1,0.9393939393939394,1
236,NZ_AQQF01000001.1,0.0,0
237,NZ_AQQF01000002.1,0.0,0
238,NZ_AQQF01000003.1,0.9411381053318115,1
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.0,0
241,NZ_AQQF01000006.1,0.10065371182949763,1
242,NZ_AQQF01000007.1,0.20594227504244483,1
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.08088724584103513,1
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.0800960918732056,1
250,NZ_AQQF01000015.1,0.0,0
251,NZ_AQQF01000016.1,0.0,0
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.5665067597034452,1
254,NZ_AQQF01000019.1,0.0,0
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.34634551495016613,1
257,NZ_AQQF01000022.1,0.0,0
258,NZ_AQQF01000023.1,0.18041117827290315,11
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,0.4849137931034483,1
261,NZ_AQQF01000026.1,0.0,0
262,NZ_AQQF01000027.1,0.0,0
263,NZ_AQQF01000028.1,0.0,0
264,NZ_AQQF01000029.1,0.04627756293697339,2
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.4000679809653297,2
269,NZ_AQQF01000034.1,0.09034842556362958,4
270,NZ_AQQF01000035.1,0.8576512455516014,1
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.1733419188667096,2
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.8718957462503073,4
277,NZ_AQQF01000042.1,1.0,1
278,NZ_AQQF01000043.1,0.0,0
279,NZ_AQQF01000044.1,0.08253890654281756,2
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,1.0,1
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.0,0
284,NZ_AQQF01000049.1,0.0,0
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.0,0
288,NZ_AQQF01000053.1,0.17591789534547558,3
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.0,0
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,1.0,1
293,NZ_AQQF01000058.1,0.0,0
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.25603973808986225,1
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.06239390265026849,4
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,1.0,1
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.0,0
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.0798704934394703,10
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,0.0,0
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,0.0,0
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.030577839786071388,2
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,0.0,0
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.6881578947368421,1
323,NZ_AQQF01000088.1,1.0,1
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.0,0
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,1.0,1
328,NZ_AQQF01000093.1,0.0,0
329,NZ_AQQF01000094.1,0.9297218155197657,1
330,NZ_AQQF01000095.1,0.0,0
331,NZ_AQQF01000096.1,1.0,1
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.03968024402429725,2
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.0,0
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.009859336451007106,1
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,1.0,1
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,1.0,1
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.08918769387615548,11
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,0.0,0
350,NZ_AQQF01000115.1,0.0685057786740971,18
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,0.0,0
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.09719239129036822,6
355,NZ_AQQF01000120.1,0.0,0
356,NZ_AQQF01000121.1,0.0,0
357,NZ_AQQF01000122.1,0.04289255978033891,4
358,NZ_AQQF01000123.1,0.8844444444444445,1
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.08836238287129193,2
364,NZ_AQQF01000129.1,0.025919394721546297,5
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.07352721105402305,5
367,NZ_AQQF01000132.1,1.0,1
368,NZ_AQQF01000133.1,0.0,0
369,NZ_AQQF01000134.1,0.04688288894765946,3
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.1006090979906336,8
372,NZ_AQQF01000137.1,0.0,0
373,NZ_AQQF01000138.1,0.6724554110231997,5
374,NZ_AQQF01000139.1,0.1672552783109405,4
375,NZ_AQQF01000140.1,0.0,0
376,NZ_AQQF01000141.1,0.13798225093758124,3
377,NZ_AQQF01000142.1,0.1257799671592775,1
378,NZ_AQQF01000143.1,0.06557377049180328,3
379,NZ_AQQF01000144.1,0.0,0
380,NZ_AQQF01000145.1,0.03456838897197844,1
381,NZ_AQQF01000146.1,0.024509314767764072,3
382,NZ_AQQF01000147.1,0.0,0
383,NZ_AQQF01000148.1,0.0,0
384,NZ_AQQF01000149.1,0.6540642722117203,1
385,NZ_AQQF01000150.1,0.04400275339872655,3
386,NZ_AQQF01000151.1,0.05522844643268313,4
387,NZ_AQQF01000152.1,0.0,0
388,NZ_AQQF01000153.1,0.8024819027921406,2
389,NZ_AQQF01000154.1,0.08243916739958956,1
390,NZ_AQQF01000155.1,0.0,0
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,0.0,0
394,NZ_AQQF01000159.1,0.051775154511192883,10
395,NZ_AQQF01000160.1,0.05752470825364468,4
396,NZ_AQQF01000161.1,0.0,0
397,NZ_AQQF01000162.1,0.031022732301700866,2
398,NZ_AQQF01000163.1,0.47699530516431926,1
399,NZ_AQQF01000164.1,0.04865559632647138,2
400,NZ_AQQF01000165.1,0.12481667140949587,7
401,NZ_AQQF01000166.1,0.07604283956113017,5
402,NZ_AQQF01000167.1,0.025383466811456496,1
403,NZ_AQQF01000168.1,0.07199005837812843,4
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.09609152647448362,3
407,NZ_AQQF01000172.1,0.14158637219103382,6
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.03049685893774986,1
410,NZ_AQQF01000175.1,0.21662763466042154,1
411,NZ_AQQF01000176.1,0.18169696119025897,2
412,NZ_AQQF01000177.1,0.1445270238487229,8
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.25095242746898505,2
415,NZ_AQQF01000180.1,0.04308262200032211,1
416,NZ_AQQF01000181.1,0.14949797887599425,2
417,NZ_AQQF01000182.1,0.12144590586331905,7
418,NZ_AQQF01000183.1,0.0,0
419,NZ_AQQF01000184.1,0.143012375490492,2
420,NZ_AQQF01000185.1,0.09180960908861964,3
421,NZ_AQQF01000186.1,0.065129954786275,6
422,NZ_AQQF01000187.1,0.16665397792158357,2
423,NZ_AQQF01000188.1,0.06783142862841302,2
424,NZ_AQQF01000189.1,0.17389071727003244,6
425,NZ_AQQF01000190.1,0.04914766437901262,1
426,NZ_AQQF01000191.1,0.0,0
427,NZ_AQQF01000192.1,0.0,0
428,NZ_AQQF01000193.1,0.25089001311598275,1
429,NZ_AQQF01000194.1,0.0,0
430,NZ_AQQF01000195.1,0.18817145562474963,3
431,NZ_AQQF01000196.1,0.0,0
432,NZ_AQQF01000197.1,0.022138721446700507,2
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.25423642041673067,3
436,NZ_AQQF01000201.1,0.4685439713934518,5
437,NZ_AQQF01000202.1,0.0,0
438,NZ_AQQF01000203.1,0.05751338488994646,2
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.0,0
441,NZ_AQQF01000206.1,0.0806966618287373,2
442,NZ_AQQF01000207.1,0.12568229531140657,6
443,NZ_AUDP01000001.1,0.9661566449703932,45
444,NZ_KE384395.1,0.9718057163414308,25
445,NZ_AUDP01000004.1,0.9348455919371539,22
446,NZ_AUDP01000005.1,0.9716821489852672,14
447,NZ_AUDP01000006.1,0.9285824491442949,28
448,NZ_AUDP01000007.1,0.9642535399173389,28
449,NZ_AUDP01000008.1,0.9581067655601817,19
450,NZ_AUDP01000009.1,0.988200093358535,11
451,NZ_AUDP01000010.1,0.940038604256452,19
452,NZ_AUDP01000011.1,0.9675681128474996,15
453,NZ_AUDP01000012.1,0.9890469835878061,12
454,NZ_AUDP01000013.1,0.9690508879932681,10
455,NZ_AUDP01000014.1,0.981651132060412,20
456,NZ_AUDP01000015.1,0.9544620502020192,13
457,NZ_AUDP01000016.1,0.9721619123368946,15
458,NZ_AUDP01000017.1,0.9672515374360298,17
459,NZ_AUDP01000018.1,0.9685123653636019,10
460,NZ_AUDP01000019.1,0.9696434993706168,12
461,NZ_AUDP01000020.1,0.9697459479147696,13
462,NZ_AUDP01000021.1,0.9587566006695581,13
463,NZ_AUDP01000022.1,0.9584026622296173,11
464,NZ_AUDP01000023.1,0.9864364546726061,13
465,NZ_AUDP01000024.1,0.9520520561920124,15
466,NZ_AUDP01000025.1,0.9876256895323604,8
467,NZ_AUDP01000026.1,0.9677277790905715,9
468,NZ_AUDP01000027.1,0.9856196681184982,9
469,NZ_AUDP01000028.1,0.9862529953335856,6
470,NZ_AUDP01000029.1,0.9745137975162669,8
471,NZ_AUDP01000030.1,0.962851291386961,9
472,NZ_AUDP01000031.1,0.97201289413573,9
473,NZ_AUDP01000032.1,0.9872912600303622,7
474,NZ_AUDP01000033.1,0.9587731748425441,8
475,NZ_AUDP01000034.1,0.9366865907296719,10
476,NZ_AUDP01000035.1,0.9870997360266269,8
477,NZ_AUDP01000036.1,0.9762336635505325,4
478,NZ_AUDP01000037.1,0.9732119512253096,3
479,NZ_AUDP01000038.1,0.9612584699866495,8
480,NZ_AUDP01000039.1,0.9318927164103216,9
481,NZ_AUDP01000040.1,0.9746598731638572,7
482,NZ_AUDP01000041.1,0.9346609320685795,7
483,NZ_AUDP01000042.1,0.9889092575618699,5
484,NZ_AUDP01000043.1,0.9032445490963579,8
485,NZ_AUDP01000044.1,0.8243416204475817,5
486,NZ_AUDP01000045.1,1.0,2
487,NZ_AUDP01000046.1,0.9763953774280797,4
488,NZ_AUDP01000047.1,0.7358221588630998,4
489,NZ_AUDP01000048.1,0.9615110477548111,4
490,NZ_AUDP01000049.1,0.9107237444021765,2
491,NZ_AUDP01000050.1,0.9831437736949548,2
492,NZ_AUDP01000051.1,0.9183457051961824,4
493,NZ_AUDP01000052.1,0.9768458357944477,4
494,NZ_AUDP01000053.1,0.9863081593457654,3
495,NZ_AUDP01000054.1,0.9495293093900798,4
496,NZ_AUDP01000055.1,0.9899065111276578,1
497,NZ_AUDP01000056.1,0.6283155938503125,2
498,NZ_AUDP01000057.1,0.9423143952596723,2
499,NZ_AUDP01000058.1,0.8829001367989056,1
500,NZ_AUDP01000059.1,0.9324362209139333,2
501,NZ_AUDP01000060.1,0.8758413289417156,3
502,NZ_AUDP01000061.1,0.833066581306018,2
503,NZ_AUDP01000062.1,0.9066511085180864,1
504,NZ_AUDP01000063.1,0.8953452046235552,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,0.9162145871006631,1
507,NZ_AUDP01000066.1,1.0,1
508,NZ_AUDP01000067.1,0.0,0
509,NZ_AUDP01000068.1,0.9285187914517318,1
510,NZ_AUDP01000069.1,1.0,1
511,NZ_AUDP01000070.1,0.0,0
512,NZ_AUDP01000071.1,1.0,1
513,NZ_AXVN01000001.1,0.8753149341282815,46
514,NZ_AXVN01000002.1,0.7642667847678098,43
515,NZ_AXVN01000003.1,0.794720511494523,48
516,NZ_AXVN01000004.1,0.6517448397719059,37
517,NZ_AXVN01000005.1,0.9603974713878445,14
518,NZ_AXVN01000006.1,0.8777882667402073,29
519,NZ_AXVN01000007.1,0.7118530136679364,27
520,NZ_AXVN01000008.1,0.9653936107327353,19
521,NZ_AXVN01000009.1,0.5593470989855434,20
522,NZ_AXVN01000010.1,0.8990141627325743,16
523,NZ_AXVN01000011.1,0.8224964191931249,18
524,NZ_AXVN01000012.1,0.9459353789371618,13
525,NZ_AXVN01000013.1,0.8588808984336519,13
526,NZ_AXVN01000014.1,0.9342005723119429,11
527,NZ_AXVN01000015.1,0.9490128046261875,13
528,NZ_AXVN01000016.1,0.9611423841059603,11
529,NZ_AXVN01000017.1,0.6710447964339793,18
530,NZ_AXVN01000018.1,0.9697970740915526,8
531,NZ_AXVN01000019.1,0.8136556046251672,17
532,NZ_AXVN01000020.1,0.4651813216924618,13
533,NZ_AXVN01000021.1,0.9836459554513481,3
534,NZ_AXVN01000022.1,0.9473011754530801,5
535,NZ_AXVN01000023.1,0.9938432909688403,5
536,NZ_AXVN01000024.1,0.9753494634300875,5
537,NZ_AXVN01000025.1,0.5400962904833613,13
538,NZ_AXVN01000026.1,0.5803221407874553,14
539,NZ_AXVN01000027.1,0.24418529176312773,6
540,NZ_AXVN01000028.1,0.9666248214363015,10
541,NZ_AXVN01000029.1,0.7509432297067714,13
542,NZ_AXVN01000030.1,0.9933454191722674,4
543,NZ_AXVN01000031.1,0.9823352104119447,6
544,NZ_AXVN01000032.1,0.676923800785753,16
545,NZ_AXVN01000033.1,0.6878819460893458,10
546,NZ_AXVN01000034.1,0.8018307180218736,12
547,NZ_AXVN01000035.1,0.8344286144276111,11
548,NZ_AXVN01000036.1,0.9632964517359787,6
549,NZ_AXVN01000037.1,0.9362314165120843,9
550,NZ_AXVN01000038.1,0.9513926373745007,6
551,NZ_AXVN01000039.1,0.7992381261144432,14
552,NZ_AXVN01000040.1,0.9880559909203913,4
553,NZ_AXVN01000041.1,0.8664455500276396,10
554,NZ_AXVN01000042.1,0.9766536964980544,10
