,Reference,Breadth of Coverage,Contigs
81,NZ_ACEP01000155.1,0.0,0
82,NZ_ACEP01000154.1,0.0,0
83,NZ_ACEP01000153.1,0.0,0
84,NZ_ACEP01000152.1,0.05949740092043837,1
85,NZ_ACEP01000151.1,0.10573139435414884,1
86,NZ_ACEP01000150.1,0.0,0
87,NZ_ACEP01000149.1,0.2383884417725201,3
88,NZ_ACEP01000148.1,0.0,0
89,NZ_ACEP01000147.1,0.0,0
90,NZ_ACEP01000146.1,0.7560975609756098,1
91,NZ_ACEP01000145.1,0.5273273273273273,2
92,NZ_ACEP01000144.1,0.0,0
93,NZ_ACEP01000143.1,0.1322675641564998,5
94,NZ_ACEP01000142.1,0.0,0
95,NZ_ACEP01000141.1,0.3949894817364697,7
96,NZ_ACEP01000140.1,0.0,0
97,NZ_ACEP01000139.1,0.0,0
98,NZ_ACEP01000138.1,0.3192829457364341,2
99,NZ_ACEP01000137.1,0.09244910123286382,1
100,NZ_ACEP01000136.1,0.6001562907007033,2
101,NZ_ACEP01000135.1,0.0,0
102,NZ_ACEP01000134.1,0.0,0
103,NZ_ACEP01000133.1,0.0,0
104,NZ_ACEP01000132.1,0.0,0
105,NZ_ACEP01000131.1,0.22443924590615108,4
106,NZ_ACEP01000130.1,0.2674740707337499,2
107,NZ_ACEP01000129.1,0.08024447240697466,2
108,NZ_ACEP01000128.1,0.13940005041593143,1
109,NZ_ACEP01000127.1,0.0,0
110,NZ_ACEP01000126.1,0.0,0
111,NZ_ACEP01000125.1,0.0,0
112,NZ_ACEP01000124.1,0.0,0
113,NZ_ACEP01000123.1,0.342339373970346,1
114,NZ_ACEP01000122.1,0.12836937083401073,3
115,NZ_ACEP01000121.1,0.0,0
116,NZ_ACEP01000120.1,0.0,0
117,NZ_ACEP01000119.1,0.12419846675596341,3
118,NZ_ACEP01000118.1,0.0,0
119,NZ_ACEP01000117.1,0.0,0
120,NZ_ACEP01000116.1,0.0,0
121,NZ_ACEP01000115.1,0.0,0
122,NZ_ACEP01000114.1,0.2462686567164179,2
123,NZ_ACEP01000113.1,0.0,0
124,NZ_ACEP01000112.1,0.2226388174593958,8
125,NZ_ACEP01000111.1,0.9041666666666667,3
126,NZ_ACEP01000110.1,0.0,0
127,NZ_ACEP01000109.1,0.03301958020838577,1
128,NZ_ACEP01000108.1,0.0,0
129,NZ_ACEP01000107.1,0.0,0
130,NZ_ACEP01000106.1,0.36455305894975887,22
131,NZ_ACEP01000105.1,0.38038340539619075,16
132,NZ_ACEP01000104.1,0.0,0
133,NZ_ACEP01000103.1,0.0,0
134,NZ_ACEP01000102.1,0.2344926227040048,2
135,NZ_ACEP01000101.1,0.24527684632370983,8
136,NZ_ACEP01000100.1,0.26041200550224564,11
137,NZ_ACEP01000099.1,0.0,0
138,NZ_ACEP01000098.1,0.0,0
139,NZ_ACEP01000097.1,0.1509433962264151,4
140,NZ_ACEP01000096.1,0.0,0
141,NZ_ACEP01000095.1,0.2897142857142857,4
142,NZ_ACEP01000094.1,0.19580321426064987,6
143,NZ_ACEP01000093.1,0.3877417305325021,13
144,NZ_ACEP01000092.1,0.0,0
145,NZ_ACEP01000091.1,0.0,0
146,NZ_ACEP01000090.1,0.39317573075579365,10
147,NZ_ACEP01000089.1,0.17179253867151956,3
148,NZ_ACEP01000088.1,0.16250441332234905,10
149,NZ_ACEP01000087.1,0.10819394452678383,1
150,NZ_ACEP01000086.1,0.3872571692876966,2
151,NZ_ACEP01000085.1,0.0807036787040162,1
152,NZ_ACEP01000084.1,0.16952656605333885,5
153,NZ_ACEP01000083.1,0.5604072292532574,7
154,NZ_ACEP01000082.1,0.4323387582881254,2
155,NZ_ACEP01000081.1,0.16607486829585277,5
156,NZ_ACEP01000080.1,0.16322947883602576,7
157,NZ_ACEP01000079.1,0.0,0
158,NZ_ACEP01000078.1,0.16512583461736005,2
159,NZ_ACEP01000077.1,0.15698403410515757,1
160,NZ_ACEP01000076.1,0.17135439203807876,2
161,NZ_ACEP01000075.1,0.19128205128205128,2
162,NZ_ACEP01000074.1,0.19414403900516092,4
163,NZ_ACEP01000073.1,0.0,0
164,NZ_ACEP01000072.1,0.11117691852102547,1
165,NZ_ACEP01000071.1,0.14490892106492292,1
166,NZ_ACEP01000070.1,0.08406001191572333,1
167,NZ_ACEP01000069.1,0.05465468080012189,2
168,NZ_ACEP01000068.1,0.37139645065446075,3
169,NZ_ACEP01000067.1,0.12073712255772646,2
170,NZ_ACEP01000066.1,0.4997105923210496,2
171,NZ_ACEP01000065.1,0.43533632286995516,2
172,NZ_ACEP01000064.1,0.1495654137035783,22
173,NZ_ACEP01000063.1,0.1060983606557377,2
174,NZ_ACEP01000062.1,0.0,0
175,NZ_ACEP01000061.1,0.3015588464536243,4
176,NZ_ACEP01000060.1,0.23658140706330105,3
177,NZ_ACEP01000059.1,0.5887254901960784,2
178,NZ_ACEP01000058.1,0.10356347438752785,1
179,NZ_ACEP01000057.1,0.30255366395262767,4
180,NZ_ACEP01000056.1,0.14542972877773863,2
181,NZ_ACEP01000055.1,0.23766904352102286,4
182,NZ_ACEP01000054.1,0.21439581259432902,9
183,NZ_ACEP01000053.1,0.35818743144981113,10
184,NZ_ACEP01000052.1,0.21372671237620333,2
185,NZ_ACEP01000051.1,0.2912959967650627,4
186,NZ_ACEP01000050.1,0.0,0
187,NZ_ACEP01000049.1,0.0,0
188,NZ_ACEP01000048.1,0.17850753897265526,1
189,NZ_ACEP01000047.1,0.2834406691835073,12
190,NZ_ACEP01000046.1,0.15832777407160328,1
191,NZ_ACEP01000045.1,0.0,0
192,NZ_ACEP01000044.1,0.3276193870277976,6
193,NZ_ACEP01000043.1,0.35082683714406865,7
194,NZ_ACEP01000042.1,0.0,0
195,NZ_ACEP01000041.1,0.6327674303609692,3
196,NZ_ACEP01000040.1,0.0,0
197,NZ_ACEP01000039.1,0.20505059631369715,3
198,NZ_ACEP01000038.1,0.400966726618705,3
199,NZ_ACEP01000037.1,0.0,0
200,NZ_ACEP01000036.1,0.18326252276054125,3
201,NZ_ACEP01000035.1,0.15415883561344465,3
202,NZ_ACEP01000034.1,0.17773484665539724,3
203,NZ_ACEP01000033.1,0.3978824291127911,12
204,NZ_ACEP01000032.1,0.18963213054793557,2
205,NZ_ACEP01000031.1,0.3944427665357898,7
206,NZ_ACEP01000030.1,0.0,0
207,NZ_ACEP01000029.1,0.4934924998303129,29
208,NZ_ACEP01000028.1,0.2674022391692358,1
209,NZ_ACEP01000027.1,0.13177493884207664,2
210,NZ_ACEP01000026.1,0.08753828792519748,1
211,NZ_ACEP01000025.1,0.1104416046586865,2
212,NZ_ACEP01000024.1,0.0,0
213,NZ_ACEP01000023.1,0.0,0
214,NZ_ACEP01000022.1,0.1899780153134713,2
215,NZ_ACEP01000021.1,0.23608579840179447,2
216,NZ_ACEP01000020.1,0.2306106673537748,3
217,NZ_ACEP01000019.1,0.0,0
218,NZ_ACEP01000018.1,0.0,0
219,NZ_ACEP01000017.1,0.2828255594499865,1
220,NZ_ACEP01000016.1,0.060356057316543636,1
221,NZ_ACEP01000015.1,0.11066233211834631,3
222,NZ_ACEP01000014.1,0.0,0
223,NZ_ACEP01000013.1,0.0,0
224,NZ_ACEP01000012.1,0.5871968962172648,4
225,NZ_ACEP01000011.1,0.16444394213381555,10
226,NZ_ACEP01000010.1,0.0,0
227,NZ_ACEP01000009.1,0.1666180502887813,2
228,NZ_ACEP01000008.1,0.0,0
229,NZ_ACEP01000007.1,0.0,0
230,NZ_ACEP01000006.1,0.36092884533446956,4
231,NZ_ACEP01000005.1,0.0,0
232,NZ_ACEP01000004.1,0.36214906079579884,5
233,NZ_ACEP01000003.1,0.0,0
234,NZ_ACEP01000002.1,0.3185920577617328,8
235,NZ_ACEP01000001.1,0.0,0
236,NZ_AQQF01000001.1,0.0,0
237,NZ_AQQF01000002.1,0.0,0
238,NZ_AQQF01000003.1,0.34338822762106636,2
239,NZ_AQQF01000004.1,0.0,0
240,NZ_AQQF01000005.1,0.0,0
241,NZ_AQQF01000006.1,0.0,0
242,NZ_AQQF01000007.1,0.0,0
243,NZ_AQQF01000008.1,0.0,0
244,NZ_AQQF01000009.1,0.0,0
245,NZ_AQQF01000010.1,0.0,0
246,NZ_AQQF01000011.1,0.0,0
247,NZ_AQQF01000012.1,0.0,0
248,NZ_AQQF01000013.1,0.0,0
249,NZ_AQQF01000014.1,0.0,0
250,NZ_AQQF01000015.1,0.0,0
251,NZ_AQQF01000016.1,0.0,0
252,NZ_AQQF01000017.1,0.0,0
253,NZ_AQQF01000018.1,0.0,0
254,NZ_AQQF01000019.1,0.0,0
255,NZ_AQQF01000020.1,0.0,0
256,NZ_AQQF01000021.1,0.0,0
257,NZ_AQQF01000022.1,0.0,0
258,NZ_AQQF01000023.1,0.021845581360905666,2
259,NZ_AQQF01000024.1,0.0,0
260,NZ_AQQF01000025.1,0.0,0
261,NZ_AQQF01000026.1,0.0,0
262,NZ_AQQF01000027.1,0.0,0
263,NZ_AQQF01000028.1,0.0,0
264,NZ_AQQF01000029.1,0.0,0
265,NZ_AQQF01000030.1,0.0,0
266,NZ_AQQF01000031.1,0.0,0
267,NZ_AQQF01000032.1,0.0,0
268,NZ_AQQF01000033.1,0.0,0
269,NZ_AQQF01000034.1,0.0,0
270,NZ_AQQF01000035.1,0.0,0
271,NZ_AQQF01000036.1,0.0,0
272,NZ_AQQF01000037.1,0.0,0
273,NZ_AQQF01000038.1,0.0,0
274,NZ_AQQF01000039.1,0.0,0
275,NZ_AQQF01000040.1,0.0,0
276,NZ_AQQF01000041.1,0.3138677157610032,2
277,NZ_AQQF01000042.1,0.0,0
278,NZ_AQQF01000043.1,0.0,0
279,NZ_AQQF01000044.1,0.0,0
280,NZ_AQQF01000045.1,0.0,0
281,NZ_AQQF01000046.1,0.0,0
282,NZ_AQQF01000047.1,0.0,0
283,NZ_AQQF01000048.1,0.0,0
284,NZ_AQQF01000049.1,0.0,0
285,NZ_AQQF01000050.1,0.0,0
286,NZ_AQQF01000051.1,0.0,0
287,NZ_AQQF01000052.1,0.0,0
288,NZ_AQQF01000053.1,0.0,0
289,NZ_AQQF01000054.1,0.0,0
290,NZ_AQQF01000055.1,0.0,0
291,NZ_AQQF01000056.1,0.0,0
292,NZ_AQQF01000057.1,0.0,0
293,NZ_AQQF01000058.1,0.0,0
294,NZ_AQQF01000059.1,0.0,0
295,NZ_AQQF01000060.1,0.0,0
296,NZ_AQQF01000061.1,0.0,0
297,NZ_AQQF01000062.1,0.0,0
298,NZ_AQQF01000063.1,0.0,0
299,NZ_AQQF01000064.1,0.0,0
300,NZ_AQQF01000065.1,0.0,0
301,NZ_AQQF01000066.1,0.0,0
302,NZ_AQQF01000067.1,0.0,0
303,NZ_AQQF01000068.1,0.0,0
304,NZ_AQQF01000069.1,0.0,0
305,NZ_AQQF01000070.1,0.0,0
306,NZ_AQQF01000071.1,0.0,0
307,NZ_AQQF01000072.1,0.008562769298181552,1
308,NZ_AQQF01000073.1,0.0,0
309,NZ_AQQF01000074.1,0.0,0
310,NZ_AQQF01000075.1,0.0,0
311,NZ_AQQF01000076.1,0.0,0
312,NZ_AQQF01000077.1,0.0,0
313,NZ_AQQF01000078.1,0.0,0
314,NZ_AQQF01000079.1,0.0,0
315,NZ_AQQF01000080.1,0.0,0
316,NZ_AQQF01000081.1,0.0,0
317,NZ_AQQF01000082.1,0.0,0
318,NZ_AQQF01000083.1,0.0,0
319,NZ_AQQF01000084.1,0.0,0
320,NZ_AQQF01000085.1,0.0,0
321,NZ_AQQF01000086.1,0.0,0
322,NZ_AQQF01000087.1,0.0,0
323,NZ_AQQF01000088.1,0.0,0
324,NZ_AQQF01000089.1,0.0,0
325,NZ_AQQF01000090.1,0.0,0
326,NZ_AQQF01000091.1,0.0,0
327,NZ_AQQF01000092.1,0.0,0
328,NZ_AQQF01000093.1,0.0,0
329,NZ_AQQF01000094.1,0.0,0
330,NZ_AQQF01000095.1,0.0,0
331,NZ_AQQF01000096.1,0.0,0
332,NZ_AQQF01000097.1,0.0,0
333,NZ_AQQF01000098.1,0.0,0
334,NZ_AQQF01000099.1,0.0,0
335,NZ_AQQF01000100.1,0.0,0
336,NZ_AQQF01000101.1,0.0,0
337,NZ_AQQF01000102.1,0.0,0
338,NZ_AQQF01000103.1,0.0,0
339,NZ_AQQF01000104.1,0.0,0
340,NZ_AQQF01000105.1,0.0,0
341,NZ_AQQF01000106.1,0.0,0
342,NZ_AQQF01000107.1,0.0,0
343,NZ_AQQF01000108.1,0.0,0
344,NZ_AQQF01000109.1,0.0,0
345,NZ_AQQF01000110.1,0.0,0
346,NZ_AQQF01000111.1,0.0,0
347,NZ_AQQF01000112.1,0.0,0
348,NZ_AQQF01000113.1,0.0,0
349,NZ_AQQF01000114.1,0.0,0
350,NZ_AQQF01000115.1,0.0,0
351,NZ_AQQF01000116.1,0.0,0
352,NZ_AQQF01000117.1,0.0,0
353,NZ_AQQF01000118.1,0.0,0
354,NZ_AQQF01000119.1,0.0,0
355,NZ_AQQF01000120.1,0.0,0
356,NZ_AQQF01000121.1,0.0,0
357,NZ_AQQF01000122.1,0.0,0
358,NZ_AQQF01000123.1,0.0,0
359,NZ_AQQF01000124.1,0.0,0
360,NZ_AQQF01000125.1,0.0,0
361,NZ_AQQF01000126.1,0.0,0
362,NZ_AQQF01000127.1,0.0,0
363,NZ_AQQF01000128.1,0.0,0
364,NZ_AQQF01000129.1,0.0,0
365,NZ_AQQF01000130.1,0.0,0
366,NZ_AQQF01000131.1,0.0,0
367,NZ_AQQF01000132.1,0.0,0
368,NZ_AQQF01000133.1,0.0,0
369,NZ_AQQF01000134.1,0.0,0
370,NZ_AQQF01000135.1,0.0,0
371,NZ_AQQF01000136.1,0.0,0
372,NZ_AQQF01000137.1,0.0,0
373,NZ_AQQF01000138.1,0.0,0
374,NZ_AQQF01000139.1,0.0,0
375,NZ_AQQF01000140.1,0.0,0
376,NZ_AQQF01000141.1,0.043073038505811144,1
377,NZ_AQQF01000142.1,0.0,0
378,NZ_AQQF01000143.1,0.0,0
379,NZ_AQQF01000144.1,0.0,0
380,NZ_AQQF01000145.1,0.0,0
381,NZ_AQQF01000146.1,0.0,0
382,NZ_AQQF01000147.1,0.0,0
383,NZ_AQQF01000148.1,0.0,0
384,NZ_AQQF01000149.1,0.0,0
385,NZ_AQQF01000150.1,0.0,0
386,NZ_AQQF01000151.1,0.0,0
387,NZ_AQQF01000152.1,0.0,0
388,NZ_AQQF01000153.1,0.0,0
389,NZ_AQQF01000154.1,0.0,0
390,NZ_AQQF01000155.1,0.0,0
391,NZ_AQQF01000156.1,0.0,0
392,NZ_AQQF01000157.1,0.0,0
393,NZ_AQQF01000158.1,0.0,0
394,NZ_AQQF01000159.1,0.0,0
395,NZ_AQQF01000160.1,0.0,0
396,NZ_AQQF01000161.1,0.0,0
397,NZ_AQQF01000162.1,0.0,0
398,NZ_AQQF01000163.1,0.0,0
399,NZ_AQQF01000164.1,0.0,0
400,NZ_AQQF01000165.1,0.0,0
401,NZ_AQQF01000166.1,0.0,0
402,NZ_AQQF01000167.1,0.0,0
403,NZ_AQQF01000168.1,0.0,0
404,NZ_AQQF01000169.1,0.0,0
405,NZ_AQQF01000170.1,0.0,0
406,NZ_AQQF01000171.1,0.0,0
407,NZ_AQQF01000172.1,0.01153345022278701,1
408,NZ_AQQF01000173.1,0.0,0
409,NZ_AQQF01000174.1,0.0,0
410,NZ_AQQF01000175.1,0.0,0
411,NZ_AQQF01000176.1,0.0,0
412,NZ_AQQF01000177.1,0.03169245966414225,2
413,NZ_AQQF01000178.1,0.0,0
414,NZ_AQQF01000179.1,0.0,0
415,NZ_AQQF01000180.1,0.0,0
416,NZ_AQQF01000181.1,0.0,0
417,NZ_AQQF01000182.1,0.0,0
418,NZ_AQQF01000183.1,0.0,0
419,NZ_AQQF01000184.1,0.06067008753395714,1
420,NZ_AQQF01000185.1,0.0,0
421,NZ_AQQF01000186.1,0.0,0
422,NZ_AQQF01000187.1,0.0,0
423,NZ_AQQF01000188.1,0.0,0
424,NZ_AQQF01000189.1,0.0,0
425,NZ_AQQF01000190.1,0.0,0
426,NZ_AQQF01000191.1,0.0,0
427,NZ_AQQF01000192.1,0.0,0
428,NZ_AQQF01000193.1,0.0,0
429,NZ_AQQF01000194.1,0.0,0
430,NZ_AQQF01000195.1,0.0,0
431,NZ_AQQF01000196.1,0.0,0
432,NZ_AQQF01000197.1,0.0,0
433,NZ_AQQF01000198.1,0.0,0
434,NZ_AQQF01000199.1,0.0,0
435,NZ_AQQF01000200.1,0.0,0
436,NZ_AQQF01000201.1,0.11727567325958208,2
437,NZ_AQQF01000202.1,0.0,0
438,NZ_AQQF01000203.1,0.009018441403926235,1
439,NZ_AQQF01000204.1,0.0,0
440,NZ_AQQF01000205.1,0.0,0
441,NZ_AQQF01000206.1,0.0,0
442,NZ_AQQF01000207.1,0.0,0
443,NZ_AUDP01000001.1,0.42596898813252776,73
444,NZ_KE384395.1,0.5104719648367056,62
445,NZ_AUDP01000004.1,0.5292097688866091,65
446,NZ_AUDP01000005.1,0.5487249275190818,53
447,NZ_AUDP01000006.1,0.4133791450070023,44
448,NZ_AUDP01000007.1,0.44330974534601447,34
449,NZ_AUDP01000008.1,0.4196148916645811,34
450,NZ_AUDP01000009.1,0.5453209773567291,38
451,NZ_AUDP01000010.1,0.44387407025309084,32
452,NZ_AUDP01000011.1,0.39168775271736844,31
453,NZ_AUDP01000012.1,0.5911509332593889,37
454,NZ_AUDP01000013.1,0.45159661632490367,29
455,NZ_AUDP01000014.1,0.2681293732651052,19
456,NZ_AUDP01000015.1,0.43604530293854454,27
457,NZ_AUDP01000016.1,0.4265246458436338,27
458,NZ_AUDP01000017.1,0.38052079301595493,23
459,NZ_AUDP01000018.1,0.2913275204602725,18
460,NZ_AUDP01000019.1,0.47939893903974107,27
461,NZ_AUDP01000020.1,0.44928064104898924,21
462,NZ_AUDP01000021.1,0.32158347042784996,17
463,NZ_AUDP01000022.1,0.5007382062759251,24
464,NZ_AUDP01000023.1,0.5091383505130405,22
465,NZ_AUDP01000024.1,0.5240360092090933,23
466,NZ_AUDP01000025.1,0.5260490002816108,20
467,NZ_AUDP01000026.1,0.3829288053201904,14
468,NZ_AUDP01000027.1,0.5987545444728412,19
469,NZ_AUDP01000028.1,0.6126155342954435,16
470,NZ_AUDP01000029.1,0.3798417476253132,14
471,NZ_AUDP01000030.1,0.40133500208594075,12
472,NZ_AUDP01000031.1,0.5766923553145614,15
473,NZ_AUDP01000032.1,0.5098460203860334,13
474,NZ_AUDP01000033.1,0.3362458972766788,11
475,NZ_AUDP01000034.1,0.3917221157099357,10
476,NZ_AUDP01000035.1,0.40358085619189715,11
477,NZ_AUDP01000036.1,0.4180503232407795,11
478,NZ_AUDP01000037.1,0.6979154286800884,15
479,NZ_AUDP01000038.1,0.5452278394921787,13
480,NZ_AUDP01000039.1,0.4852421507563239,12
481,NZ_AUDP01000040.1,0.5076426906607404,13
482,NZ_AUDP01000041.1,0.5168208330878454,11
483,NZ_AUDP01000042.1,0.5897036358081271,12
484,NZ_AUDP01000043.1,0.5271704229228464,9
485,NZ_AUDP01000044.1,0.4316022185160765,6
486,NZ_AUDP01000045.1,0.4886246122026887,8
487,NZ_AUDP01000046.1,0.3804196377346119,6
488,NZ_AUDP01000047.1,0.40548848398449683,6
489,NZ_AUDP01000048.1,0.128344024708957,2
490,NZ_AUDP01000049.1,0.6380796455915635,6
491,NZ_AUDP01000050.1,0.7742198891805191,5
492,NZ_AUDP01000051.1,0.40255685165547306,5
493,NZ_AUDP01000052.1,0.5954518606024808,6
494,NZ_AUDP01000053.1,0.44247568304318197,4
495,NZ_AUDP01000054.1,0.1714263112095562,1
496,NZ_AUDP01000055.1,0.5500124100273021,3
497,NZ_AUDP01000056.1,0.18634904544686604,2
498,NZ_AUDP01000057.1,0.47725688393168353,4
499,NZ_AUDP01000058.1,0.5764705882352941,3
500,NZ_AUDP01000059.1,0.40117746005046256,1
501,NZ_AUDP01000060.1,0.24502362881283116,1
502,NZ_AUDP01000061.1,0.33898847631241996,1
503,NZ_AUDP01000062.1,0.8567677946324388,1
504,NZ_AUDP01000063.1,0.4557950640424867,1
505,NZ_AUDP01000064.1,0.0,0
506,NZ_AUDP01000065.1,0.0,0
507,NZ_AUDP01000066.1,0.0,0
508,NZ_AUDP01000067.1,0.0,0
509,NZ_AUDP01000068.1,0.0,0
510,NZ_AUDP01000069.1,0.0,0
511,NZ_AUDP01000070.1,0.0,0
512,NZ_AUDP01000071.1,0.9170896785109983,1
513,NZ_AXVN01000001.1,0.21118697310638843,23
514,NZ_AXVN01000002.1,0.15932225182687706,17
515,NZ_AXVN01000003.1,0.12288248476015859,11
516,NZ_AXVN01000004.1,0.025991888201750864,2
517,NZ_AXVN01000005.1,0.26839647977523445,19
518,NZ_AXVN01000006.1,0.20263261171628888,14
519,NZ_AXVN01000007.1,0.10760432337846633,8
520,NZ_AXVN01000008.1,0.1980518646071603,10
521,NZ_AXVN01000009.1,0.04175304751637781,2
522,NZ_AXVN01000010.1,0.34719522354901416,17
523,NZ_AXVN01000011.1,0.28783719264740987,11
524,NZ_AXVN01000012.1,0.53176316036408,22
525,NZ_AXVN01000013.1,0.26402981643844614,8
526,NZ_AXVN01000014.1,0.5157550241752459,20
527,NZ_AXVN01000015.1,0.38653448988021477,17
528,NZ_AXVN01000016.1,0.26998344370860927,12
529,NZ_AXVN01000017.1,0.15968831345594364,7
530,NZ_AXVN01000018.1,0.38643315330431893,13
531,NZ_AXVN01000019.1,0.21551739935130382,9
532,NZ_AXVN01000020.1,0.0,0
533,NZ_AXVN01000021.1,0.4075810863618601,12
534,NZ_AXVN01000022.1,0.5197546880528364,14
535,NZ_AXVN01000023.1,0.5346042681236884,14
536,NZ_AXVN01000024.1,0.38260800696946895,11
537,NZ_AXVN01000025.1,0.15610087170459608,5
538,NZ_AXVN01000026.1,0.14055309357422874,5
539,NZ_AXVN01000027.1,0.028191869144724033,1
540,NZ_AXVN01000028.1,0.414440933292931,10
541,NZ_AXVN01000029.1,0.07252388412064514,3
542,NZ_AXVN01000030.1,0.6097453130527061,17
543,NZ_AXVN01000031.1,0.5499684557328784,16
544,NZ_AXVN01000032.1,0.026983790905027408,1
545,NZ_AXVN01000033.1,0.24356909375148042,6
546,NZ_AXVN01000034.1,0.24607703281027105,7
547,NZ_AXVN01000035.1,0.12842379853516606,4
548,NZ_AXVN01000036.1,0.2309042350247997,8
549,NZ_AXVN01000037.1,0.32736511008952335,9
550,NZ_AXVN01000038.1,0.47611464968152867,10
551,NZ_AXVN01000039.1,0.107445831307073,2
552,NZ_AXVN01000040.1,0.12654704642490408,2
553,NZ_AXVN01000041.1,0.09660033167495855,4
554,NZ_AXVN01000042.1,0.06712062256809338,2
555,NZ_AXVN01000043.1,0.0,0
556,NZ_AXVN01000044.1,0.10225401861885233,3
557,NZ_AXVN01000045.1,0.0975609756097561,2
558,NZ_AXVN01000046.1,0.11798532619472536,3
559,NZ_AXVN01000047.1,0.1857729960907481,3
560,NZ_AXVN01000048.1,0.3902935686407602,7
561,NZ_AXVN01000049.1,0.17515770707624795,4
562,NZ_AXVN01000050.1,0.0,0
563,NZ_AXVN01000051.1,0.24638888888888888,4
564,NZ_AXVN01000052.1,0.3181401579244219,7
565,NZ_AXVN01000053.1,0.11625775521714608,3
566,NZ_AXVN01000054.1,0.5592845156913849,8
567,NZ_AXVN01000055.1,0.4184983359543576,6
568,NZ_AXVN01000056.1,0.1225085075352455,2
569,NZ_AXVN01000057.1,0.20773203706516785,4
570,NZ_AXVN01000058.1,0.30746700140743277,4
571,NZ_AXVN01000059.1,0.23988406239273866,4
572,NZ_AXVN01000060.1,0.29461526576019775,5
573,NZ_AXVN01000061.1,0.10583755348800691,2
574,NZ_AXVN01000062.1,0.2875876913265306,5
575,NZ_AXVN01000063.1,0.23004637539663167,4
576,NZ_AXVN01000064.1,0.09171839268213003,2
577,NZ_AXVN01000065.1,0.27077316610281377,5
