task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
68	96/9474bb	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-19 18:59:40.546	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	24.9s	1.2s	-	104.2%	0.0%	10.5 MB	55.5 MB	32.4 MB	29.1 MB
30	94/8d9493	SKESA	ENN	COMPLETED	0	2021-10-19 18:50:25.402	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	21m 18s	9m 57s	-	534.5%	6.4%	16.1 GB	18.5 GB	368.5 MB	28.8 MB
71	6c/c2c4b0	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-19 19:00:40.562	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	15s	1.3s	-	117.6%	0.1%	77.7 MB	2.6 GB	32.3 MB	28.9 MB
17	5f/c8ced8	MEGAHIT	EMS	COMPLETED	0	2021-10-19 18:43:50.322	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	22m 29s	17m 44s	-	635.1%	0.8%	2.1 GB	2.4 GB	20.6 GB	8 GB
74	1b/d1161a	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:01:40.563	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	10s	1s	-	129.2%	0.0%	11.3 MB	55.5 MB	32.6 MB	29.4 MB
31	4d/726057	SKESA	ERR2984773	COMPLETED	0	2021-10-19 18:50:25.405	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	27m 23s	16m	-	523.1%	7.1%	17.8 GB	21 GB	884.8 MB	29.1 MB
77	d7/6b27aa	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-10-19 19:06:45.615	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.9s	2s	-	77.9%	0.0%	46.5 MB	2.6 GB	32.5 MB	29.2 MB
19	57/0646fe	MEGAHIT	ERR2984773	COMPLETED	0	2021-10-19 18:43:50.326	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	28m 19s	23m 31s	-	669.0%	0.8%	2.1 GB	2.2 GB	22.3 GB	9.5 GB
80	b8/ec2df3	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:07:50.624	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	1.8s	-	91.4%	0.0%	49 MB	2.6 GB	43.5 MB	31 MB
24	2f/d4cf54	METASPADES	ENN	COMPLETED	0	2021-10-19 18:46:25.351	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	32m 38s	25m 23s	-	445.8%	1.8%	4.6 GB	6.6 GB	12.6 GB	11.3 GB
83	a0/1b31e3	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-19 19:11:55.668	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	10s	1.3s	-	104.5%	0.1%	80 MB	2.6 GB	33 MB	29.4 MB
45	a4/ea2c2f	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:11:55.622	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	29m 15s	9.3s	-	475.2%	0.2%	628.7 MB	1 GB	104.9 MB	1 MB
89	20/413656	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:12:25.658	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	3.8s	-	60.4%	0.1%	104.3 MB	385.7 MB	108.7 MB	1 KB
87	58/0c3a57	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-19 19:12:25.660	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	3s	-	91.5%	0.1%	65.4 MB	347.7 MB	14.7 MB	1.4 KB
88	fe/cfd1d8	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:12:25.654	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.8s	38.4s	-	98.7%	0.3%	324.7 MB	631.6 MB	108.7 MB	275.8 KB
86	61/244e51	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:12:25.663	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 55s	1m 33s	-	100.0%	0.4%	534.1 MB	815.1 MB	126.1 MB	769.2 KB
33	68/5d47d5	SPADES	ENN	COMPLETED	0	2021-10-19 18:54:30.451	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	35m 8s	19m 40s	-	471.9%	1.8%	4.6 GB	6.6 GB	9.6 GB	11.2 GB
90	e7/347529	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-19 19:14:25.686	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	14.9s	1.1s	-	131.2%	0.0%	10.4 MB	55.5 MB	33 MB	29.3 MB
44	9b/fdcb32	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:11:55.626	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	36m 35s	7m 29s	-	174.5%	0.9%	2.4 GB	3.4 GB	9.1 GB	3.4 GB
93	16/e641e2	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-19 19:19:35.751	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	3.6s	-	92.0%	0.0%	56.8 MB	338.9 MB	61.7 MB	955 B
48	a9/79e59b	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:20:05.701	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34m 55s	13.3s	-	562.8%	0.3%	671.3 MB	1 GB	116.1 MB	608.6 KB
95	9e/64f202	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:20:35.749	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3.8s	-	58.9%	0.1%	109.5 MB	391.3 MB	103.5 MB	1 KB
94	d1/a121f5	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-19 19:20:35.753	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.8s	-	92.8%	0.1%	71.6 MB	353.8 MB	14.2 MB	1.4 KB
97	10/70cbf5	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:20:35.746	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	50s	35s	-	98.4%	0.3%	353.9 MB	642 MB	103.5 MB	140.9 KB
96	dc/12a87b	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:20:35.757	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 30s	1m 14s	-	99.2%	0.3%	341.2 MB	622.3 MB	131.6 MB	506.3 KB
50	3c/feaaf4	METAHIPMER2	ENN	FAILED	0	2021-10-19 19:20:35.704	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	36m 30s	1m 31s	-	260.3%	12.7%	32 GB	105.4 GB	4.9 GB	4.4 GB
54	33/31a0a4	ASSEMBLY_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:22:40.710	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	36m 5s	4.7s	-	151.1%	0.2%	598.6 MB	937.2 MB	88.6 MB	1004 B
51	23/112c13	METAHIPMER2	ERR2984773	FAILED	0	2021-10-19 19:21:40.813	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	37m 20s	1m 37s	-	292.5%	12.8%	31.8 GB	105.2 GB	6.3 GB	4.1 GB
99	06/2863de	SNP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:23:10.793	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	30s	3.6s	-	57.8%	0.1%	94.9 MB	376.6 MB	96.3 MB	1 KB
100	b3/da807c	GAP_ASSESSMENT	BCALM2	COMPLETED	0	2021-10-19 19:23:10.798	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	30s	3.6s	-	57.0%	0.1%	83.6 MB	365 MB	96.3 MB	848 B
101	23/307c24	MISASSEMBLY	BCALM2	COMPLETED	0	2021-10-19 19:23:10.800	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	30s	2.8s	-	89.4%	0.1%	68.1 MB	350.6 MB	13.7 MB	1.5 KB
102	23/0b26b4	ASSEMBLY_STATS_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:23:10.804	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.8s	16.1s	-	97.8%	0.1%	84.9 MB	365.4 MB	96.4 MB	150.3 KB
53	8d/600547	METAHIPMER2	EMS	FAILED	0	2021-10-19 19:22:10.775	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	8	1d	-	32 GB	37m 35s	1m 43s	-	258.3%	12.7%	32 GB	105.9 GB	5.8 GB	5.2 GB
59	56/cc7c8f	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:24:40.750	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34m 30s	15.6s	-	590.6%	0.3%	678.5 MB	1 GB	116.1 MB	608.4 KB
107	e8/ed8047	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:25:10.818	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	1.9s	-	100.1%	0.1%	91.6 MB	371.9 MB	103.4 MB	5.5 KB
106	7a/759b20	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-19 19:25:10.830	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.8s	2.9s	-	95.0%	0.0%	65.9 MB	348.6 MB	14.2 MB	1.4 KB
105	1d/368725	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:25:10.825	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	33.6s	-	98.1%	0.3%	416.8 MB	701.1 MB	103.4 MB	137.4 KB
12	86/bbd3b0	GATBMINIAPIPELINE	ENN	COMPLETED	0	2021-10-19 18:42:50.288	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	47m 9s	43m 27s	-	1102.3%	5.4%	6.8 GB	12.4 GB	50.9 GB	16.1 GB
108	f9/c2e473	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:25:10.822	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 30s	1m 18s	-	98.3%	0.1%	147.4 MB	428.4 MB	131.6 MB	499.7 KB
49	04/a1bbe9	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:20:05.706	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	41m 25s	6m 45s	-	165.2%	1.0%	2.5 GB	3.5 GB	6.1 GB	3.9 GB
109	f0/f00a34	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-19 19:26:45.790	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	35s	993ms	-	128.6%	0.0%	10.6 MB	55.5 MB	32.5 MB	29.3 MB
61	64/555591	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:26:45.756	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	36m 30s	14.1s	-	541.9%	0.5%	674.4 MB	1.1 GB	116.1 MB	611.9 KB
110	c8/32adb4	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-19 19:27:15.793	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	2.1s	-	91.6%	0.0%	40.8 MB	297.2 MB	39.1 MB	960 B
113	b2/8f8ad1	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:27:15.805	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	20s	4.1s	-	62.0%	0.1%	110.7 MB	391.3 MB	103.5 MB	5.4 KB
114	99/5cd137	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-19 19:27:15.809	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	20s	2.2s	-	83.4%	0.0%	50.1 MB	329.9 MB	14.3 MB	1.4 KB
116	2f/96c76f	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:27:15.801	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.9s	36.5s	-	98.9%	0.3%	349.7 MB	642 MB	103.5 MB	138 KB
63	2c/0038ad	ASSEMBLY_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:27:45.758	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	35m	14s	-	542.2%	0.3%	672 MB	1.1 GB	116.2 MB	664.6 KB
115	7d/c2ff07	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:27:15.814	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	50.7s	-	98.7%	0.1%	196.2 MB	476.9 MB	131.6 MB	496.3 KB
119	94/a58373	MISASSEMBLY	MINIA	COMPLETED	0	2021-10-19 19:28:20.802	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	2.9s	-	90.6%	0.1%	68 MB	349.8 MB	14.3 MB	1.5 KB
118	7d/5201da	SNP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:28:20.799	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	20s	3.1s	-	84.1%	0.1%	110.4 MB	391.3 MB	104.1 MB	10.4 KB
120	3d/203adb	GAP_ASSESSMENT	MINIA	COMPLETED	0	2021-10-19 19:28:20.883	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.8s	24.9s	-	97.2%	0.2%	578.3 MB	959.5 MB	104.1 MB	163.9 KB
117	66/8c92c1	ASSEMBLY_STATS_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:28:20.878	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	57.4s	-	96.4%	0.1%	317.1 MB	597.5 MB	132.4 MB	553.7 KB
55	62/541b14	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-19 19:23:10.752	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	44m 20s	7m 51s	-	169.1%	1.1%	2.7 GB	3.7 GB	9.3 GB	3.4 GB
6	a3/bc5196	ABYSS	ENN	COMPLETED	0	2021-10-19 18:43:20.299	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	52m 24s	48m 8s	-	772.9%	1.2%	3 GB	3.3 GB	25.1 GB	21.9 GB
66	ac/7d7101	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:31:25.811	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	33m 30s	14.8s	-	578.7%	0.3%	796 MB	2.2 GB	118 MB	113.9 KB
121	55/087e87	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-19 19:31:25.846	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.9s	24.5s	-	95.9%	0.1%	76.8 MB	362 MB	400.5 MB	941 B
122	05/f5a97b	FILTER_ASSEMBLY	ABySS	COMPLETED	0	2021-10-19 19:31:55.826	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	24.9s	1.3s	-	118.7%	0.1%	78.5 MB	2.6 GB	33.7 MB	29.8 MB
11	ce/2d27d1	GATBMINIAPIPELINE	EMS	COMPLETED	0	2021-10-19 18:41:15.276	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	52m 55s	50m 40s	-	1023.8%	2.7%	6.7 GB	12.5 GB	46 GB	19.4 GB
124	6b/08ca0c	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:31:55.863	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	4.2s	-	90.1%	0.1%	107.7 MB	388.9 MB	97.7 MB	32.4 KB
126	b5/deb14f	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:31:55.869	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.6s	-	94.5%	0.0%	75.3 MB	357.7 MB	13.8 MB	4.7 KB
42	d8/ba052c	IDBA	EMS	COMPLETED	0	2021-10-19 19:08:20.581	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	50m 20s	23m 59s	-	682.0%	2.4%	6 GB	6.9 GB	5.8 GB	2.6 GB
58	db/6b3028	READ_MAPPING	MINIA	COMPLETED	0	2021-10-19 19:25:10.778	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	41m 50s	7m 7s	-	179.1%	1.0%	2.7 GB	3.3 GB	9.5 GB	3.9 GB
125	2c/8ccee0	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:31:55.859	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	40s	25.4s	-	99.4%	0.3%	361.8 MB	689.6 MB	97.7 MB	20.1 KB
129	19/dc9217	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-19 19:32:25.836	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	1.1s	-	126.7%	0.0%	10.4 MB	55.5 MB	32.5 MB	29.4 MB
130	1e/199296	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-19 19:32:25.866	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1s	-	120.3%	0.0%	10.5 MB	55.5 MB	34 MB	29.2 MB
131	ce/03f170	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-19 19:32:25.894	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.7s	-	98.6%	0.0%	47.8 MB	323.6 MB	38.2 MB	948 B
70	f5/5d9e24	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-19 19:32:25.801	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	33m	13s	-	551.9%	0.3%	819 MB	2 GB	117.7 MB	201.5 KB
123	ed/58d29a	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:31:55.866	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.9s	46.5s	-	99.1%	0.2%	305.3 MB	585.8 MB	127.2 MB	224.5 KB
72	bf/e1dba5	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-10-19 19:32:25.808	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	32m 5s	17.5s	-	591.1%	0.3%	835.9 MB	1.6 GB	117.5 MB	340.1 KB
139	0a/035bd4	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-19 19:32:55.849	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.9s	-	89.7%	0.1%	68.1 MB	350.6 MB	13.9 MB	5.6 KB
140	b0/c40ff9	MISASSEMBLY	SKESA	COMPLETED	0	2021-10-19 19:32:55.864	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	2.2s	-	84.1%	0.0%	54.9 MB	336.6 MB	14 MB	5.6 KB
75	c6/56709b	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:32:55.812	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	31m 25s	13.7s	-	549.4%	0.3%	872.2 MB	2.7 GB	118 MB	131.9 KB
142	c0/2c4c23	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-19 19:32:55.856	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	25s	12.7s	-	83.4%	0.0%	109.6 MB	390.2 MB	100.3 MB	202.9 KB
143	4c/35b1c2	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-19 19:32:55.860	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	25.1s	-	95.7%	0.2%	553.3 MB	837.1 MB	100.3 MB	109.5 KB
137	22/8839ae	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-19 19:32:55.843	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	45s	28.4s	-	100.2%	0.3%	378.5 MB	670.7 MB	98.7 MB	55.8 KB
136	e9/c2715f	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-10-19 19:32:55.846	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	45s	28.4s	-	98.6%	0.1%	102.4 MB	383.2 MB	98.7 MB	418.2 KB
138	ad/eff022	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-19 19:32:55.853	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	34.9s	-	99.3%	0.2%	548.6 MB	828.2 MB	128 MB	268.9 KB
146	bf/af2b22	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:33:25.894	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.8s	-	90.4%	0.1%	71.7 MB	353.8 MB	13.8 MB	5.4 KB
141	98/48c067	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-10-19 19:32:55.868	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	40s	-	98.4%	0.2%	526.2 MB	806.2 MB	129.6 MB	373.8 KB
