task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
16	7b/6cc00a	BCALM2	LNN	CACHED	0	2021-10-15 11:34:12.340	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	7m 19s	6m 45s	-	664.6%	2.8%	7 GB	12.1 GB	18.7 GB	13.6 GB
38	ab/0aa6db	reformat_METAHIPMER2	ENN	CACHED	0	2021-10-15 11:34:12.396	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	58s	23s	-	277.2%	0.1%	152.6 MB	3.8 GB	740.8 MB	4.8 GB
41	e0/c4510d	reformat_METAHIPMER2	LNN	CACHED	0	2021-10-15 11:43:17.417	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	11m 32s	1m 55s	-	264.3%	0.1%	239.3 MB	3 GB	3.9 GB	24.1 GB
6	aa/037a68	PROCESS_READS	ERR2935805	CACHED	0	2021-10-14 17:53:34.645	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 42s	4m 12s	-	98.9%	0.0%	53.8 MB	334.7 MB	3 GB	467 B
42	c7/b8a0e2	reformat_METAHIPMER2	ERR2935805	CACHED	0	2021-10-15 11:45:17.440	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	14m 7s	2m 31s	-	240.5%	0.1%	231.9 MB	3 GB	6.1 GB	24.3 GB
2	df/87662b	PROCESS_READS	ENN	CACHED	0	2021-10-14 17:53:34.602	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 13s	43.5s	-	99.1%	0.0%	53.5 MB	334.7 MB	376.2 MB	441 B
56	55/87a132	SKESA	ENN	CACHED	0	2021-10-15 11:56:52.545	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	35m 22s	12m 12s	-	489.4%	12.8%	16.1 GB	18.5 GB	368.5 MB	28.8 MB
44	4e/6e083b	METASPADES	ENN	CACHED	0	2021-10-15 11:37:12.355	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	19m 43s	16m 10s	-	542.5%	1.8%	4.6 GB	6.6 GB	12.6 GB	11.3 GB
15	31/6733bf	BCALM2	EMS	CACHED	0	2021-10-15 11:36:42.363	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	6m 33s	3m 26s	-	462.3%	2.6%	6.6 GB	12.2 GB	8.5 GB	4.3 GB
37	25/b3db45	MEGAHIT	ERR2984773	CACHED	0	2021-10-15 11:34:42.528	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	23m 4s	22m 1s	-	659.8%	1.7%	2.1 GB	2.5 GB	22.3 GB	9.5 GB
14	fc/904b1b	BCALM2	ENN	CACHED	0	2021-10-15 11:34:42.883	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	4m 33s	3m 28s	-	383.3%	2.0%	5.1 GB	8.1 GB	5.9 GB	3.4 GB
66	c0/6f990f	SPADES	ERR2935805	CACHED	0	2021-10-15 12:12:27.665	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	2h 39m 22s	2h 32s	-	491.8%	3.3%	8.3 GB	10.4 GB	53.4 GB	95 GB
7	43/291986	PROCESS_READS	ERR2984773	CACHED	0	2021-10-14 17:53:34.633	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 27s	57.3s	-	98.5%	0.0%	53.3 MB	334.7 MB	892.5 MB	469 B
40	b9/59a117	reformat_METAHIPMER2	LHS	CACHED	0	2021-10-15 11:41:12.409	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	9m 37s	2m 4s	-	294.1%	0.1%	243.8 MB	3.8 GB	5.7 GB	19.8 GB
29	ed/594368	reformat_IDBA	EMS	CACHED	0	2021-10-15 11:34:12.320	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	1m 9s	35.4s	-	255.9%	0.1%	159.6 MB	3.8 GB	1.9 GB	3.2 GB
5	e8/b01b09	PROCESS_READS	LNN	CACHED	0	2021-10-14 17:53:34.650	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4m 17s	3m 48s	-	99.1%	0.0%	53.4 MB	334.7 MB	2 GB	437 B
28	11/0765b1	reformat_IDBA	LNN	CACHED	0	2021-10-15 11:34:12.334	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	3m 9s	2m 33s	-	216.0%	0.1%	241.1 MB	3.8 GB	3.9 GB	12.8 GB
3	e6/1c3338	PROCESS_READS	EMS	CACHED	0	2021-10-14 17:53:34.664	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 17s	47.2s	-	98.1%	0.0%	53.2 MB	334.7 MB	921.2 MB	435 B
17	bd/fac65e	BCALM2	ERR2935805	CACHED	0	2021-10-15 11:34:12.352	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	15m 8s	14m 32s	-	370.3%	2.5%	6.3 GB	12.4 GB	33.4 GB	14.6 GB
64	50/4c7d24	SPADES	LHS	CACHED	0	2021-10-15 12:07:57.636	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	2h 23m 12s	1h 48m 52s	-	520.3%	1.8%	4.6 GB	7.4 GB	52.9 GB	34 GB
70	5b/026268	UNICYCLER	EMS	CACHED	0	2021-10-15 12:15:27.695	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	10h 34m 31s	9h 52m 41s	-	140.8%	2.5%	6.5 GB	10.5 GB	46.8 GB	281.9 GB
69	0b/d876c3	UNICYCLER	LHS	CACHED	0	2021-10-15 12:14:57.696	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	9h 48m 26s	9h 7m 4s	-	295.1%	6.1%	7.7 GB	10 GB	153.9 GB	197.5 GB
22	ab/89cfee	GATBMINIAPIPELINE	LHS	CACHED	0	2021-10-15 11:35:12.334	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 30m 29s	1h 28m 54s	-	697.9%	5.9%	7.4 GB	12.6 GB	180.7 GB	42.5 GB
67	07/1aaa5b	SPADES	ERR2984773	CACHED	0	2021-10-15 12:13:27.673	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	2h 8m 52s	1h 29m 3s	-	377.8%	2.3%	5.8 GB	9.5 GB	15.9 GB	96.3 GB
61	b0/a99490	SKESA	ERR2984773	CACHED	0	2021-10-15 11:58:52.571	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	40m 12s	14m 55s	-	597.4%	7.1%	17.8 GB	20.4 GB	884.8 MB	29.1 MB
62	9f/02ba3b	SPADES	ENN	CACHED	0	2021-10-15 11:57:52.581	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	45m 42s	21m 26s	-	458.3%	1.8%	4.6 GB	6.6 GB	9.6 GB	11.2 GB
25	a0/35b526	GATBMINIAPIPELINE	ERR2984773	CACHED	0	2021-10-15 11:34:12.327	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 6m 39s	1h 6m 5s	-	1068.3%	4.6%	5.8 GB	12.4 GB	86.2 GB	28.2 GB
46	23/c08966	METASPADES	LHS	CACHED	0	2021-10-15 11:46:47.538	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	2h 16m 33s	2h 3m 24s	-	516.7%	1.8%	4.6 GB	7.4 GB	68.6 GB	33.9 GB
24	45/d1f026	GATBMINIAPIPELINE	ERR2935805	CACHED	0	2021-10-15 11:35:12.337	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 35m 59s	1h 34m 26s	-	619.8%	5.8%	7.3 GB	12.5 GB	150.1 GB	36.1 GB
39	9b/28929b	reformat_METAHIPMER2	EMS	CACHED	0	2021-10-15 11:41:42.403	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	8m 42s	34.8s	-	274.5%	0.1%	160.1 MB	3.8 GB	1.9 GB	5.6 GB
71	fe/742aee	UNICYCLER	LNN	CACHED	0	2021-10-15 12:13:27.677	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	5h 50m 9s	5h 10m 17s	-	485.9%	1.8%	4.6 GB	8.8 GB	184.9 GB	70.7 GB
20	fd/0b3c30	GATBMINIAPIPELINE	ENN	CACHED	0	2021-10-15 11:34:12.304	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	41m 15s	40m 43s	-	1158.2%	5.4%	6.8 GB	12.4 GB	42.3 GB	16.1 GB
47	31/567877	METASPADES	LNN	CACHED	0	2021-10-15 11:38:12.498	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 15m 13s	1h 10m 37s	-	604.0%	1.8%	4.6 GB	6.6 GB	66.8 GB	11.8 GB
58	0a/b74167	SKESA	LHS	CACHED	0	2021-10-15 11:48:17.463	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	41m 22s	26m 45s	-	390.8%	8.4%	21.3 GB	24.7 GB	2.8 GB	2.8 MB
63	a5/430c9b	SPADES	EMS	CACHED	0	2021-10-15 12:10:27.656	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 34m 12s	57m 25s	-	456.4%	1.8%	4.6 GB	8.4 GB	15.7 GB	53.2 GB
19	bf/f6dd1e	BCALM2	ERR2984773	CACHED	0	2021-10-15 11:34:12.391	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	5m 3s	4m 28s	-	522.4%	1.9%	4.8 GB	11.9 GB	16.2 GB	6.8 GB
32	d9/ca3a50	MEGAHIT	ENN	CACHED	0	2021-10-15 11:34:12.349	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	12m 48s	12m 14s	-	601.5%	0.7%	1.7 GB	2.1 GB	16.5 GB	6.9 GB
72	06/3bfa0c	UNICYCLER	ERR2984773	CACHED	0	2021-10-15 12:14:27.911	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	19h 47m	19h 6m 6s	-	115.2%	5.5%	13.8 GB	15.2 GB	48 GB	555.6 GB
60	27/e11bcb	SKESA	ERR2935805	CACHED	0	2021-10-15 11:53:52.537	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	44m 22s	24m 7s	-	430.7%	8.4%	21.1 GB	24.1 GB	3 GB	8.6 MB
51	f7/3f335a	MINIA	EMS	CACHED	0	2021-10-15 11:44:47.452	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	14m 27s	3m 19s	-	529.7%	2.6%	6.6 GB	12.2 GB	9.1 GB	4.4 GB
65	7c/9be2f8	SPADES	LNN	CACHED	0	2021-10-15 12:01:52.585	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 57m 47s	1h 29m 31s	-	517.2%	1.8%	4.6 GB	6.6 GB	51.1 GB	11.8 GB
52	40/56c7b9	MINIA	LHS	CACHED	0	2021-10-15 11:48:17.459	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	34m 12s	19m 32s	-	763.1%	2.9%	7.2 GB	12.3 GB	39 GB	16.8 GB
57	cf/79503e	SKESA	EMS	CACHED	0	2021-10-15 11:50:47.490	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	28m 2s	10m 50s	-	486.6%	7.1%	17.8 GB	20.4 GB	913.5 MB	28.9 MB
59	78/6b87d6	SKESA	LNN	CACHED	0	2021-10-15 11:57:52.577	docker:cimendes/skesa:2.5.0-1	8	1d	-	32 GB	1h 1m 22s	37m 11s	-	413.5%	8.2%	20.7 GB	23.8 GB	2 GB	8 MB
18	77/de7ed9	BCALM2	LHS	CACHED	0	2021-10-15 11:35:12.344	docker:cimendes/bcalm:2.2.3-1	8	1d	-	32 GB	14m 23s	12m 47s	-	464.6%	2.9%	7.3 GB	12.4 GB	37.8 GB	16.8 GB
68	81/da1e0f	UNICYCLER	ENN	CACHED	0	2021-10-15 12:09:27.670	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	3h 39m 33s	3h 3m 42s	-	198.9%	3.6%	4.5 GB	8.9 GB	36.2 GB	93.8 GB
55	6a/d45597	MINIA	ERR2984773	CACHED	0	2021-10-15 11:48:47.525	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	23m 47s	8m 35s	-	369.4%	1.9%	4.7 GB	12.2 GB	17.3 GB	6.8 GB
34	13/701fa9	MEGAHIT	LHS	CACHED	0	2021-10-15 11:35:12.357	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	36m 23s	34m 50s	-	678.8%	2.7%	6.9 GB	7.9 GB	70.8 GB	24.7 GB
49	a7/1d03a2	METASPADES	ERR2984773	CACHED	0	2021-10-15 11:34:12.308	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 5m 50s	1h 5m 17s	-	529.9%	5.4%	6.8 GB	9.1 GB	16.2 GB	57.7 GB
43	02/eade08	reformat_METAHIPMER2	ERR2984773	CACHED	0	2021-10-15 11:43:47.477	docker:pcerqueira/bbtools:38.44	8	1d	-	32 GB	10m 52s	46.2s	-	230.0%	0.1%	167.2 MB	3.8 GB	1.8 GB	6.1 GB
50	1c/bb67fb	MINIA	ENN	CACHED	0	2021-10-15 11:48:17.455	docker:cimendes/minia:3.2.6-1	8	1d	-	32 GB	17m 12s	2m 31s	-	523.8%	2.0%	5.1 GB	8.1 GB	6.5 GB	3.5 GB
11	4c/8674e3	ABYSS	LNN	CACHED	0	2021-10-15 11:35:12.340	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	1h 57m 9s	1h 55m 36s	-	807.7%	1.1%	2.8 GB	3.2 GB	121.1 GB	105.3 GB
35	71/eddb85	MEGAHIT	LNN	CACHED	0	2021-10-15 11:35:12.348	docker:cimendes/megahit-assembler:1.2.9-1	8	1d	-	32 GB	40m 33s	39m	-	664.4%	3.4%	8.5 GB	9.8 GB	77.6 GB	28.3 GB
8	ac/986e50	ABYSS	ENN	CACHED	0	2021-10-15 11:34:12.372	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	38m 18s	37m 44s	-	779.9%	1.2%	2.9 GB	3.2 GB	25.1 GB	21.9 GB
81	96/5a9b55	IDBA	ERR2984773	CACHED	0	2021-10-15 12:42:37.902	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 59m 55s	52m 5s	-	561.3%	8.2%	10.3 GB	11.4 GB	8.8 GB	5 GB
82	10/0d5c3f	IDBA	LHS	CACHED	0	2021-10-15 13:08:13.119	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	3h 21s	1h 33m 20s	-	690.4%	11.0%	27.7 GB	28.8 GB	17.6 GB	6.9 GB
80	44/0f2613	IDBA	ENN	CACHED	0	2021-10-15 12:39:32.894	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 25m 11s	20m 9s	-	686.1%	2.2%	5.6 GB	6.5 GB	5.3 GB	2.5 GB
79	e1/3c8408	VELVETOPTIMISER	ERR2984773	CACHED	0	2021-10-15 12:35:32.855	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	4h 18m 8s	3h 16m 16s	-	219.5%	12.7%	31.9 GB	39.1 GB	219.1 GB	50 GB
76	d6/d6aaf9	VELVETOPTIMISER	LHS	CACHED	0	2021-10-15 12:22:02.743	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	15h 3m 53s	14h 15m 28s	-	122.5%	12.8%	31.9 GB	78.7 GB	564.2 GB	92 GB
83	0c/636eb6	IDBA	ERR2935805	CACHED	0	2021-10-15 12:52:07.982	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	2h 57m 45s	1h 42m 7s	-	672.9%	18.8%	23.6 GB	24.7 GB	20.9 GB	5.7 GB
77	08/039e2c	VELVETOPTIMISER	LNN	CACHED	0	2021-10-15 12:22:02.747	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	6h 4m 9s	5h 15m 48s	-	116.1%	12.8%	31.9 GB	40.1 GB	411.3 GB	102.9 GB
75	4c/8d8ce4	VELVETOPTIMISER	EMS	CACHED	0	2021-10-15 12:18:32.714	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	2h 40m 32s	1h 55m 41s	-	343.5%	12.8%	31.9 GB	38.4 GB	283.9 GB	34.8 GB
9	60/64bd7e	ABYSS	EMS	CACHED	0	2021-10-15 11:34:12.299	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	7h 37m 33s	7h 36m 58s	-	797.9%	2.5%	3.2 GB	3.6 GB	33.3 GB	25.4 GB
74	9a/817e48	VELVETOPTIMISER	ENN	CACHED	0	2021-10-15 12:36:32.860	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	2h 26m 42s	1h 23m 47s	-	372.6%	10.4%	26.2 GB	29.6 GB	236.1 GB	29.3 GB
85	7e/51a934	METAHIPMER2	ENN	CACHED	0	2021-10-15 13:50:13.580	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	1h 12m 16s	10m 52s	-	1545.4%	22.4%	57.6 GB	258 GB	5 GB	4.7 GB
86	6c/d910c2	METAHIPMER2	ERR2935805	CACHED	0	2021-10-15 14:08:58.712	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	48m 30s	47m 36s	-	1646.5%	27.2%	68.7 GB	253.5 GB	24.5 GB	21.5 GB
88	a5/a425f5	IDBA	EMS	CACHED	0	2021-10-15 12:43:07.912	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 35m 45s	27m 26s	-	656.6%	2.4%	6 GB	6.9 GB	5.8 GB	2.6 GB
89	7d/1b2edf	IDBA	LNN	CACHED	0	2021-10-15 12:53:07.987	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	2h 25m 6s	1h 8m 46s	-	682.9%	13.9%	17.5 GB	18 GB	14.3 GB	1.5 GB
90	93/a2dc9f	METAHIPMER2	EMS	CACHED	0	2021-10-15 13:50:53.538	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	50m 45s	12m 55s	-	1678.3%	22.4%	57.2 GB	258.5 GB	5.9 GB	5.7 GB
95	7d/cd71d2	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-10-15 11:58:22.673	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30.1s	1.1s	-	121.8%	0.0%	10.5 MB	55.5 MB	25 MB	13.1 MB
97	47/2ad0c9	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-10-15 12:09:27.769	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	977ms	-	137.0%	0.0%	10.5 MB	55.5 MB	32.3 MB	28.9 MB
94	a6/71e2e1	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-10-15 11:50:47.566	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	20.1s	1.3s	-	113.5%	0.0%	10.4 MB	55.5 MB	32.6 MB	29.4 MB
99	cc/e76e59	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-10-15 11:56:52.625	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	10s	1s	-	132.8%	0.0%	10.3 MB	55.5 MB	43.5 MB	31 MB
98	59/37dfc1	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-10-15 11:40:42.447	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	35s	1.6s	-	154.7%	0.1%	92.4 MB	2.6 GB	57.3 MB	16.4 MB
96	b8/46eac3	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-10-15 11:41:12.489	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.4s	1.2s	-	119.0%	0.0%	10.6 MB	55.5 MB	24 MB	13 MB
103	ff/9d87ea	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-10-15 11:53:52.606	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	29.9s	1.3s	-	121.0%	0.1%	80 MB	2.6 GB	33 MB	29.4 MB
92	00/df5b5a	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-10-15 12:36:32.955	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	1s	-	137.1%	0.0%	10.4 MB	55.5 MB	33 MB	29.4 MB
100	b9/d03978	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-10-15 11:38:42.468	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	34.5s	1.4s	-	111.9%	0.1%	77.8 MB	2.6 GB	34.8 MB	27.5 MB
93	a8/e79dd7	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-10-15 11:58:52.635	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30s	884ms	-	146.0%	0.0%	10.4 MB	55.5 MB	19.7 MB	13.1 MB
102	2d/3ad054	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-10-15 11:49:17.573	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	1m 25s	51.4s	-	67.9%	0.1%	93.3 MB	2.6 GB	855.1 MB	697.7 KB
101	6a/cf559a	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-10-15 14:13:08.680	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	985ms	-	156.9%	0.0%	10.5 MB	55.5 MB	33.3 MB	19.1 MB
91	6f/5af484	METAHIPMER2	ERR2984773	CACHED	0	2021-10-15 14:01:18.614	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	12h 7m 15s	11h 21m 47s	-	1415.5%	24.2%	61.3 GB	257.7 GB	6.6 GB	5.9 GB
104	98/e030f3	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-10-15 13:57:33.607	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	40s	950ms	-	146.2%	0.0%	10.6 MB	55.5 MB	20.2 MB	12.7 MB
105	9d/d2e249	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-10-15 22:08:17.363	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.8s	1.3s	-	113.8%	0.0%	10.5 MB	55.5 MB	32.7 MB	29.2 MB
106	a0/62b425	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-10-15 21:22:12.018	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.1s	-	106.2%	0.0%	10.5 MB	55.5 MB	16.3 MB	12.9 MB
114	98/cc0cf9	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-10-15 17:24:05.192	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	14.9s	840ms	-	127.7%	0.0%	10.6 MB	55.5 MB	14.7 MB	11.3 MB
112	75/2212bd	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-10-15 13:56:03.653	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5m 50s	895ms	-	137.6%	0.0%	10.5 MB	55.5 MB	17.2 MB	13.2 MB
113	93/66a375	FILTER_ASSEMBLY	GATBMiniaPipeline	CACHED	0	2021-10-15 13:10:43.249	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	15.1s	956ms	-	127.1%	0.0%	10.5 MB	55.5 MB	20 MB	13.5 MB
109	d4/d9fa58	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-10-15 12:13:57.798	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	10s	1.2s	-	108.2%	0.0%	10.4 MB	55.5 MB	32.5 MB	29.2 MB
110	5d/4c3e54	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-10-15 12:19:32.850	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	10.1s	1.3s	-	120.1%	0.1%	76.1 MB	2.6 GB	33 MB	29.3 MB
116	a5/a72d70	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-10-15 12:57:38.118	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30s	1.2s	-	120.0%	0.0%	10.5 MB	55.5 MB	18.7 MB	13.3 MB
117	7f/f37ae6	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-10-15 12:15:27.780	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30s	962ms	-	97.2%	0.0%	10.5 MB	55.5 MB	6.3 MB	2.9 MB
115	77/1a6b5c	FILTER_ASSEMBLY	GATBMiniaPipeline	CACHED	0	2021-10-15 12:14:57.781	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.9s	956ms	-	127.7%	0.0%	10.6 MB	55.5 MB	32.5 MB	29.3 MB
107	0d/408696	FILTER_ASSEMBLY	GATBMiniaPipeline	CACHED	0	2021-10-15 13:07:13.217	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	15.1s	1.1s	-	103.5%	0.0%	10.5 MB	55.5 MB	16.4 MB	13.1 MB
108	25/719d1b	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-10-15 13:48:03.524	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5m 35s	2.8s	-	68.7%	0.1%	90.9 MB	2.6 GB	49.9 MB	31.5 MB
